公司ID: E43


季度: 2.018070e+05  ,  金额: 492025.470000

季度: 2.018080e+05  ,  金额: 1658863.350000

季度: 2.018090e+05  ,  金额: 1474338.410000

季度: 2.018100e+05  ,  金额: 1899822.190000

季度: 2.018110e+05  ,  金额: 995311.450000

季度: 2.018120e+05  ,  金额: 1577605.790000

季度: 2.019010e+05  ,  金额: 2299074.530000

季度: 2.019040e+05  ,  金额: 1000000.000000

季度: 2.019050e+05  ,  金额: 600000.000000

季度: 2.019060e+05  ,  金额: 1500000.000000

季度: 2.019070e+05  ,  金额: 1780115.950000

季度: 2.019080e+05  ,  金额: 2279390.000000

季度: 2.019090e+05  ,  金额: 2050000.000000

总流水交易额为: 19606547.140000, 总流水月平均交易额为: 1508195.933846
