公司ID: E68


季度: 2.018020e+05  ,  金额: 763048.000000

季度: 2.018040e+05  ,  金额: 91929.000000

季度: 2.018050e+05  ,  金额: 202708.000000

季度: 2.018070e+05  ,  金额: 1943885.200000

季度: 2.018100e+05  ,  金额: 500220.000000

季度: 2.018110e+05  ,  金额: 756938.000000

季度: 2.019010e+05  ,  金额: 1158740.000000

季度: 2.019060e+05  ,  金额: 298250.000000

季度: 2.019070e+05  ,  金额: 35260.000000

季度: 2.019090e+05  ,  金额: 53410.000000

季度: 2.019120e+05  ,  金额: 49600.000000

总流水交易额为: 5853988.200000, 总流水月平均交易额为: 532180.745455
