公司ID: E36


季度: 2.017040e+05  ,  金额: 498344.690000

季度: 2.017050e+05  ,  金额: 1106570.240000

季度: 2.017060e+05  ,  金额: 880340.040000

季度: 2.017070e+05  ,  金额: 760415.590000

季度: 2.017080e+05  ,  金额: 892902.800000

季度: 2.017090e+05  ,  金额: 1027472.370000

季度: 2.017100e+05  ,  金额: 1032185.370000

季度: 2.017110e+05  ,  金额: 923955.870000

季度: 2.017120e+05  ,  金额: 1206464.110000

季度: 2.018010e+05  ,  金额: 1078360.280000

季度: 2.018020e+05  ,  金额: 486355.340000

季度: 2.018030e+05  ,  金额: 1137010.050000

季度: 2.018040e+05  ,  金额: 1566599.890000

季度: 2.018050e+05  ,  金额: 808109.210000

季度: 2.018060e+05  ,  金额: 870027.170000

季度: 2.018070e+05  ,  金额: 1627208.790000

季度: 2.018080e+05  ,  金额: 1550318.340000

季度: 2.018090e+05  ,  金额: 1125920.900000

季度: 2.018100e+05  ,  金额: 758999.750000

季度: 2.018110e+05  ,  金额: 1272058.320000

季度: 2.018120e+05  ,  金额: 1465508.100000

季度: 2.019010e+05  ,  金额: 1589362.820000

季度: 2.019020e+05  ,  金额: 595222.000000

季度: 2.019030e+05  ,  金额: 1900366.570000

季度: 2.019040e+05  ,  金额: 2195900.860000

季度: 2.019050e+05  ,  金额: 1599878.280000

季度: 2.019060e+05  ,  金额: 1980102.380000

季度: 2.019070e+05  ,  金额: 1156859.530000

季度: 2.019080e+05  ,  金额: 1938539.660000

季度: 2.019090e+05  ,  金额: 1172254.740000

季度: 2.019100e+05  ,  金额: 1779198.590000

季度: 2.019110e+05  ,  金额: 2188858.670000

总流水交易额为: 40171671.320000, 总流水月平均交易额为: 1255364.728750
