公司ID: E54


季度: 2.017010e+05  ,  金额: 658186.000000

季度: 2.017020e+05  ,  金额: 268925.500000

季度: 2.017030e+05  ,  金额: 759797.000000

季度: 2.017040e+05  ,  金额: 283708.000000

季度: 2.017050e+05  ,  金额: 1275407.000000

季度: 2.017060e+05  ,  金额: 728470.000000

季度: 2.017070e+05  ,  金额: 406428.000000

季度: 2.017080e+05  ,  金额: 1756220.000000

季度: 2.017090e+05  ,  金额: 973544.640000

季度: 2.017100e+05  ,  金额: 1343628.000000

季度: 2.017110e+05  ,  金额: 434107.000000

季度: 2.017120e+05  ,  金额: 1630514.000000

季度: 2.018010e+05  ,  金额: 1420620.000000

季度: 2.018020e+05  ,  金额: 448866.000000

季度: 2.018030e+05  ,  金额: 1862930.000000

季度: 2.018040e+05  ,  金额: 752550.000000

季度: 2.018050e+05  ,  金额: 563106.000000

季度: 2.018060e+05  ,  金额: 849594.000000

季度: 2.018070e+05  ,  金额: 1674231.500000

季度: 2.018080e+05  ,  金额: 330768.000000

季度: 2.018090e+05  ,  金额: 295212.000000

季度: 2.018100e+05  ,  金额: 598292.600000

季度: 2.018110e+05  ,  金额: 715045.000000

季度: 2.018120e+05  ,  金额: 1937765.000000

季度: 2.019010e+05  ,  金额: 826663.800000

季度: 2.019020e+05  ,  金额: 426771.000000

季度: 2.019030e+05  ,  金额: 1712594.700000

季度: 2.019040e+05  ,  金额: 476713.010000

季度: 2.019050e+05  ,  金额: 623716.510000

季度: 2.019060e+05  ,  金额: 1439695.660000

季度: 2.019070e+05  ,  金额: 1610363.130000

季度: 2.019080e+05  ,  金额: 542910.000000

季度: 2.019090e+05  ,  金额: 2200726.530000

季度: 2.019100e+05  ,  金额: 812812.000000

季度: 2.019110e+05  ,  金额: 856841.740000

季度: 2.019120e+05  ,  金额: 1943839.200000

季度: 2.020010e+05  ,  金额: 2060615.200000

季度: 2.020020e+05  ,  金额: 2000.000000

总流水交易额为: 37504177.720000, 总流水月平均交易额为: 986952.045263
