公司ID: E20


季度: 2.016110e+05  ,  金额: 6260752.120000

季度: 2.016120e+05  ,  金额: 8676396.420000

季度: 2.017010e+05  ,  金额: 1759051.630000

季度: 2.017020e+05  ,  金额: 3728860.190000

季度: 2.017030e+05  ,  金额: 998421.730000

季度: 2.017040e+05  ,  金额: 3188555.080000

季度: 2.017050e+05  ,  金额: 2596046.430000

季度: 2.017060e+05  ,  金额: 6479145.790000

季度: 2.017070e+05  ,  金额: 14479301.320000

季度: 2.017080e+05  ,  金额: 10900920.180000

季度: 2.017090e+05  ,  金额: 7998152.670000

季度: 2.017100e+05  ,  金额: 1176080.790000

季度: 2.017110e+05  ,  金额: 7551385.120000

季度: 2.017120e+05  ,  金额: 7798504.870000

季度: 2.018010e+05  ,  金额: 2448388.290000

季度: 2.018020e+05  ,  金额: 3977832.640000

季度: 2.018050e+05  ,  金额: 4639861.500000

季度: 2.018060e+05  ,  金额: 7000503.660000

季度: 2.018070e+05  ,  金额: 7842342.140000

季度: 2.018080e+05  ,  金额: 10817589.190000

季度: 2.018090e+05  ,  金额: 9825743.840000

季度: 2.018100e+05  ,  金额: 5892890.400000

季度: 2.018110e+05  ,  金额: 6747577.340000

季度: 2.018120e+05  ,  金额: 10051986.310000

季度: 2.019010e+05  ,  金额: 4528108.210000

季度: 2.019020e+05  ,  金额: 8021529.470000

季度: 2.019030e+05  ,  金额: 4172330.470000

季度: 2.019040e+05  ,  金额: 8493780.130000

季度: 2.019050e+05  ,  金额: 7808609.310000

季度: 2.019060e+05  ,  金额: 6398452.490000

季度: 2.019070e+05  ,  金额: 3163175.730000

季度: 2.019080e+05  ,  金额: 5602410.530000

季度: 2.019090e+05  ,  金额: 3790544.960000

季度: 2.019100e+05  ,  金额: 9459110.590000

季度: 2.019110e+05  ,  金额: 7732376.360000

总流水交易额为: 222006717.900000, 总流水月平均交易额为: 6343049.082857
