公司ID: E79


季度: 2.017070e+05  ,  金额: 138348.000000

季度: 2.017080e+05  ,  金额: 23310.000000

季度: 2.017090e+05  ,  金额: 69218.000000

季度: 2.017110e+05  ,  金额: 99684.000000

季度: 2.017120e+05  ,  金额: 450000.000000

季度: 2.018010e+05  ,  金额: 85000.000000

季度: 2.018050e+05  ,  金额: 126600.000000

季度: 2.018060e+05  ,  金额: 58063.500000

季度: 2.018070e+05  ,  金额: 29988.000000

季度: 2.018080e+05  ,  金额: 220868.000000

季度: 2.018090e+05  ,  金额: 161864.000000

季度: 2.018100e+05  ,  金额: 281900.000000

季度: 2.018120e+05  ,  金额: 263500.000000

季度: 2.019010e+05  ,  金额: 237000.000000

季度: 2.019030e+05  ,  金额: 105767.000000

季度: 2.019040e+05  ,  金额: 25200.000000

季度: 2.019050e+05  ,  金额: 158600.000000

季度: 2.019060e+05  ,  金额: 84350.590000

季度: 2.019070e+05  ,  金额: 211074.000000

季度: 2.019080e+05  ,  金额: 149700.000000

季度: 2.019100e+05  ,  金额: 221684.000000

季度: 2.019110e+05  ,  金额: 105767.000000

季度: 2.020010e+05  ,  金额: 169933.000000

总流水交易额为: 3477419.090000, 总流水月平均交易额为: 151192.134348
