公司ID: E51


季度: 2.016120e+05  ,  金额: 130751.190000

季度: 2.017010e+05  ,  金额: 395928.210000

季度: 2.017020e+05  ,  金额: 126979.830000

季度: 2.017030e+05  ,  金额: 498918.210000

季度: 2.017040e+05  ,  金额: 807858.700000

季度: 2.017050e+05  ,  金额: 359761.440000

季度: 2.017060e+05  ,  金额: 292735.720000

季度: 2.017070e+05  ,  金额: 196188.730000

季度: 2.017080e+05  ,  金额: 419407.350000

季度: 2.017090e+05  ,  金额: 418671.090000

季度: 2.017100e+05  ,  金额: 349436.920000

季度: 2.017110e+05  ,  金额: 583845.040000

季度: 2.017120e+05  ,  金额: 526797.510000

季度: 2.018010e+05  ,  金额: 657014.520000

季度: 2.018020e+05  ,  金额: 332263.270000

季度: 2.018030e+05  ,  金额: 887566.720000

季度: 2.018040e+05  ,  金额: 899341.410000

季度: 2.018050e+05  ,  金额: 858567.530000

季度: 2.018060e+05  ,  金额: 596496.230000

季度: 2.018070e+05  ,  金额: 535514.690000

季度: 2.018080e+05  ,  金额: 592682.770000

季度: 2.018090e+05  ,  金额: 662633.620000

季度: 2.018100e+05  ,  金额: 920720.550000

季度: 2.018110e+05  ,  金额: 952148.470000

季度: 2.018120e+05  ,  金额: 813093.250000

季度: 2.019010e+05  ,  金额: 1477923.850000

季度: 2.019020e+05  ,  金额: 979896.360000

季度: 2.019030e+05  ,  金额: 1452899.290000

季度: 2.019040e+05  ,  金额: 918061.540000

季度: 2.019050e+05  ,  金额: 1437725.680000

季度: 2.019060e+05  ,  金额: 1363802.340000

季度: 2.019070e+05  ,  金额: 1345544.830000

季度: 2.019080e+05  ,  金额: 1089772.850000

季度: 2.019090e+05  ,  金额: 1146135.850000

季度: 2.019100e+05  ,  金额: 1547489.970000

季度: 2.019110e+05  ,  金额: 1753371.150000

季度: 2.019120e+05  ,  金额: 2115107.540000

总流水交易额为: 30443054.220000, 总流水月平均交易额为: 822785.249189
