公司ID: E23


季度: 2.016100e+05  ,  金额: 5257447.230000

季度: 2.016110e+05  ,  金额: 5862036.230000

季度: 2.016120e+05  ,  金额: 5802409.830000

季度: 2.017010e+05  ,  金额: 6349976.990000

季度: 2.017020e+05  ,  金额: 6941110.700000

季度: 2.017030e+05  ,  金额: 7724654.560000

季度: 2.017040e+05  ,  金额: 6787313.600000

季度: 2.017050e+05  ,  金额: 5078377.560000

季度: 2.017060e+05  ,  金额: 4920948.250000

季度: 2.017070e+05  ,  金额: 5211458.100000

季度: 2.017080e+05  ,  金额: 4164810.710000

季度: 2.017090e+05  ,  金额: 5551134.430000

季度: 2.017100e+05  ,  金额: 5283213.460000

季度: 2.017110e+05  ,  金额: 6166004.720000

季度: 2.017120e+05  ,  金额: 7480399.580000

季度: 2.018010e+05  ,  金额: 6160684.480000

季度: 2.018020e+05  ,  金额: 5926919.460000

季度: 2.018030e+05  ,  金额: 7116422.200000

季度: 2.018040e+05  ,  金额: 9165338.360000

季度: 2.018050e+05  ,  金额: 3225284.300000

季度: 2.018060e+05  ,  金额: 5061387.180000

季度: 2.018070e+05  ,  金额: 4526731.860000

季度: 2.018080e+05  ,  金额: 4030094.230000

季度: 2.018090e+05  ,  金额: 4822488.990000

季度: 2.018100e+05  ,  金额: 5516572.920000

季度: 2.018110e+05  ,  金额: 6300334.230000

季度: 2.018120e+05  ,  金额: 7433946.670000

季度: 2.019010e+05  ,  金额: 5118140.140000

季度: 2.019020e+05  ,  金额: 4913471.660000

季度: 2.019030e+05  ,  金额: 7403690.460000

季度: 2.019040e+05  ,  金额: 5756935.260000

季度: 2.019050e+05  ,  金额: 6846398.720000

季度: 2.019060e+05  ,  金额: 5105202.810000

季度: 2.019070e+05  ,  金额: 5533573.720000

季度: 2.019080e+05  ,  金额: 4646430.290000

季度: 2.019090e+05  ,  金额: 4458462.780000

季度: 2.019100e+05  ,  金额: 4295116.290000

总流水交易额为: 211944922.960000, 总流水月平均交易额为: 5728241.161081
