公司ID: E59


季度: 2.017010e+05  ,  金额: 1012058.960000

季度: 2.017020e+05  ,  金额: 49026.500000

季度: 2.017030e+05  ,  金额: 637080.500000

季度: 2.017040e+05  ,  金额: 355316.740000

季度: 2.017050e+05  ,  金额: 611524.180000

季度: 2.017060e+05  ,  金额: 862189.870000

季度: 2.017070e+05  ,  金额: 674879.210000

季度: 2.017080e+05  ,  金额: 206970.060000

季度: 2.017090e+05  ,  金额: 998380.560000

季度: 2.017100e+05  ,  金额: 522659.130000

季度: 2.017110e+05  ,  金额: 353316.700000

季度: 2.017120e+05  ,  金额: 791882.610000

季度: 2.018010e+05  ,  金额: 1225314.590000

季度: 2.018020e+05  ,  金额: 485505.520000

季度: 2.018030e+05  ,  金额: 545309.230000

季度: 2.018040e+05  ,  金额: 1630028.810000

季度: 2.018050e+05  ,  金额: 1527952.500000

季度: 2.018060e+05  ,  金额: 1320813.900000

季度: 2.018070e+05  ,  金额: 1098703.060000

季度: 2.018080e+05  ,  金额: 352398.700000

季度: 2.018090e+05  ,  金额: 1131130.540000

季度: 2.018100e+05  ,  金额: 1316893.400000

季度: 2.018110e+05  ,  金额: 1681742.100000

季度: 2.018120e+05  ,  金额: 1442218.210000

季度: 2.019010e+05  ,  金额: 2508560.680000

季度: 2.019020e+05  ,  金额: 320317.500000

季度: 2.019030e+05  ,  金额: 1530349.730000

季度: 2.019040e+05  ,  金额: 546393.000000

季度: 2.019050e+05  ,  金额: 1014988.720000

季度: 2.019060e+05  ,  金额: 947348.150000

季度: 2.019070e+05  ,  金额: 899299.600000

季度: 2.019080e+05  ,  金额: 285882.780000

季度: 2.019090e+05  ,  金额: 204701.280000

季度: 2.019100e+05  ,  金额: 271212.680000

季度: 2.019110e+05  ,  金额: 458372.040000

季度: 2.019120e+05  ,  金额: 382977.900000

季度: 2.020010e+05  ,  金额: 717494.200000

总流水交易额为: 30921193.840000, 总流水月平均交易额为: 835707.941622
