公司ID: E82


季度: 2.017010e+05  ,  金额: 65730.200000

季度: 2.017030e+05  ,  金额: 218736.520000

季度: 2.017050e+05  ,  金额: 63165.000000

季度: 2.017060e+05  ,  金额: 16100.000000

季度: 2.017070e+05  ,  金额: 86869.840000

季度: 2.017090e+05  ,  金额: 86740.700000

季度: 2.017100e+05  ,  金额: 129725.200000

季度: 2.017110e+05  ,  金额: 157722.450000

季度: 2.018010e+05  ,  金额: 123946.500000

季度: 2.018030e+05  ,  金额: 52342.700000

季度: 2.018040e+05  ,  金额: 332635.060000

季度: 2.018050e+05  ,  金额: 17825.000000

季度: 2.018060e+05  ,  金额: 138565.450000

季度: 2.018070e+05  ,  金额: 213444.750000

季度: 2.018080e+05  ,  金额: 27933.270000

季度: 2.018090e+05  ,  金额: 16250.000000

季度: 2.018100e+05  ,  金额: 143982.850000

季度: 2.018110e+05  ,  金额: 109398.500000

季度: 2.018120e+05  ,  金额: 370225.450000

季度: 2.019010e+05  ,  金额: 10000.000000

季度: 2.019030e+05  ,  金额: 568287.000000

季度: 2.019050e+05  ,  金额: 88691.510000

季度: 2.019060e+05  ,  金额: 79125.920000

季度: 2.019090e+05  ,  金额: 10970.000000

季度: 2.019100e+05  ,  金额: 207732.310000

季度: 2.019120e+05  ,  金额: 53470.000000

总流水交易额为: 3389616.180000, 总流水月平均交易额为: 130369.853077
