公司ID: E16


季度: 2.016120e+05  ,  金额: 11156294.220000

季度: 2.017010e+05  ,  金额: 13330896.630000

季度: 2.017030e+05  ,  金额: 1052175.080000

季度: 2.017040e+05  ,  金额: 1770000.000000

季度: 2.017050e+05  ,  金额: 1660678.500000

季度: 2.017060e+05  ,  金额: 4069240.000000

季度: 2.017070e+05  ,  金额: 570000.000000

季度: 2.017080e+05  ,  金额: 13561385.030000

季度: 2.017090e+05  ,  金额: 284580.000000

季度: 2.017100e+05  ,  金额: 9599320.860000

季度: 2.017110e+05  ,  金额: 7140831.600000

季度: 2.017120e+05  ,  金额: 6042300.690000

季度: 2.018010e+05  ,  金额: 1020000.000000

季度: 2.018020e+05  ,  金额: 10503802.430000

季度: 2.018030e+05  ,  金额: 120000.000000

季度: 2.018040e+05  ,  金额: 4483525.930000

季度: 2.018050e+05  ,  金额: 11314243.090000

季度: 2.018060e+05  ,  金额: 4860000.000000

季度: 2.018070e+05  ,  金额: 3258040.540000

季度: 2.018080e+05  ,  金额: 2763615.510000

季度: 2.018090e+05  ,  金额: 1534835.820000

季度: 2.018100e+05  ,  金额: 16789765.640000

季度: 2.018110e+05  ,  金额: 9719920.700000

季度: 2.018120e+05  ,  金额: 23626131.280000

季度: 2.019010e+05  ,  金额: 6685441.450000

季度: 2.019020e+05  ,  金额: 3791391.000000

季度: 2.019030e+05  ,  金额: 1181031.000000

季度: 2.019040e+05  ,  金额: 3341105.410000

季度: 2.019050e+05  ,  金额: 10845000.000000

季度: 2.019060e+05  ,  金额: 809326.750000

季度: 2.019070e+05  ,  金额: 2410000.000000

季度: 2.019080e+05  ,  金额: 4435293.240000

季度: 2.019090e+05  ,  金额: 3119084.800000

季度: 2.019100e+05  ,  金额: 2260000.000000

季度: 2.019110e+05  ,  金额: 2370188.740000

季度: 2.019120e+05  ,  金额: 11537240.000000

总流水交易额为: 213016685.940000, 总流水月平均交易额为: 5917130.165000
