公司ID: E19


季度: 2.016100e+05  ,  金额: 2795553.000000

季度: 2.016110e+05  ,  金额: 4634276.000000

季度: 2.016120e+05  ,  金额: 4137225.990000

季度: 2.017010e+05  ,  金额: 4815740.520000

季度: 2.017020e+05  ,  金额: 1006992.500000

季度: 2.017030e+05  ,  金额: 4662364.690000

季度: 2.017040e+05  ,  金额: 3246976.480000

季度: 2.017050e+05  ,  金额: 2644016.990000

季度: 2.017060e+05  ,  金额: 3197562.650000

季度: 2.017070e+05  ,  金额: 3884521.570000

季度: 2.017080e+05  ,  金额: 4378275.960000

季度: 2.017090e+05  ,  金额: 4754292.840000

季度: 2.017100e+05  ,  金额: 4859024.440000

季度: 2.017110e+05  ,  金额: 6469670.310000

季度: 2.017120e+05  ,  金额: 8378842.870000

季度: 2.018010e+05  ,  金额: 8934240.540000

季度: 2.018020e+05  ,  金额: 3960395.470000

季度: 2.018030e+05  ,  金额: 6657929.400000

季度: 2.018040e+05  ,  金额: 8766963.910000

季度: 2.018050e+05  ,  金额: 7320009.600000

季度: 2.018060e+05  ,  金额: 7542554.210000

季度: 2.018070e+05  ,  金额: 5824518.780000

季度: 2.018080e+05  ,  金额: 7826475.120000

季度: 2.018090e+05  ,  金额: 8244499.580000

季度: 2.018100e+05  ,  金额: 6065900.310000

季度: 2.018110e+05  ,  金额: 9372628.460000

季度: 2.018120e+05  ,  金额: 8821701.170000

季度: 2.019010e+05  ,  金额: 8662626.120000

季度: 2.019020e+05  ,  金额: 2996480.300000

季度: 2.019030e+05  ,  金额: 6912016.240000

季度: 2.019040e+05  ,  金额: 4723613.910000

季度: 2.019050e+05  ,  金额: 2938379.920000

季度: 2.019060e+05  ,  金额: 7275635.330000

季度: 2.019070e+05  ,  金额: 6203573.920000

季度: 2.019080e+05  ,  金额: 8109896.780000

季度: 2.019090e+05  ,  金额: 6195055.640000

季度: 2.019100e+05  ,  金额: 1864624.220000

总流水交易额为: 209085055.740000, 总流水月平均交易额为: 5650947.452432
