公司ID: E18


季度: 2.016120e+05  ,  金额: 3085618.770000

季度: 2.017010e+05  ,  金额: 6704204.130000

季度: 2.017020e+05  ,  金额: 2528175.000000

季度: 2.017030e+05  ,  金额: 1613904.510000

季度: 2.017040e+05  ,  金额: 2270959.060000

季度: 2.017050e+05  ,  金额: 2371674.490000

季度: 2.017060e+05  ,  金额: 5934140.500000

季度: 2.017070e+05  ,  金额: 6294359.710000

季度: 2.017080e+05  ,  金额: 6766769.900000

季度: 2.017090e+05  ,  金额: 7464459.320000

季度: 2.017100e+05  ,  金额: 4692776.540000

季度: 2.017110e+05  ,  金额: 7468336.510000

季度: 2.017120e+05  ,  金额: 5285152.550000

季度: 2.018010e+05  ,  金额: 11530264.190000

季度: 2.018020e+05  ,  金额: 1110000.000000

季度: 2.018030e+05  ,  金额: 5113211.300000

季度: 2.018040e+05  ,  金额: 3789846.450000

季度: 2.018050e+05  ,  金额: 3846451.690000

季度: 2.018060e+05  ,  金额: 4939284.670000

季度: 2.018070e+05  ,  金额: 11356452.600000

季度: 2.018080e+05  ,  金额: 517171.130000

季度: 2.018090e+05  ,  金额: 2305087.890000

季度: 2.018100e+05  ,  金额: 3799681.180000

季度: 2.018110e+05  ,  金额: 3996618.690000

季度: 2.018120e+05  ,  金额: 4463939.530000

季度: 2.019010e+05  ,  金额: 29343308.670000

季度: 2.019020e+05  ,  金额: 260000.000000

季度: 2.019030e+05  ,  金额: 2719641.370000

季度: 2.019040e+05  ,  金额: 4387805.000000

季度: 2.019050e+05  ,  金额: 9115467.840000

季度: 2.019060e+05  ,  金额: 6681446.080000

季度: 2.019070e+05  ,  金额: 1348942.700000

季度: 2.019080e+05  ,  金额: 6142843.450000

季度: 2.019090e+05  ,  金额: 6537952.650000

季度: 2.019100e+05  ,  金额: 4932565.680000

季度: 2.019110e+05  ,  金额: 2483678.440000

季度: 2.019120e+05  ,  金额: 4451422.390000

总流水交易额为: 197653614.580000, 总流水月平均交易额为: 5341989.583243
