企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态 
E3,1364561,2017-1-3,A08545,909.86,54.59,964.45,有效发票 
E3,1479753,2017-1-4,A01629,328.16,9.84,338,有效发票 
E3,1790288,2017-1-4,A03889,364.15,21.85,386,有效发票 
E3,11144140,2017-1-4,A12328,338,10.14,348.14,有效发票 
E3,4873385,2017-1-5,A03645,18018.02,1981.98,20000,有效发票 
E3,3666391,2017-1-5,A06470,-76.07,-12.93,-89,有效发票 
E3,3573833,2017-1-5,A10656,384.91,23.09,408,有效发票 
E3,4123073,2017-1-5,A12398,2452.83,147.17,2600,有效发票 
E3,4188664,2017-1-6,A03646,11320.75,679.25,12000,有效发票 
E3,8924883,2017-1-7,A03615,403.77,24.23,428,有效发票 
E3,4410593,2017-1-8,A03181,338.68,20.32,359,有效发票 
E3,4410594,2017-1-8,A03181,338.68,20.32,359,有效发票 
E3,4410595,2017-1-8,A03181,338.68,20.32,359,有效发票 
E3,6442020,2017-1-9,A05240,403.77,24.23,428,有效发票 
E3,3683225,2017-1-10,A06470,76.07,12.93,89,有效发票 
E3,56132,2017-1-10,A07253,1951.46,58.54,2010,有效发票 
E3,5626658,2017-1-10,A07313,321045.22,0,321045.22,有效发票 
E3,3787848,2017-1-10,A12387,984.91,59.09,1044,有效发票 
E3,1029136,2017-1-11,A00319,2162.91,129.77,2292.68,有效发票 
E3,4161966,2017-1-11,A02700,377.36,22.64,400,有效发票 
E3,4935877,2017-1-11,A03645,18018.02,1981.98,20000,有效发票 
E3,4935878,2017-1-11,A03645,36036.04,3963.96,40000,有效发票 
E3,4999458,2017-1-11,A07313,1904.76,95.24,2000,有效发票 
E3,1503010,2017-1-11,A08906,2525.64,429.36,2955,有效发票 
E3,2868143,2017-1-11,A09545,705.19,42.31,747.5,有效发票 
E3,3752796,2017-1-13,A03325,1709.4,290.6,2000,有效发票 
E3,3752797,2017-1-13,A03325,4273.5,726.5,5000,有效发票 
E3,4818613,2017-1-14,A00979,471.7,28.3,500,有效发票 
E3,4821841,2017-1-14,A01113,567,17.01,584.01,有效发票 
E3,4297315,2017-1-15,A02847,358.49,21.51,380,有效发票 
E3,2569333,2017-1-15,A06928,9433.96,566.04,10000,有效发票 
E3,3573852,2017-1-16,A10656,318.87,19.13,338,有效发票 
E3,441649,2017-1-16,A11749,2330.1,69.9,2400,有效发票 
E3,341413,2017-1-17,A01056,366.99,11.01,378,有效发票 
E3,1479984,2017-1-17,A01629,289.32,8.68,298,作废发票 
E3,1480043,2017-1-18,A01629,289.32,8.68,298,有效发票 
E3,3896975,2017-1-22,A00297,815.09,48.91,864,有效发票 
E3,4999675,2017-1-22,A07313,2995.82,179.75,3175.57,有效发票 
E3,4999676,2017-1-22,A07313,93396.23,5603.77,99000,有效发票 
E3,4999677,2017-1-22,A07313,93396.23,5603.77,99000,有效发票 
E3,4999678,2017-1-22,A07313,93396.23,5603.77,99000,有效发票 
E3,4999679,2017-1-22,A07313,93396.23,5603.77,99000,有效发票 
E3,4999680,2017-1-22,A07313,93396.23,5603.77,99000,有效发票 
E3,4999681,2017-1-22,A07313,93396.23,5603.77,99000,有效发票 
E3,4999682,2017-1-22,A07313,71022.23,4261.33,75283.56,有效发票 
E3,988885,2017-1-23,A01283,15582.07,934.92,16516.99,有效发票 
E3,988886,2017-1-23,A01283,3228.46,548.84,3777.3,有效发票 
E3,3573870,2017-1-23,A10656,318.87,19.13,338,有效发票 
E3,3573871,2017-1-23,A10656,337.74,20.26,358,有效发票 
E3,2077148,2017-1-23,A11627,289.32,8.68,298,有效发票 
E3,2077149,2017-1-23,A11627,289.32,8.68,298,有效发票 
E3,2077150,2017-1-23,A11627,289.32,8.68,298,有效发票 
E3,5985077,2017-1-25,A07313,46047.91,0,46047.91,有效发票 
E3,5985078,2017-1-25,A07313,244840.76,0,244840.76,有效发票 
E3,4999716,2017-1-25,A07313,3019.05,150.95,3170,有效发票 
E3,4999717,2017-1-25,A07313,338.1,16.9,355,有效发票 
E3,2872712,2017-2-3,A07616,95238.1,4761.9,100000,有效发票 
E3,2872713,2017-2-3,A07616,95238.1,4761.9,100000,有效发票 
E3,2872714,2017-2-3,A07616,14703.81,735.19,15439,有效发票 
E3,3776269,2017-2-5,A03889,360.38,21.62,382,有效发票 
E3,1860900,2017-2-8,A06012,551.28,93.72,645,有效发票 
E3,4979400,2017-2-8,A06928,19150.94,1149.06,20300,有效发票 
E3,1029941,2017-2-9,A00319,2138.67,128.33,2267,有效发票 
E3,4297418,2017-2-9,A02847,366.04,21.96,388,有效发票 
E3,703848,2017-2-10,A00795,6938.68,416.32,7355,有效发票 
E3,2899353,2017-2-11,A10012,394.34,23.66,418,有效发票 
E3,4979502,2017-2-14,A06928,28679.25,1720.75,30400,有效发票 
E3,922910,2017-2-14,A09545,886.32,53.18,939.5,有效发票 
E3,1205225,2017-2-14,A10643,2564.1,435.9,3000,有效发票 
E3,3575833,2017-2-14,A10656,424.53,25.47,450,有效发票 
E3,8041139,2017-2-15,A01714,271.7,16.3,288,有效发票 
E3,4152338,2017-2-15,A12380,271.7,16.3,288,有效发票 
E3,4839704,2017-2-16,A03100,384.91,23.09,408,作废发票 
E3,4839705,2017-2-16,A03100,384.91,23.09,408,有效发票 
E3,6012258,2017-2-16,A07313,-321045.22,0,-321045.22,有效发票 
E3,2711688,2017-2-16,A07313,-1904.76,-95.24,-2000,有效发票 
E3,4152347,2017-2-16,A12380,271.7,16.3,288,有效发票 
E3,4555598,2017-2-17,A00356,3337.32,330.61,3667.93,有效发票 
E3,4555599,2017-2-17,A00356,3322.94,329.02,3651.96,有效发票 
E3,5184016,2017-2-22,A03431,273.58,16.42,290,作废发票 
E3,5184017,2017-2-22,A03431,273.58,16.42,290,作废发票 
E3,5184018,2017-2-22,A03431,273.58,16.42,290,有效发票 
E3,5184019,2017-2-22,A03431,273.58,16.42,290,有效发票 
E3,3807053,2017-2-23,A05258,318.87,19.13,338,有效发票 
E3,3807054,2017-2-23,A05258,318.87,19.13,338,有效发票 
E3,2930813,2017-2-24,A01283,33.33,5.67,39,有效发票 
E3,2930830,2017-2-24,A01283,15582.07,934.92,16516.99,有效发票 
E3,2930831,2017-2-24,A01283,2515.38,427.62,2943,有效发票 
E3,4295817,2017-2-24,A03182,348.11,20.89,369,有效发票 
E3,4166693,2017-2-24,A04549,252.83,15.17,268,有效发票 
E3,4166699,2017-2-26,A04549,786.79,47.21,834,有效发票 
E3,3575843,2017-2-26,A10656,675.47,40.53,716,有效发票 
E3,3575844,2017-2-26,A10656,807.55,48.45,856,有效发票 
E3,3575847,2017-2-26,A10656,675.47,40.53,716,有效发票 
E3,3752803,2017-2-27,A03325,1893.16,321.84,2215,作废发票 
E3,3752804,2017-2-27,A03325,9816.24,1668.76,11485,作废发票 
E3,3575850,2017-2-27,A10656,318.87,19.13,338,有效发票 
E3,3760621,2017-2-28,A03325,2089.62,125.38,2215,有效发票 
E3,3760622,2017-2-28,A03325,10834.91,650.09,11485,有效发票 
E3,5597458,2017-3-1,A03737,8608.49,516.51,9125,有效发票 
E3,1681613,2017-3-1,A09538,150.96,9.07,160.03,有效发票 
E3,1681614,2017-3-1,A09538,998.12,59.88,1058,有效发票 
E3,1681615,2017-3-1,A09538,47.17,2.83,50,有效发票 
E3,1681616,2017-3-1,A09538,1119.82,67.18,1187,有效发票 
E3,1681617,2017-3-1,A09538,179.42,10.77,190.19,有效发票 
