企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态 
E34,31983964,2016-12-7,A08262,9646.12,289.38,9935.5,有效发票 
E34,31983965,2016-12-7,A08262,9631.07,288.93,9920,有效发票 
E34,4628291,2016-12-12,A03713,41458.13,7047.87,48506,有效发票 
E34,6983511,2016-12-12,A03946,95145.63,2854.37,98000,作废发票 
E34,8072471,2016-12-12,A06204,9708.74,291.26,10000,作废发票 
E34,8072472,2016-12-12,A06204,9708.74,291.26,10000,有效发票 
E34,8072473,2016-12-12,A06204,1841.26,55.24,1896.5,有效发票 
E34,6983512,2016-12-13,A03946,95145.63,2854.37,98000,作废发票 
E34,3768828,2016-12-13,A07173,3803.4,114.1,3917.5,有效发票 
E34,6983513,2016-12-14,A03946,95145.63,2854.37,98000,有效发票 
E34,8072474,2016-12-14,A06204,9786.41,293.59,10080,有效发票 
E34,8072475,2016-12-14,A06204,9786.41,293.59,10080,有效发票 
E34,8072476,2016-12-19,A06204,300,9,309,作废发票 
E34,8072479,2016-12-26,A06204,9708.74,291.26,10000,有效发票 
E34,8072480,2016-12-26,A06204,6805.83,204.17,7010,有效发票 
E34,8072483,2017-1-16,A06204,9708.74,291.26,10000,有效发票 
E34,8072484,2017-1-16,A06204,9708.74,291.26,10000,有效发票 
E34,8072485,2017-1-16,A06204,1072.82,32.18,1105,有效发票 
E34,4400691,2017-1-16,A08775,3000,90,3090,有效发票 
E34,4206756,2017-1-19,A06204,9708.74,291.26,10000,有效发票 
E34,4206757,2017-1-19,A06204,7111.65,213.35,7325,有效发票 
E34,4226626,2017-2-23,A06204,9708.74,291.26,10000,有效发票 
E34,4226627,2017-2-23,A06204,9708.74,291.26,10000,有效发票 
E34,4226628,2017-2-23,A06204,1072.82,32.18,1105,有效发票 
E34,36369011,2017-2-27,A10574,9618.36,1635.12,11253.48,有效发票 
E34,36369012,2017-2-27,A10574,7680.58,1305.7,8986.28,有效发票 
E34,36369010,2017-2-27,A10574,9677.51,1645.18,11322.69,有效发票 
E34,39144045,2017-2-28,A10574,9023.08,1533.92,10557,有效发票 
