企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态 
E30,116062,2016-12-16,A07263,6000,0,6000,有效发票 
E30,2324946,2017-6-26,A07424,9000,0,9000,有效发票 
E30,438974,2017-6-27,A07817,39145.3,6654.7,45800,有效发票 
E30,11111431,2017-7-3,A07895,2810.26,477.74,3288,有效发票 
E30,10547929,2017-7-5,A00297,1384.15,15.85,1400,作废发票 
E30,4301084,2017-7-5,A02864,25213.68,4286.32,29500,有效发票 
E30,3322832,2017-7-5,A06470,170.08,28.92,199,有效发票 
E30,599562,2017-7-6,A03624,730.12,89.88,820,有效发票 
E30,438976,2017-7-6,A07817,39145.3,6654.7,45800,有效发票 
E30,8380179,2017-7-6,A12781,1263.68,214.82,1478.5,有效发票 
E30,10547955,2017-7-7,A00297,1384.15,15.85,1400,有效发票 
E30,10442539,2017-7-7,A08260,1083.96,65.04,1149,有效发票 
E30,6619516,2017-7-8,A12774,233.98,7.02,241,有效发票 
E30,2875333,2017-7-12,A07313,85470.09,14529.91,100000,有效发票 
E30,774796,2017-7-19,A01883,561.32,33.68,595,有效发票 
E30,4314333,2017-7-19,A02864,68376.07,11623.93,80000,有效发票 
E30,16140276,2017-7-26,A06549,327.35,55.65,383,有效发票 
E30,4726620,2017-7-27,A06470,240.43,40.87,281.3,有效发票 
E30,5222505,2017-7-27,A08791,2522.52,277.48,2800,有效发票 
E30,15676685,2017-7-28,A07313,4854.37,145.63,5000,有效发票 
E30,17631062,2017-7-28,A13655,776.7,23.3,800,有效发票 
E30,17631063,2017-7-28,A13655,776.7,23.3,800,有效发票 
E30,17631064,2017-7-28,A13655,776.7,23.3,800,有效发票 
E30,17631060,2017-7-28,A13655,776.7,23.3,800,有效发票 
E30,17631061,2017-7-28,A13655,776.7,23.3,800,有效发票 
E30,17631059,2017-7-28,A13655,776.7,23.3,800,有效发票 
E30,15676691,2017-7-29,A07313,5029.13,150.87,5180,有效发票 
E30,15616855,2017-7-29,A09525,370.87,11.13,382,有效发票 
E30,15676697,2017-7-31,A07313,4194.17,125.83,4320,有效发票 
E30,15676721,2017-8-3,A07313,5145.63,154.37,5300,有效发票 
E30,15676739,2017-8-5,A07313,4077.67,122.33,4200,有效发票 
E30,4771467,2017-8-7,A06470,59.74,10.16,69.9,有效发票 
E30,4772101,2017-8-7,A06470,31.54,5.36,36.9,有效发票 
E30,17631287,2017-8-10,A13655,922.33,27.67,950,有效发票 
E30,17631288,2017-8-10,A13655,922.33,27.67,950,有效发票 
E30,17631289,2017-8-10,A13655,922.33,27.67,950,有效发票 
E30,17631290,2017-8-10,A13655,922.33,27.67,950,有效发票 
E30,17631283,2017-8-10,A13655,922.33,27.67,950,有效发票 
E30,17631284,2017-8-10,A13655,922.33,27.67,950,有效发票 
E30,17631285,2017-8-10,A13655,922.33,27.67,950,有效发票 
