企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态 
E25,7009529,2017-4-13,A02947,23846.15,4053.85,27900,有效发票 
E25,7954448,2017-4-26,A01603,566.04,33.96,600,有效发票 
E25,3344505,2017-4-26,A09095,32102.57,5457.43,37560,有效发票 
E25,3511506,2017-5-24,A11949,1456.31,43.69,1500,有效发票 
E25,425938,2017-5-26,A10272,9059.83,1540.17,10600,有效发票 
E25,425939,2017-5-26,A10272,9059.83,1540.17,10600,有效发票 
E25,425940,2017-5-26,A10272,9059.83,1540.17,10600,有效发票 
E25,425941,2017-5-26,A10272,9059.83,1540.17,10600,有效发票 
E25,425942,2017-5-26,A10272,9059.83,1540.17,10600,有效发票 
E25,7213049,2017-6-2,A07040,29914.53,5085.47,35000,有效发票 
E25,10121009,2017-6-15,A09254,131.07,3.93,135,有效发票 
E25,3344576,2017-6-20,A09095,12649.57,2150.43,14800,有效发票 
E25,10132023,2017-7-11,A07756,113.21,6.79,120,有效发票 
E25,22336197,2017-7-27,A03889,118.87,7.13,126,有效发票 
E25,788138,2017-8-1,A05430,333.33,56.67,390,有效发票 
E25,6955291,2017-8-10,A03325,88717.95,15082.05,103800,有效发票 
E25,6955292,2017-8-10,A03325,95555.56,16244.44,111800,有效发票 
E25,6955293,2017-8-10,A03325,93504.26,15895.74,109400,有效发票 
E25,6225157,2017-8-10,A03506,6896.57,1172.43,8069,有效发票 
E25,5404948,2017-8-15,A09180,91345.29,15528.71,106874,有效发票 
E25,22428503,2017-8-18,A03889,32.08,1.92,34,有效发票 
E25,5472992,2017-8-21,A08578,2564.1,435.9,3000,有效发票 
E25,43855820,2017-8-24,A03889,56.6,3.4,60,有效发票 
E25,6924035,2017-8-28,A02268,789.62,47.38,837,有效发票 
E25,4862880,2017-8-28,A06470,836.75,142.25,979,有效发票 
E25,6056599,2017-8-29,A07242,1282.05,217.95,1500,有效发票 
E25,5512521,2017-9-1,A07008,716.98,43.02,760,有效发票 
E25,15370373,2017-9-5,A02669,283.02,16.98,300,有效发票 
E25,43888960,2017-9-5,A03889,33.02,1.98,35,有效发票 
E25,49550104,2017-9-6,A03889,412.26,24.74,437,有效发票 
E25,3951904,2017-9-6,A08488,683.76,116.24,800,有效发票 
E25,4805272,2017-9-12,A06506,4600,0,4600,有效发票 
E25,4008459,2017-9-13,A00327,3257.55,195.45,3453,有效发票 
E25,4008460,2017-9-13,A00327,852.83,51.17,904,有效发票 
E25,43742021,2017-9-15,A03889,16.04,0.96,17,有效发票 
E25,5060614,2017-9-15,A07916,116.5,3.5,120,有效发票 
E25,36726977,2017-9-19,A02274,169.81,10.19,180,有效发票 
E25,17180575,2017-9-21,A09549,289.32,8.68,298,有效发票 
E25,17081027,2017-9-21,A09589,693.2,20.8,714,有效发票 
E25,37047965,2017-9-22,A00327,180.73,10.84,191.57,有效发票 
E25,855633,2017-9-22,A02469,406.84,69.16,476,有效发票 
E25,7584396,2017-9-25,A06470,166.51,28.31,194.82,有效发票 
E25,7129986,2017-9-26,A03310,2427.18,72.82,2500,有效发票 
E25,2480679,2017-9-27,A07262,87991.2,0,87991.2,有效发票 
E25,43767837,2017-9-29,A03889,85.85,5.15,91,有效发票 
E25,2549816,2017-10-9,A02268,1312.26,78.74,1391,有效发票 
E25,8737948,2017-10-10,A00942,217.12,23.88,241,有效发票 
