企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态 
E32,16822309,2017-4-20,A02585,29.13,0.87,30,有效发票 
E32,50216001,2017-4-20,A13923,311.32,18.68,330,有效发票 
E32,10169857,2017-7-8,A13101,932.04,27.96,960,有效发票 
E32,6260700,2017-7-9,A07205,191.51,11.49,203,有效发票 
E32,6246615,2017-7-13,A05430,256.41,43.59,300,有效发票 
E32,1586650,2017-7-15,A11380,226.21,6.79,233,有效发票 
E32,10970075,2017-7-15,A13080,854.7,145.3,1000,有效发票 
E32,609589,2017-7-17,A04585,155.34,4.66,160,有效发票 
E32,3566427,2017-7-18,A02242,18059.46,1986.54,20046,有效发票 
E32,10289419,2017-7-19,A04596,9723,0,9723,有效发票 
E32,11253723,2017-7-20,A00823,4273.5,726.5,5000,有效发票 
E32,14296188,2017-7-20,A09359,1699.03,50.97,1750,有效发票 
E32,14296189,2017-7-20,A09359,1699.03,50.97,1750,有效发票 
E32,10310539,2017-7-20,A13116,1165.05,34.95,1200,有效发票 
E32,19468110,2017-7-26,A08792,1328.16,39.84,1368,有效发票 
E32,17576429,2017-7-28,A02816,350.43,59.57,410,有效发票 
E32,6248367,2017-7-28,A05430,85.47,14.53,100,有效发票 
E32,6249179,2017-8-4,A05430,170.94,29.06,200,有效发票 
E32,10007687,2017-8-6,A05432,5048.54,151.46,5200,有效发票 
E32,10007688,2017-8-6,A05432,5048.54,151.46,5200,有效发票 
E32,14433148,2017-8-7,A04584,271.84,8.16,280,有效发票 
E32,7956649,2017-8-7,A05430,311.97,53.03,365,有效发票 
E32,7956738,2017-8-8,A05430,393.16,66.84,460,有效发票 
E32,5523046,2017-8-10,A03645,5126.5,871.5,5998,有效发票 
E32,17558577,2017-8-13,A05430,222.22,37.78,260,有效发票 
E32,14424169,2017-8-18,A04584,311.97,53.03,365,有效发票 
E32,19216995,2017-8-22,A05954,261.54,44.46,306,有效发票 
E32,14768092,2017-8-23,A13655,345.63,10.37,356,有效发票 
E32,17341419,2017-8-25,A04640,97.09,2.91,100,有效发票 
E32,12802588,2017-8-26,A07242,316.24,53.76,370,有效发票 
E32,14768126,2017-8-26,A13655,384.47,11.53,396,有效发票 
E32,3691297,2017-8-28,A13089,366.99,11.01,378,有效发票 
E32,19468355,2017-8-29,A08792,1040.78,31.22,1072,有效发票 
E32,17569314,2017-8-30,A05430,341.88,58.12,400,有效发票 
E32,17561496,2017-9-5,A05430,320.51,54.49,375,有效发票 
E32,17562774,2017-9-14,A05430,256.41,43.59,300,有效发票 
E32,5217215,2017-9-16,A07444,404.85,12.15,417,有效发票 
E32,3682097,2017-9-16,A13103,693.2,20.8,714,有效发票 
E32,21480975,2017-9-17,A05430,170.94,29.06,200,有效发票 
E32,6239088,2017-9-24,A06833,3592.23,107.77,3700,有效发票 
E32,19446037,2017-10-2,A13082,223.3,6.7,230,有效发票 
E32,19215845,2017-10-3,A07205,196.23,11.77,208,有效发票 
E32,19446040,2017-10-6,A13082,728.16,21.84,750,有效发票 
E32,21602546,2017-10-7,A04584,341.88,58.12,400,有效发票 
E32,3700308,2017-10-10,A08792,800.97,24.03,825,有效发票 
E32,19215892,2017-10-18,A07205,182.08,10.92,193,有效发票 
E32,6286414,2017-10-19,A04587,3689.32,110.68,3800,有效发票 
E32,5204765,2017-10-22,A13309,588.68,35.32,624,有效发票 
E32,21561053,2017-10-26,A05430,299.15,50.85,350,有效发票 
E32,638247,2017-10-26,A09219,223.3,6.7,230,有效发票 
E32,7715026,2017-10-27,A13089,225.24,6.76,232,有效发票 
E32,21552972,2017-11-1,A05954,256.41,43.59,300,有效发票 
E32,5204929,2017-11-1,A13309,196.23,11.77,208,有效发票 
E32,25166371,2017-11-7,A05471,469.9,14.1,484,有效发票 
E32,14296219,2017-11-9,A07171,679.61,20.39,700,有效发票 
E32,14296220,2017-11-9,A07171,998.06,29.94,1028,有效发票 
E32,21626100,2017-11-17,A04602,980.58,29.42,1010,有效发票 
E32,6292965,2017-11-17,A04602,776.7,23.3,800,有效发票 
E32,25163066,2017-11-18,A05430,170.94,29.06,200,有效发票 
E32,21626116,2017-11-19,A04602,805.83,24.17,830,作废发票 
E32,21626117,2017-11-19,A04602,805.83,24.17,830,有效发票 
E32,24333930,2017-11-22,A04584,256.41,43.59,300,有效发票 
E32,19975579,2017-11-24,A13080,194.17,5.83,200,有效发票 
E32,25132145,2017-11-25,A05954,256.41,43.59,300,有效发票 
E32,3967873,2017-11-26,A04589,485.44,14.56,500,有效发票 
E32,21559619,2017-11-27,A05430,238.83,7.17,246,有效发票 
E32,25164357,2017-11-28,A05430,347.01,58.99,406,有效发票 
E32,28954916,2017-11-29,A04584,256.41,43.59,300,有效发票 
E32,25189319,2017-12-3,A05954,350.43,59.57,410,有效发票 
E32,28955327,2017-12-4,A04584,256.41,43.59,300,有效发票 
E32,25189811,2017-12-4,A05954,170.94,29.06,200,有效发票 
E32,25189812,2017-12-4,A05954,170.94,29.06,200,有效发票 
E32,37563098,2017-12-5,A02272,177.36,10.64,188,有效发票 
E32,25165142,2017-12-5,A05430,341.88,58.12,400,有效发票 
E32,9503067,2017-12-5,A11508,95.15,2.85,98,有效发票 
E32,25165294,2017-12-6,A05430,170.94,29.06,200,有效发票 
E32,9360290,2017-12-7,A05430,1255.34,37.66,1293,有效发票 
E32,24312178,2017-12-8,A04584,263.11,7.89,271,有效发票 
E32,9375356,2017-12-8,A05477,1200,0,1200,有效发票 
E32,28975007,2017-12-9,A04584,256.41,43.59,300,有效发票 
E32,3961439,2017-12-9,A04588,407.77,12.23,420,有效发票 
E32,532560,2017-12-9,A13080,990,0,990,有效发票 
E32,532561,2017-12-9,A13080,400,0,400,有效发票 
E32,763094,2017-12-10,A02924,933.98,28.02,962,有效发票 
E32,25165753,2017-12-10,A05430,341.88,58.12,400,有效发票 
E32,28968732,2017-12-14,A00601,170.94,29.06,200,有效发票 
E32,28975383,2017-12-14,A04584,256.41,43.59,300,有效发票 
E32,3985078,2017-12-15,A04596,9809.5,0,9809.5,有效发票 
E32,25204713,2017-12-15,A05430,170.94,29.06,200,有效发票 
E32,33671397,2017-12-16,A01217,170.94,29.06,200,有效发票 
E32,15799838,2017-12-16,A02008,843.69,25.31,869,有效发票 
E32,25204785,2017-12-16,A05430,170.94,29.06,200,有效发票 
E32,25204987,2017-12-17,A05430,170.94,29.06,200,有效发票 
E32,3979090,2017-12-19,A04596,3640.78,109.22,3750,有效发票 
E32,28975868,2017-12-20,A04584,256.41,43.59,300,有效发票 
E32,17571770,2017-12-20,A08515,3398.06,101.94,3500,有效发票 
E32,31969121,2017-12-21,A09525,170.94,29.06,200,有效发票 
E32,19446189,2017-12-21,A13082,351.46,10.54,362,有效发票 
E32,31865405,2017-12-22,A05430,378.64,11.36,390,有效发票 
E32,28976158,2017-12-24,A04584,347.86,59.14,407,有效发票 
E32,31829778,2017-12-25,A05471,462.14,13.86,476,有效发票 
E32,31815504,2017-12-26,A05953,170.94,29.06,200,有效发票 
E32,28976459,2017-12-28,A04584,170.94,29.06,200,有效发票 
E32,31816120,2017-12-29,A05953,256.41,43.59,300,有效发票 
E32,28976696,2017-12-30,A04584,256.41,43.59,300,有效发票 
E32,28976740,2017-12-31,A04584,319.66,54.34,374,有效发票 
E32,32015415,2018-1-3,A00739,211.11,35.89,247,有效发票 
E32,25208055,2018-1-6,A05444,712.62,21.38,734,有效发票 
E32,9499967,2018-1-6,A11367,382.52,11.48,394,有效发票 
E32,45110330,2018-1-7,A04584,372.65,63.35,436,有效发票 
E32,45110459,2018-1-8,A04584,200,34,234,有效发票 
E32,2775277,2018-1-10,A02242,18018.02,1981.98,20000,有效发票 
E32,2610883,2018-1-10,A05891,256.41,43.59,300,有效发票 
E32,418984,2018-1-12,A04602,1029.13,30.87,1060,有效发票 
E32,25205549,2018-1-12,A05430,256.41,43.59,300,有效发票 
E32,31845717,2018-1-12,A05954,256.41,43.59,300,有效发票 
E32,28983985,2018-1-12,A08811,1514.56,45.44,1560,有效发票 
E32,45110861,2018-1-13,A04584,290.6,49.4,340,有效发票 
E32,45110931,2018-1-14,A04584,341.88,58.12,400,有效发票 
E32,22651070,2018-1-14,A05891,358.97,61.03,420,有效发票 
E32,45094991,2018-1-14,A06871,341.88,58.12,400,有效发票 
E32,45111008,2018-1-15,A04584,153.85,26.15,180,有效发票 
E32,45120624,2018-1-16,A04584,131.07,3.93,135,有效发票 
E32,11572680,2018-1-17,A04587,333,10,343,有效发票 
E32,25206106,2018-1-19,A05430,200,0,200,有效发票 
E32,31877100,2018-1-19,A05430,170.94,29.06,200,有效发票 
E32,46088935,2018-1-19,A05471,180.58,5.42,186,有效发票 
E32,45111368,2018-1-21,A04584,176.92,30.08,207,有效发票 
E32,25206381,2018-1-22,A05430,148.72,25.28,174,有效发票 
E32,3996374,2018-1-23,A04596,252.43,7.57,260,作废发票 
E32,3996375,2018-1-23,A04596,252.43,7.57,260,有效发票 
E32,25206479,2018-1-23,A05430,341.88,58.12,400,有效发票 
E32,25206484,2018-1-23,A05430,170.94,29.06,200,有效发票 
E32,45111752,2018-1-26,A04584,153.85,26.15,180,有效发票 
E32,25206695,2018-1-26,A05430,256.41,43.59,300,有效发票 
E32,22652325,2018-1-26,A05891,341.88,58.12,400,有效发票 
E32,25206820,2018-1-27,A05430,358.97,61.03,420,有效发票 
E32,25206934,2018-1-28,A05430,170.94,29.06,200,有效发票 
E32,5219042,2018-1-29,A13080,262.14,7.86,270,有效发票 
E32,5219043,2018-1-29,A13080,112.62,3.38,116,有效发票 
E32,45112105,2018-1-30,A04584,153.85,26.15,180,有效发票 
E32,45112106,2018-1-30,A04584,102.56,17.44,120,有效发票 
E32,28978763,2018-2-1,A04602,1300.97,39.03,1340,有效发票 
E32,28403420,2018-2-1,A07242,131.07,3.93,135,有效发票 
E32,25212398,2018-2-2,A05430,170.94,29.06,200,有效发票 
E32,2614752,2018-2-2,A05891,170.94,29.06,200,有效发票 
E32,25207550,2018-2-3,A05430,320.51,54.49,375,有效发票 
E32,45112544,2018-2-5,A04584,256.41,43.59,300,有效发票 
E32,5219105,2018-2-5,A13080,112.62,3.38,116,有效发票 
E32,28978071,2018-2-6,A04584,184.47,5.53,190,有效发票 
E32,46060063,2018-2-8,A05430,170.94,29.06,200,有效发票 
