企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态 
E4,9333306,2017-1-4,A08811,8219.42,246.58,8466,作废发票 
E4,9333308,2017-1-4,A08811,8219.41,246.59,8466,有效发票 
E4,1614552,2017-1-10,A03594,307.69,52.31,360,有效发票 
E4,1614563,2017-1-10,A03594,299.15,50.85,350,有效发票 
E4,945765,2017-1-12,A01499,60573.06,3634.38,64207.44,有效发票 
E4,7031445,2017-1-12,A03450,90443.85,4522.19,94966.04,有效发票 
E4,7031446,2017-1-12,A03450,95238.1,4761.9,100000,有效发票 
E4,7031449,2017-1-13,A03450,7753.33,387.67,8141,有效发票 
E4,1614629,2017-1-13,A03594,273.5,46.5,320,有效发票 
E4,3507,2017-1-20,A09438,8358.25,250.75,8609,有效发票 
E4,1046468,2017-1-24,A01499,75.47,4.53,80,有效发票 
E4,7031470,2017-1-24,A03450,7333.33,366.67,7700,有效发票 
E4,1614853,2017-2-6,A03594,358.98,61.02,420,有效发票 
E4,1614863,2017-2-6,A03594,606.84,103.16,710,有效发票 
E4,474980,2017-2-9,A07269,9530.09,285.91,9816,有效发票 
E4,34013,2017-2-9,A09422,2834.95,85.05,2920,有效发票 
E4,1504718,2017-2-13,A08932,1981.13,118.87,2100,有效发票 
E4,3148583,2017-2-16,A03594,598.29,101.71,700,有效发票 
E4,222893,2017-2-21,A06318,2835.04,481.96,3317,有效发票 
E4,3148882,2017-2-28,A03594,179.49,30.51,210,有效发票 
E4,2892262,2017-3-6,A01499,540.24,89.76,630,有效发票 
E4,36859,2017-3-8,A09432,5703.88,171.12,5875,有效发票 
E4,5201992,2017-3-14,A06318,1026.5,174.5,1201,有效发票 
E4,304924,2017-3-15,A07262,18446.6,553.4,19000,有效发票 
E4,29348,2017-3-17,A13655,1262.14,37.86,1300,有效发票 
E4,5988456,2017-3-23,A00924,37735.85,2264.15,40000,有效发票 
E4,7368169,2017-3-24,A02296,27358.49,1641.51,29000,作废发票 
E4,6117728,2017-3-24,A03765,27358.49,1641.51,29000,有效发票 
E4,7368170,2017-3-27,A02296,27358.49,1641.51,29000,有效发票 
E4,3318753,2017-3-27,A03764,3938543.59,669552.41,4608096,有效发票 
E4,5769550,2017-3-28,A03594,205.13,34.87,240,有效发票 
E4,7804140,2017-4-5,A07762,15811.97,2688.03,18500,有效发票 
E4,3583977,2017-4-6,A11206,559.22,16.78,576,有效发票 
E4,5617724,2017-4-10,A01499,443.38,75.37,518.75,有效发票 
E4,11414642,2017-4-17,A02250,10000,600,10600,有效发票 
E4,423109,2017-4-18,A13655,-1262.14,-37.86,-1300,有效发票 
E4,513300,2017-4-21,A07262,5825.24,174.76,6000,有效发票 
E4,3356350,2017-4-25,A03764,949218.56,161367.15,1110585.71,有效发票 
E4,7628860,2017-4-25,A04949,3696.49,221.79,3918.28,有效发票 
E4,524246,2017-5-8,A07285,4262.14,127.86,4390,有效发票 
E4,11664912,2017-5-11,A08362,4316.24,733.76,5050,有效发票 
E4,7859250,2017-5-12,A01499,456.2,77.55,533.75,有效发票 
E4,7296309,2017-5-15,A03450,800,40,840,有效发票 
E4,8660779,2017-5-17,A03594,205.13,34.87,240,有效发票 
E4,8660899,2017-5-23,A03594,512.83,87.17,600,有效发票 
E4,8660945,2017-5-24,A03594,179.49,30.51,210,有效发票 
E4,9084032,2017-5-25,A10286,17117.93,382.07,17500,有效发票 
E4,8698981,2017-6-1,A03594,641.03,108.97,750,作废发票 
E4,10525477,2017-6-6,A06710,232.43,6.97,239.4,有效发票 
E4,11732999,2017-6-7,A03889,295.28,17.72,313,有效发票 
E4,1536513,2017-6-9,A13655,17975.73,539.27,18515,有效发票 
E4,8056895,2017-6-16,A01499,455.13,77.37,532.5,有效发票 
E4,707367,2017-6-16,A07365,3883.5,116.51,4000.01,有效发票 
E4,21636327,2017-6-20,A06862,449.51,13.49,463,有效发票 
E4,7242159,2017-6-26,A02008,345.63,10.37,356,有效发票 
E4,1130155,2017-6-29,A08497,189.32,5.68,195,有效发票 
E4,1130156,2017-6-29,A08497,252.43,7.57,260,有效发票 
E4,8056963,2017-7-7,A01499,534.19,90.81,625,有效发票 
E4,611065,2017-7-10,A07126,291.26,8.74,300,有效发票 
E4,10074343,2017-7-10,A07126,776.7,23.3,800,有效发票 
E4,3329577,2017-7-20,A02450,24339.36,1460.36,25799.72,有效发票 
E4,789403,2017-7-20,A07269,3680.58,110.42,3791,有效发票 
E4,12646901,2017-7-24,A13157,833.01,24.99,858,有效发票 
E4,4277395,2017-8-10,A01499,568.38,96.62,665,作废发票 
E4,4277396,2017-8-10,A01499,568.38,96.62,665,有效发票 
E4,11708577,2017-8-14,A08522,339.81,10.19,350,作废发票 
E4,11494218,2017-8-15,A03325,2075.47,124.53,2200,有效发票 
E4,4878494,2017-8-15,A03889,307.55,18.45,326,有效发票 
E4,11708582,2017-8-24,A08522,339.81,10.19,350,有效发票 
E4,7049849,2017-9-6,A01499,497.5,82.5,580,有效发票 
E4,15085489,2017-10-7,A06862,739.62,44.38,784,有效发票 
E4,4948498,2017-10-10,A10286,38510,0,38510,有效发票 
E4,2144201,2017-10-20,A02758,1941.75,58.25,2000,有效发票 
E4,128723,2017-10-23,A01499,448.72,76.28,525,有效发票 
E4,15505142,2017-10-24,A08497,310.68,9.32,320,有效发票 
E4,4816936,2017-10-27,A03325,-2075.47,-124.53,-2200,有效发票 
E4,4816937,2017-10-27,A03325,2075.47,124.53,2200,有效发票 
E4,7296400,2017-10-27,A03450,533.33,26.67,560,有效发票 
E4,5947911,2017-10-27,A03534,689.32,20.68,710,有效发票 
E4,8760374,2017-10-27,A03889,407.55,24.45,432,有效发票 
E4,245682,2017-10-30,A02810,4893.4,293.6,5187,有效发票 
E4,3555659,2017-11-2,A02824,396.23,23.77,420,有效发票 
E4,5184432,2017-11-2,A08412,2011.32,120.68,2132,有效发票 
E4,21976639,2017-11-8,A07171,2285.85,137.15,2423,有效发票 
