企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态 
E31,131295,2017-1-4,A02446,10897.44,1852.56,12750,有效发票 
E31,1079242,2017-1-12,A07368,7892.04,1341.66,9233.7,有效发票 
E31,3830357,2017-1-13,A06539,9982.3,1297.7,11280,有效发票 
E31,3830358,2017-1-13,A06539,94769.23,16110.77,110880,有效发票 
E31,3830359,2017-1-13,A06539,81205.12,13804.88,95010,有效发票 
E31,3830360,2017-1-13,A06539,93176.48,15840,109016.48,有效发票 
E31,3830361,2017-1-13,A06539,80328.19,13655.81,93984,有效发票 
E31,2205057,2017-1-17,A03245,1333.33,226.67,1560,有效发票 
E31,131316,2017-2-5,A02446,18478.64,3141.36,21620,有效发票 
E31,4058159,2017-2-15,A06539,7115.05,924.95,8040,有效发票 
E31,4058160,2017-2-15,A06539,91908.7,15624.48,107533.18,有效发票 
E31,4058161,2017-2-15,A06539,89006.99,15131.19,104138.18,有效发票 
E31,4058162,2017-2-15,A06539,77468.38,13169.62,90638,有效发票 
E31,4058163,2017-2-15,A06539,82976.58,14106.02,97082.6,有效发票 
E31,2205149,2017-2-23,A03245,521.37,88.63,610,有效发票 
E31,4495882,2017-3-6,A03245,4743.6,806.4,5550,有效发票 
E31,5382030,2017-3-21,A06539,14582.31,1895.69,16478,有效发票 
E31,5382031,2017-3-21,A06539,58782.38,9993.02,68775.4,有效发票 
E31,5382032,2017-3-21,A06539,50764.96,8630.04,59395,有效发票 
E31,4301033,2017-4-2,A02446,35145.3,5974.7,41120,有效发票 
E31,4657342,2017-4-11,A03245,2444.44,415.56,2860,有效发票 
E31,6427901,2017-4-14,A06539,84743.59,14406.41,99150,有效发票 
E31,6427902,2017-4-14,A06539,81867.51,13917.49,95785,有效发票 
E31,6427903,2017-4-14,A06539,77447.44,13166.06,90613.5,有效发票 
E31,6427904,2017-4-14,A06539,90598.29,15401.71,106000,有效发票 
E31,4657362,2017-4-21,A03245,3299.14,560.86,3860,有效发票 
E31,4657397,2017-5-4,A03245,2282.05,387.95,2670,有效发票 
E31,6237402,2017-5-12,A03245,1589.74,270.26,1860,有效发票 
E31,11501681,2017-5-15,A06539,7486.72,973.28,8460,有效发票 
E31,11501682,2017-5-15,A06539,82493.93,14023.97,96517.9,有效发票 
E31,11501683,2017-5-15,A06539,76706.84,13040.16,89747,有效发票 
E31,11501684,2017-5-15,A06539,73615.38,12514.62,86130,有效发票 
E31,955558,2017-5-18,A07283,45000,0,45000,有效发票 
E31,82401,2017-6-2,A02446,18213.67,3096.33,21310,有效发票 
E31,231474,2017-6-7,A03245,2649.57,450.43,3100,有效发票 
E31,1220104,2017-6-19,A06539,6371.68,828.32,7200,有效发票 
E31,1220105,2017-6-19,A06539,94005.5,15980.93,109986.43,有效发票 
E31,1220106,2017-6-19,A06539,82125.77,13961.37,96087.14,有效发票 
E31,3837065,2017-6-30,A03245,2769.23,470.77,3240,有效发票 
E31,111473,2017-7-5,A02446,10256.41,1743.59,12000,有效发票 
E31,22327549,2017-7-24,A03889,21.7,1.3,23,有效发票 
E31,10125910,2017-8-10,A07459,1213.68,206.32,1420,有效发票 
E31,6008984,2017-8-15,A06539,7621.62,838.38,8460,有效发票 
E31,6008985,2017-8-15,A06539,88809.71,15097.65,103907.36,有效发票 
E31,6008986,2017-8-15,A06539,60448.56,10276.26,70724.82,有效发票 
E31,6008987,2017-8-15,A06539,87596.53,14891.41,102487.94,有效发票 
E31,14697507,2017-8-18,A07242,2564.1,435.9,3000,有效发票 
E31,14229334,2017-8-29,A05628,328.16,9.84,338,有效发票 
E31,10084780,2017-9-4,A06753,2414.55,410.45,2825,有效发票 
E31,43940722,2017-9-23,A03889,47.17,2.83,50,有效发票 
E31,43940723,2017-9-23,A03889,22.64,1.36,24,有效发票 
E31,43803835,2017-9-29,A03889,10.38,0.62,11,有效发票 
E31,5535196,2017-10-18,A05700,114.56,3.44,118,有效发票 
E31,2719301,2017-10-23,A06539,55057.24,9359.76,64417,有效发票 
E31,2719302,2017-10-23,A06539,4378.38,481.62,4860,有效发票 
E31,165687,2017-10-25,A08259,911.97,155.03,1067,有效发票 
E31,7840044,2017-10-30,A02559,89.74,15.26,105,有效发票 
E31,165699,2017-10-30,A08259,1147.01,194.99,1342,有效发票 
E31,530380,2017-11-2,A08115,958.98,163.02,1122,有效发票 
E31,1694335,2017-11-3,A06450,504.85,15.15,520,有效发票 
E31,11689517,2017-11-7,A04949,8826.32,529.58,9355.9,有效发票 
E31,5410673,2017-11-14,A07242,2564.1,435.9,3000,有效发票 
E31,7854444,2017-11-16,A06753,1183.76,201.24,1385,有效发票 
E31,47860591,2017-11-21,A03889,21.7,1.3,23,有效发票 
E31,2452837,2017-11-21,A06539,7621.62,838.38,8460,有效发票 
E31,2452838,2017-11-21,A06539,86037.6,14626.4,100664,有效发票 
E31,2452839,2017-11-21,A06539,90752.99,15428.01,106181,有效发票 
E31,47853462,2017-11-23,A03889,15.09,0.91,16,有效发票 
E31,47871631,2017-11-27,A03889,20.75,1.25,22,有效发票 
E31,7892193,2017-11-30,A07459,434.19,73.81,508,有效发票 
E31,37735897,2017-12-12,A03624,169.81,10.19,180,有效发票 
E31,37737570,2017-12-12,A03624,264.15,15.85,280,有效发票 
E31,19324431,2017-12-17,A01407,215.09,12.91,228,有效发票 
E31,4582712,2017-12-19,A06539,3243.24,356.76,3600,有效发票 
E31,4582713,2017-12-19,A06539,97846.15,16633.85,114480,有效发票 
E31,4582714,2017-12-19,A06539,92198.28,15673.72,107872,有效发票 
E31,4582715,2017-12-19,A06539,30646.15,5209.85,35856,有效发票 
E31,36310806,2018-1-9,A05137,287.38,8.62,296,有效发票 
E31,2669010,2018-1-9,A05891,5982.91,1017.09,7000,有效发票 
E31,15506277,2018-1-10,A11031,297.09,8.91,306,有效发票 
E31,12464859,2018-1-11,A02156,291.26,8.74,300,有效发票 
E31,16192289,2018-1-12,A13362,304.85,9.15,314,有效发票 
E31,381896,2018-1-16,A05296,124.27,3.73,128,有效发票 
E31,1657846,2018-1-16,A06753,692.31,117.69,810,有效发票 
E31,1657847,2018-1-16,A06753,957.26,162.74,1120,有效发票 
E31,15801106,2018-1-18,A11529,267.96,8.04,276,有效发票 
E31,90103714,2018-1-22,A03889,16.04,0.96,17,有效发票 
E31,90103720,2018-1-22,A03889,20.75,1.25,22,有效发票 
E31,90103725,2018-1-22,A03889,20.75,1.25,22,有效发票 
E31,90103730,2018-1-22,A03889,14.15,0.85,15,有效发票 
E31,90103734,2018-1-22,A03889,20.75,1.25,22,有效发票 
E31,48010193,2018-1-22,A03889,20.75,1.25,22,有效发票 
E31,48010200,2018-1-22,A03889,20.75,1.25,22,有效发票 
E31,48010343,2018-1-22,A03889,14.15,0.85,15,有效发票 
E31,11206193,2018-1-30,A01121,301.89,18.11,320,有效发票 
E31,40494095,2018-1-31,A05419,310.68,9.32,320,有效发票 
E31,6550851,2018-2-1,A02446,11803.42,2006.58,13810,有效发票 
E31,421156,2018-2-1,A03395,326.21,9.79,336,有效发票 
E31,2669910,2018-2-5,A05891,5982.91,1017.09,7000,有效发票 
E31,90054198,2018-2-9,A03889,10.38,0.62,11,有效发票 
E31,90055873,2018-2-10,A03889,21.7,1.3,23,有效发票 
E31,13818545,2018-3-5,A08115,635.9,108.1,744,有效发票 
E31,2822470,2018-3-7,A07368,14782.37,2513.01,17295.38,有效发票 
E31,80545815,2018-3-14,A03889,12.26,0.74,13,有效发票 
E31,4073999,2018-3-14,A06539,52627.16,8946.64,61573.8,有效发票 
E31,21037332,2018-3-21,A03216,3076.92,523.08,3600,有效发票 
E31,499183,2018-3-21,A07244,128974.36,21925.64,150900,有效发票 
E31,52779747,2018-3-23,A05137,143.69,4.31,148,有效发票 
E31,17989637,2018-3-24,A05161,135.92,4.08,140,有效发票 
E31,18261301,2018-3-24,A11029,75.73,2.27,78,有效发票 
E31,3638532,2018-3-25,A05891,376.07,63.93,440,有效发票 
E31,12399432,2018-3-26,A05270,5156.42,309.38,5465.8,有效发票 
E31,3638712,2018-3-26,A05891,8000,0,8000,有效发票 
E31,80467110,2018-3-27,A03889,19.81,1.19,21,有效发票 
E31,14510176,2018-3-28,A05143,286.41,8.59,295,有效发票 
E31,39397738,2018-3-29,A10325,266.02,7.98,274,有效发票 
E31,90214505,2018-3-30,A03889,12.26,0.74,13,有效发票 
E31,10679558,2018-4-2,A02559,1179.49,200.51,1380,有效发票 
E31,90228042,2018-4-4,A03889,11.32,0.68,12,有效发票 
E31,80497002,2018-4-4,A03889,12.26,0.74,13,有效发票 
E31,57490355,2018-4-16,A04949,746.23,44.77,791,有效发票 
E31,4916203,2018-4-16,A06539,17468.37,2969.63,20438,有效发票 
E31,51100081,2018-4-17,A04560,106.8,3.2,110,有效发票 
E31,90153052,2018-4-19,A03889,13.21,0.79,14,有效发票 
E31,78042228,2018-4-21,A00370,85.47,14.53,100,有效发票 
E31,35797500,2018-4-24,A00370,128.2,21.8,150,有效发票 
E31,90166045,2018-4-24,A03889,11.32,0.68,12,有效发票 
E31,19971771,2018-4-25,A10013,118,0,118,作废发票 
E31,19971772,2018-4-25,A10013,236,0,236,有效发票 
E31,16999386,2018-4-26,A08115,641.03,108.97,750,有效发票 
E31,80390666,2018-5-7,A03889,16.98,1.02,18,有效发票 
E31,3644112,2018-5-7,A05891,8000,0,8000,有效发票 
E31,80397429,2018-5-8,A03889,12.26,0.74,13,有效发票 
E31,11728107,2018-5-14,A04949,1843.75,110.63,1954.38,有效发票 
E31,451663,2018-5-17,A07263,45000,0,45000,有效发票 
E31,6418343,2018-5-25,A07242,2586.21,413.79,3000,有效发票 
E31,5646448,2018-5-28,A06539,29360.69,4697.71,34058.4,有效发票 
E31,36570865,2018-6-2,A13631,203.88,6.12,210,有效发票 
E31,36570866,2018-6-3,A13631,101.94,3.06,105,有效发票 
E31,3644779,2018-6-5,A05891,6000,0,6000,有效发票 
