企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态 
E38,50178331,2017-3-13,A13926,311.32,18.68,330,有效发票 
E38,7305766,2017-7-9,A02008,417.48,12.52,430,有效发票 
E38,1705089,2017-7-10,A03756,1110.26,188.74,1299,有效发票 
E38,11578173,2017-7-13,A02048,679.61,20.39,700,有效发票 
E38,3270816,2017-7-13,A06785,170.94,29.06,200,有效发票 
E38,15722837,2017-8-13,A02016,217.48,6.52,224,有效发票 
E38,15723537,2017-8-28,A02048,189.32,5.68,195,有效发票 
E38,20608449,2017-8-28,A03683,490.29,14.71,505,有效发票 
E38,13368515,2017-8-30,A05708,4152.99,706.01,4859,有效发票 
E38,15835226,2017-9-4,A02008,438.83,13.17,452,有效发票 
E38,13368537,2017-9-4,A05708,2260.68,384.32,2645,有效发票 
E38,3169741,2017-9-27,A03103,9708.74,291.26,10000,有效发票 
E38,15941251,2017-10-1,A02008,485.44,14.56,500,有效发票 
E38,15941252,2017-10-1,A02008,575.73,17.27,593,有效发票 
E38,18126943,2017-10-1,A08375,2632.08,157.92,2790,有效发票 
E38,5840381,2017-10-2,A02096,3133.96,188.04,3322,有效发票 
E38,18126950,2017-10-2,A08375,4650.94,279.06,4930,有效发票 
E38,18126958,2017-10-3,A08375,2996.23,179.77,3176,有效发票 
E38,8069624,2017-10-9,A08565,2777.36,166.64,2944,有效发票 
E38,13032191,2017-10-10,A07929,949.06,56.94,1006,有效发票 
E38,8069698,2017-10-16,A08565,2777.36,166.64,2944,有效发票 
E38,18006838,2017-10-20,A02008,320.39,9.61,330,有效发票 
E38,15723692,2017-11-5,A02048,300.97,9.03,310,有效发票 
E38,1447564,2017-11-12,A02096,1479.25,88.75,1568,有效发票 
E38,1447636,2017-11-17,A02096,1569.81,94.19,1664,有效发票 
E38,135360,2017-12-1,A05717,256.41,43.59,300,有效发票 
E38,25899561,2017-12-2,A07940,405.83,12.17,418,有效发票 
E38,15723785,2017-12-3,A02048,679.61,20.39,700,有效发票 
E38,1404690,2017-12-11,A02008,2054.37,61.63,2116,有效发票 
E38,25900490,2017-12-14,A02016,484.47,14.53,499,有效发票 
E38,25851519,2017-12-17,A02035,303.88,9.12,313,有效发票 
E38,28734208,2017-12-29,A08375,3328.3,199.7,3528,有效发票 
E38,28734233,2018-1-2,A08375,3094.34,185.66,3280,有效发票 
