企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态 
E44,9855715,2016-12-7,A00857,9939.82,1292.18,11232,有效发票 
E44,9855714,2016-12-7,A00857,9939.82,1292.18,11232,有效发票 
E44,9855718,2016-12-7,A00857,9939.82,1292.18,11232,有效发票 
E44,9855713,2016-12-7,A00857,9939.82,1292.18,11232,有效发票 
E44,9855716,2016-12-7,A00857,9939.82,1292.18,11232,有效发票 
E44,9855717,2016-12-7,A00857,9939.82,1292.18,11232,有效发票 
E44,9855719,2016-12-7,A00857,8802.66,1144.34,9947,有效发票 
E44,9855721,2016-12-7,A00857,9566.37,1243.63,10810,有效发票 
E44,9855720,2016-12-7,A00857,9566.37,1243.63,10810,有效发票 
E44,5483748,2016-12-15,A03931,31384.61,5335.39,36720,有效发票 
E44,23664491,2016-12-20,A10567,132389.38,17210.62,149600,有效发票 
E44,5480816,2016-12-22,A03528,25641.02,4358.98,30000,有效发票 
E44,1397616,2016-12-23,A07902,36356.88,6180.7,42537.58,有效发票 
E44,3458666,2016-12-24,A10245,11470.07,1949.93,13420,有效发票 
E44,2832465,2016-12-25,A02166,262.26,15.74,278,有效发票 
E44,5165814,2016-12-27,A00229,75.47,4.53,80,作废发票 
E44,5165813,2016-12-27,A00229,178.3,10.7,189,有效发票 
E44,368695,2016-12-27,A02379,9914.53,1685.47,11600,有效发票 
E44,368696,2016-12-27,A02379,1367.52,232.48,1600,有效发票 
E44,368692,2016-12-27,A02379,9914.53,1685.47,11600,有效发票 
E44,368693,2016-12-27,A02379,9914.53,1685.47,11600,有效发票 
E44,368694,2016-12-27,A02379,9914.53,1685.47,11600,有效发票 
E44,2737619,2016-12-29,A09990,73846.15,12553.85,86400,有效发票 
E44,5165847,2016-12-30,A00229,178.3,10.7,189,有效发票 
E44,20177770,2016-12-30,A10501,85899.14,14602.86,100502,有效发票 
E44,50136514,2017-1-4,A13927,311.32,18.68,330,有效发票 
E44,4483667,2017-1-12,A02441,42735.05,7264.95,50000,有效发票 
E44,314605,2017-1-13,A12045,158119.66,26880.34,185000,有效发票 
E44,5480961,2017-1-16,A03528,42735.05,7264.95,50000,有效发票 
E44,1397761,2017-1-17,A07902,80679.48,13715.52,94395,有效发票 
E44,4364468,2017-1-18,A11232,59829.06,10170.94,70000,有效发票 
E44,4178092,2017-1-18,A11232,25641.03,4358.97,30000,有效发票 
E44,23665583,2017-1-20,A10567,129091.69,16781.91,145873.6,有效发票 
E44,20153692,2017-1-23,A10501,60800.85,10336.15,71137,有效发票 
E44,2737735,2017-1-24,A09990,42094.02,7155.98,49250,有效发票 
E44,2737736,2017-1-24,A09990,66666.66,11333.34,78000,有效发票 
E44,3768732,2017-1-25,A08676,114.15,6.85,121,有效发票 
E44,1534383,2017-2-9,A07902,927.35,157.65,1085,有效发票 
E44,314666,2017-2-21,A12045,96923.08,16476.92,113400,有效发票 
E44,4364406,2017-2-22,A00959,34188.03,5811.97,40000,有效发票 
E44,2737862,2017-2-22,A09990,32306.84,5492.16,37799,有效发票 
E44,2737863,2017-2-22,A09990,28258.54,4803.96,33062.5,有效发票 
E44,40321111,2017-2-22,A10567,16353.98,2126.02,18480,有效发票 
E44,26338993,2017-2-23,A00229,232.08,13.92,246,有效发票 
E44,4088003,2017-2-23,A02379,9914.53,1685.47,11600,有效发票 
E44,4088004,2017-2-23,A02379,9914.53,1685.47,11600,有效发票 
E44,4088005,2017-2-23,A02379,9914.53,1685.47,11600,有效发票 
E44,4088006,2017-2-23,A02379,5299.15,900.85,6200,有效发票 
E44,8240526,2017-2-24,A09991,137.86,4.14,142,有效发票 
E44,26339021,2017-2-26,A00229,475.47,28.53,504,有效发票 
E44,1534578,2017-3-3,A07902,5564.1,945.9,6510,有效发票 
E44,314691,2017-3-14,A12045,41068.38,6981.62,48050,有效发票 
E44,7556625,2017-3-20,A06470,370.08,62.92,433,有效发票 
E44,7661101,2017-3-22,A03528,18051.28,3068.72,21120,有效发票 
E44,2092345,2017-3-22,A07242,8444.44,1435.56,9880,有效发票 
E44,4088035,2017-3-23,A02379,9914.53,1685.47,11600,有效发票 
E44,4088036,2017-3-23,A02379,9914.53,1685.47,11600,有效发票 
E44,4088037,2017-3-23,A02379,9914.53,1685.47,11600,有效发票 
E44,4088038,2017-3-23,A02379,9914.53,1685.47,11600,有效发票 
E44,4088039,2017-3-23,A02379,9914.53,1685.47,11600,有效发票 
E44,4088040,2017-3-23,A02379,9914.53,1685.47,11600,有效发票 
E44,4088041,2017-3-23,A02379,9914.53,1685.47,11600,有效发票 
E44,4088042,2017-3-23,A02379,9914.53,1685.47,11600,作废发票 
E44,4088043,2017-3-23,A02379,9914.53,1685.47,11600,有效发票 
E44,9656462,2017-3-28,A09990,61173.49,10399.51,71573,有效发票 
E44,7662958,2017-3-30,A02379,9914.53,1685.47,11600,有效发票 
E44,5161553,2017-3-31,A07242,11111.11,1888.89,13000,有效发票 
E44,6494555,2017-4-10,A06131,64615.38,10984.62,75600,有效发票 
E44,7128577,2017-4-11,A07902,35101.16,5967.18,41068.34,有效发票 
E44,53229386,2017-4-12,A10207,80707.96,10492.04,91200,有效发票 
E44,53229387,2017-4-12,A10207,80707.96,10492.04,91200,有效发票 
E44,53229383,2017-4-12,A10207,80707.96,10492.04,91200,有效发票 
E44,53229384,2017-4-12,A10207,80707.96,10492.04,91200,有效发票 
E44,53229385,2017-4-12,A10207,80707.96,10492.04,91200,有效发票 
E44,45228636,2017-4-18,A00094,22056.42,3749.58,25806,有效发票 
E44,5166842,2017-4-18,A02441,51985.47,8837.53,60823,有效发票 
E44,7661195,2017-4-21,A03528,11965.82,2034.18,14000,有效发票 
E44,7662982,2017-4-24,A02379,9914.53,1685.47,11600,有效发票 
E44,7662983,2017-4-24,A02379,9914.53,1685.47,11600,有效发票 
E44,7662984,2017-4-24,A02379,8717.95,1482.05,10200,有效发票 
E44,4220812,2017-4-25,A00959,8547.01,1452.99,10000,有效发票 
E44,52134538,2017-4-28,A10567,159.29,20.71,180,有效发票 
E44,7230694,2017-5-4,A07902,18878.81,3209.41,22088.22,有效发票 
E44,64913639,2017-5-5,A00078,483.02,28.98,512,有效发票 
E44,6950136,2017-5-9,A00094,7994.85,1359.15,9354,有效发票 
E44,11913299,2017-5-11,A07161,3962.26,237.74,4200,有效发票 
