企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态 
E42,36739426,2017-11-10,A02274,169.81,10.19,180,有效发票 
E42,7784753,2019-8-2,A07447,274.34,35.66,310,有效发票 
E42,4169546,2019-8-4,A12828,115.04,14.96,130,有效发票 
E42,4169615,2019-8-16,A12828,1003.54,130.46,1134,有效发票 
E42,4169702,2019-8-27,A12828,88.5,11.5,100,有效发票 
E42,646354,2019-8-30,A05430,185.84,24.16,210,有效发票 
E42,646442,2019-9-2,A05430,194.69,25.31,220,有效发票 
E42,71137824,2019-9-3,A06749,132.74,17.26,150,有效发票 
E42,646492,2019-9-4,A05430,203.54,26.46,230,有效发票 
E42,4169771,2019-9-4,A12828,176.99,23.01,200,有效发票 
E42,4169793,2019-9-6,A12828,407.08,52.92,460,有效发票 
E42,4169794,2019-9-6,A12828,407.08,52.92,460,有效发票 
E42,646575,2019-9-7,A05430,176.99,23.01,200,有效发票 
E42,71101032,2019-9-9,A12828,109.73,14.27,124,有效发票 
E42,71101046,2019-9-11,A12828,88.5,11.5,100,有效发票 
E42,71101053,2019-9-12,A12828,88.5,11.5,100,有效发票 
E42,71101061,2019-9-13,A12828,159.29,20.71,180,有效发票 
E42,71101069,2019-9-14,A12828,88.5,11.5,100,有效发票 
E42,646829,2019-9-15,A05430,160.18,20.82,181,有效发票 
E42,71101078,2019-9-15,A12828,88.5,11.5,100,有效发票 
E42,71101093,2019-9-16,A12828,176.99,23.01,200,有效发票 
E42,646909,2019-9-18,A05430,88.5,11.5,100,有效发票 
E42,71101149,2019-9-22,A12828,274.34,35.66,310,有效发票 
E42,71101150,2019-9-22,A12828,265.49,34.51,300,有效发票 
E42,71101165,2019-9-23,A12828,176.99,23.01,200,有效发票 
E42,30643487,2019-9-24,A00611,142.48,18.52,161,有效发票 
E42,71101186,2019-9-25,A12828,88.5,11.5,100,有效发票 
E42,71101197,2019-9-26,A12828,88.5,11.5,100,有效发票 
E42,71101211,2019-9-27,A12828,176.99,23.01,200,有效发票 
E42,647395,2019-10-3,A05430,88.5,11.5,100,有效发票 
E42,647602,2019-10-8,A05430,88.5,11.5,100,有效发票 
E42,73379346,2019-10-10,A12828,132.74,17.26,150,有效发票 
E42,73379362,2019-10-11,A12828,269.91,35.09,305,有效发票 
E42,73379363,2019-10-11,A12828,442.48,57.52,500,有效发票 
E42,73379424,2019-10-17,A12828,370.8,48.2,419,有效发票 
E42,73379459,2019-10-20,A12828,297.35,38.65,336,有效发票 
E42,690942,2019-10-28,A12828,70.8,9.2,80,有效发票 
E42,691006,2019-11-4,A12828,101.77,13.23,115,有效发票 
E42,691031,2019-11-7,A12828,176.99,23.01,200,有效发票 
E42,691187,2019-11-22,A12828,292.04,37.96,330,有效发票 
E42,691188,2019-11-22,A12828,274.34,35.66,310,有效发票 
E42,6874244,2019-11-25,A00585,176.99,23.01,200,有效发票 
E42,6874450,2019-12-8,A00585,167.26,21.74,189,有效发票 
E42,4317887,2019-12-9,A12828,97.35,12.65,110,有效发票 
E42,4318046,2019-12-23,A12828,915.93,119.07,1035,有效发票 
E42,6288604,2020-1-19,A12828,380.53,49.47,430,有效发票 
E42,6288605,2020-1-19,A12828,283.19,36.81,320,有效发票 
