企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态 
E76,50153225,2017-1-13,A13946,311.32,18.68,330,有效发票 
E76,50153259,2017-1-13,A13947,169.81,10.19,180,有效发票 
E76,5711489,2017-4-25,A06886,9981.13,598.87,10580,有效发票 
E76,5711490,2017-4-25,A06886,9981.13,598.87,10580,有效发票 
E76,5711491,2017-4-25,A06886,9981.13,598.87,10580,有效发票 
E76,5711492,2017-4-25,A06886,9981.13,598.87,10580,有效发票 
E76,5711493,2017-4-25,A06886,9981.13,598.87,10580,有效发票 
E76,5711494,2017-4-25,A06886,9981.13,598.87,10580,有效发票 
E76,5711495,2017-4-25,A06886,9981.13,598.87,10580,有效发票 
E76,5711496,2017-4-25,A06886,9981.13,598.87,10580,有效发票 
E76,5711497,2017-4-25,A06886,9981.13,598.87,10580,有效发票 
E76,5711498,2017-4-25,A06886,9981.13,598.87,10580,有效发票 
E76,5711499,2017-4-25,A06886,9981.13,598.87,10580,有效发票 
E76,5711500,2017-4-25,A06886,9981.13,598.87,10580,有效发票 
E76,5711501,2017-4-25,A06886,9981.13,598.87,10580,有效发票 
E76,5711502,2017-4-25,A06886,9981.13,598.87,10580,有效发票 
E76,5711503,2017-4-25,A06886,9981.13,598.87,10580,有效发票 
E76,5711504,2017-4-25,A06886,9981.13,598.87,10580,有效发票 
E76,3140768,2017-4-25,A08033,99811.32,5988.68,105800,有效发票 
E76,8370733,2017-5-22,A07242,801.89,48.11,850,有效发票 
E76,6302408,2017-7-10,A09252,320.39,9.61,330,有效发票 
E76,4231861,2017-7-13,A01202,3113.27,186.79,3300.06,有效发票 
E76,13007310,2017-7-14,A07495,4075.73,122.27,4198,有效发票 
E76,3509581,2017-7-25,A06204,550.49,16.51,567,有效发票 
E76,12093887,2017-7-25,A12807,378.64,11.36,390,有效发票 
E76,12503428,2017-7-29,A06706,1245.28,74.72,1320,有效发票 
E76,8689665,2017-7-29,A07149,951.5,57.09,1008.59,有效发票 
E76,6290850,2017-7-30,A07209,301.94,9.06,311,有效发票 
E76,6574413,2017-8-4,A06204,417.48,12.52,430,有效发票 
E76,18872015,2017-8-5,A02289,144.66,4.34,149,有效发票 
E76,18872016,2017-8-5,A02289,144.66,4.34,149,有效发票 
E76,14315060,2017-8-5,A11652,319.66,54.34,374,有效发票 
E76,14074615,2017-8-7,A07149,2724.53,163.47,2888,作废发票 
E76,14074625,2017-8-8,A07149,2724.53,163.47,2888,有效发票 
E76,891466,2017-8-9,A13116,236.19,11.81,248,有效发票 
E76,17163576,2017-8-20,A06204,334.95,10.05,345,有效发票 
E76,13887260,2017-8-23,A13116,327.18,9.82,337,有效发票 
E76,14182733,2017-8-24,A06204,480.58,14.42,495,有效发票 
E76,7299726,2017-9-15,A06018,3572.82,107.18,3680,有效发票 
E76,7299727,2017-9-15,A06018,4842.72,145.28,4988,有效发票 
E76,7299728,2017-9-15,A06018,7250.49,217.51,7468,有效发票 
E76,15128295,2017-9-19,A06584,994.58,59.68,1054.26,有效发票 
E76,6817231,2017-9-23,A02148,1923.08,326.92,2250,有效发票 
E76,2259495,2017-9-27,A06886,9905.66,594.34,10500,有效发票 
E76,2259496,2017-9-27,A06886,9905.66,594.34,10500,有效发票 
E76,2259497,2017-9-27,A06886,9905.66,594.34,10500,有效发票 
E76,2259498,2017-9-27,A06886,9905.66,594.34,10500,有效发票 
E76,22445824,2017-9-30,A07157,460.19,13.81,474,有效发票 
E76,24607026,2017-10-9,A06848,439.62,26.38,466,有效发票 
E76,20271569,2017-10-13,A06204,270.87,8.13,279,作废发票 
E76,20271570,2017-10-13,A06204,270.87,8.13,279,有效发票 
E76,1951329,2017-10-13,A07788,422.64,25.36,448,有效发票 
E76,36463218,2017-10-16,A03624,169.81,10.19,180,有效发票 
E76,5139541,2017-10-25,A06584,110.51,6.63,117.14,有效发票 
E76,6959710,2017-10-27,A06706,715.09,42.91,758,有效发票 
E76,718093,2017-11-1,A06584,110.51,6.63,117.14,有效发票 
E76,20842012,2017-11-3,A03394,318.45,9.55,328,有效发票 
E76,24608599,2017-11-3,A06848,450.94,27.06,478,有效发票 
E76,24721675,2017-11-9,A13197,359.22,10.78,370,有效发票 
E76,47830823,2017-11-17,A03889,50,3,53,有效发票 
E76,46073,2017-11-17,A07242,764.15,45.85,810,有效发票 
E76,25724551,2017-11-24,A13197,647.57,19.43,667,有效发票 
E76,5587808,2017-11-27,A13502,184.47,5.53,190,有效发票 
E76,12654076,2017-11-28,A13506,182.52,5.48,188,有效发票 
E76,2910361,2017-12-1,A06584,110.51,6.63,117.14,有效发票 
E76,20247823,2017-12-3,A09920,298.11,17.89,316,有效发票 
E76,2168254,2017-12-5,A08537,90810.81,9989.19,100800,有效发票 
E76,2168255,2017-12-5,A08537,48648.65,5351.35,54000,有效发票 
E76,24296707,2017-12-5,A13116,430.1,12.9,443,有效发票 
E76,38494841,2017-12-15,A03624,264.15,15.85,280,有效发票 
E76,12013281,2017-12-15,A05392,4737.86,142.14,4880,有效发票 
E76,12013282,2017-12-15,A05392,4737.86,142.14,4880,作废发票 
E76,18648354,2017-12-15,A07313,514.15,30.85,545,有效发票 
E76,31231832,2017-12-29,A08291,257.28,7.72,265,有效发票 
E76,14204659,2017-12-30,A05161,156.31,4.69,161,有效发票 
E76,12013301,2017-12-31,A05392,6854.37,205.63,7060,有效发票 
E76,2910724,2018-1-5,A06584,110.51,6.63,117.14,有效发票 
E76,45660305,2018-1-5,A13197,448.54,13.46,462,有效发票 
E76,31231997,2018-1-8,A08291,970.87,29.13,1000,有效发票 
E76,14488821,2018-1-15,A07921,255.56,43.44,299,有效发票 
E76,47037403,2018-1-18,A06204,951.46,28.54,980,有效发票 
E76,25650450,2018-1-18,A08129,173.58,10.42,184,有效发票 
E76,7132918,2018-1-22,A06510,5000,0,5000,有效发票 
E76,44570992,2018-1-25,A09506,313.21,18.79,332,有效发票 
E76,45660613,2018-1-25,A13197,505.83,15.17,521,有效发票 
E76,10252466,2018-2-5,A06584,110.51,6.63,117.14,有效发票 
E76,25650864,2018-2-6,A08129,261.32,15.68,277,有效发票 
E76,48882022,2018-2-12,A07157,223.3,6.7,230,有效发票 
E76,87404923,2018-3-2,A00370,341.88,58.12,400,有效发票 
E76,87051238,2018-3-3,A00370,314.53,53.47,368,有效发票 
E76,10252876,2018-3-6,A06584,110.51,6.63,117.14,有效发票 
E76,35363924,2018-3-16,A00370,388.88,66.12,455,有效发票 
E76,4404526,2018-3-21,A07395,2116.51,63.49,2180,有效发票 
E76,34045518,2018-3-27,A00370,324.79,55.21,380,有效发票 
E76,33124547,2018-3-28,A00370,428.22,72.8,501.02,有效发票 
E76,14048465,2018-4-3,A06584,110.51,6.63,117.14,有效发票 
E76,43992186,2018-4-6,A07672,485.44,14.56,500,有效发票 
E76,11997322,2018-4-9,A13116,150.49,4.51,155,有效发票 
E76,87190111,2018-4-11,A00370,203.41,34.59,238,有效发票 
E76,77885910,2018-4-12,A00370,162.39,27.61,190,有效发票 
E76,28931139,2018-4-13,A12807,190.48,9.52,200,有效发票 
E76,77246409,2018-4-16,A00370,453.84,77.16,531,有效发票 
E76,76626200,2018-4-17,A00370,318.29,54.11,372.4,有效发票 
E76,49343498,2018-4-21,A06718,401.94,12.06,414,有效发票 
E76,11946702,2018-4-23,A13163,660.19,19.81,680,有效发票 
E76,7635296,2018-4-29,A10133,27.7,0,27.7,有效发票 
E76,14048638,2018-5-2,A06584,110.51,6.63,117.14,有效发票 
E76,32399780,2018-5-3,A07921,137.74,8.26,146,有效发票 
E76,12166298,2018-5-4,A13116,899.03,26.97,926,有效发票 
E76,78066060,2018-5-8,A00370,431.03,68.97,500,有效发票 
E76,35841343,2018-5-22,A00370,360.34,57.66,418,有效发票 
E76,96946709,2018-5-25,A03889,39.62,2.38,42,有效发票 
E76,18314260,2018-6-1,A06584,110.51,6.63,117.14,有效发票 
E76,22264345,2018-6-1,A07554,1593.1,254.9,1848,有效发票 
E76,80482299,2018-6-7,A00370,344.82,55.18,400,有效发票 
E76,1432529,2018-6-8,A04963,257.76,41.24,299,有效发票 
E76,32464641,2018-6-12,A07599,36.8,0,36.8,有效发票 
E76,8837233,2018-6-14,A06470,236.21,37.79,274,有效发票 
E76,6612118,2018-6-20,A05905,86.21,13.79,100,有效发票 
E76,18612640,2018-6-20,A07459,779.25,46.75,826,有效发票 
E76,5840132,2018-6-22,A07242,933.96,56.04,990,有效发票 
E76,83626114,2018-6-25,A06453,29.25,1.75,31,有效发票 
E76,13500735,2018-6-28,A06844,9708.74,291.26,10000,有效发票 
E76,13500736,2018-6-28,A06844,2524.27,75.73,2600,有效发票 
E76,8442374,2018-6-29,A10133,39.4,0,39.4,有效发票 
E76,31644328,2018-6-30,A06420,14528.3,871.7,15400,有效发票 
E76,31644329,2018-6-30,A06420,14528.3,871.7,15400,有效发票 
E76,18314447,2018-7-2,A06584,110.51,6.63,117.14,有效发票 
E76,30000744,2018-7-4,A06221,551.89,33.11,585,有效发票 
E76,79868117,2018-7-5,A00370,551.72,88.28,640,有效发票 
E76,37767470,2018-7-5,A00370,551.72,88.28,640,有效发票 
E76,30066883,2018-7-6,A06231,132.04,3.96,136,有效发票 
E76,85506416,2018-7-6,A06453,36.79,2.21,39,有效发票 
E76,27483125,2018-7-10,A06470,3917.91,626.87,4544.78,有效发票 
E76,8624695,2018-7-10,A10133,46.2,0,46.2,有效发票 
E76,71679271,2018-7-15,A00370,422.41,67.59,490,有效发票 
E76,58046917,2018-7-23,A03889,60.38,3.62,64,有效发票 
