企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态 
E13,7879337,2017-1-3,A06843,4780.63,812.71,5593.34,有效发票 
E13,1287835,2017-1-3,A07242,9241.02,1570.98,10812,有效发票 
E13,584919,2017-1-4,A03290,339.63,20.37,360,有效发票 
E13,4116533,2017-1-4,A06581,7777.79,1322.21,9100,有效发票 
E13,7899862,2017-1-4,A06846,1953.85,332.15,2286,有效发票 
E13,7899868,2017-1-4,A06846,41144.44,6994.56,48139,有效发票 
E13,3683130,2017-1-6,A02891,3528.21,599.79,4128,有效发票 
E13,1954215,2017-1-6,A06632,74224.65,12618.2,86842.85,有效发票 
E13,1954216,2017-1-6,A06632,71934.58,12228.92,84163.5,有效发票 
E13,3763853,2017-1-6,A08627,14565.81,2476.19,17042,有效发票 
E13,3695367,2017-1-7,A09483,3487.18,592.82,4080,有效发票 
E13,470855,2017-1-9,A07280,4854.37,145.63,5000,有效发票 
E13,293563,2017-1-10,A06412,13846.15,2353.85,16200,有效发票 
E13,922622,2017-1-10,A08752,34323.07,5834.93,40158,有效发票 
E13,1773471,2017-1-10,A09086,2153.85,366.15,2520,有效发票 
E13,3792058,2017-1-11,A02289,36290.6,6169.4,42460,有效发票 
E13,1387763,2017-1-11,A09200,9170.96,1559.04,10730,有效发票 
E13,1387764,2017-1-11,A09200,9136.76,1553.24,10690,有效发票 
E13,1387765,2017-1-11,A09200,8846.16,1503.84,10350,有效发票 
E13,1387766,2017-1-11,A09200,8940.17,1519.83,10460,有效发票 
E13,1387767,2017-1-11,A09200,9017.1,1532.9,10550,有效发票 
E13,1387768,2017-1-11,A09200,8982.91,1527.09,10510,有效发票 
E13,1387769,2017-1-11,A09200,8897.43,1512.57,10410,有效发票 
E13,1387770,2017-1-11,A09200,8829.06,1500.94,10330,有效发票 
E13,1387771,2017-1-11,A09200,8670.94,1474.06,10145,有效发票 
E13,351247,2017-1-12,A02042,4788.35,143.65,4932,有效发票 
E13,1993441,2017-1-12,A03625,130160.36,14317.64,144478,有效发票 
E13,2513702,2017-1-12,A07870,53782.92,9143.08,62926,有效发票 
E13,1884341,2017-1-12,A08171,3215.81,546.69,3762.5,有效发票 
E13,3033529,2017-1-12,A10573,24000,1200,25200,有效发票 
E13,1527929,2017-1-13,A07262,2480.58,74.42,2555,有效发票 
