企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态 
E101,35997330,2018-3-4,A02272,177.36,10.64,188,有效发票 
E101,49708217,2018-4-24,A07242,210.26,35.74,246,有效发票 
E101,21698079,2018-5-23,A07242,208.62,33.38,242,有效发票 
E101,2357124,2018-6-20,A07313,7834.48,1253.52,9088,有效发票 
E101,3070853,2018-7-4,A06918,34883.62,5581.38,40465,有效发票 
E101,22076629,2018-7-4,A07242,202.59,32.41,235,有效发票 
E101,75229329,2018-7-6,A00370,383.62,61.38,445,有效发票 
E101,60837913,2018-8-2,A03626,264.15,15.85,280,有效发票 
E101,42750494,2018-10-15,A07242,206.9,33.1,240,有效发票 
E101,42753000,2018-10-22,A07242,226.72,36.28,263,有效发票 
E101,46331274,2018-12-13,A07242,200,32,232,有效发票 
E101,46339216,2019-1-8,A07242,186.21,29.79,216,有效发票 
E101,26641394,2019-3-18,A03626,264.15,15.85,280,有效发票 
E101,89302670,2019-4-19,A07242,230.09,29.91,260,有效发票 
E101,89307453,2019-5-4,A07242,207.96,27.04,235,有效发票 
E101,96260801,2019-5-30,A07242,215.04,27.96,243,有效发票 
