企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态 
E41,50695083,2017-4-25,A03290,311.32,18.68,330,有效发票 
E41,2710613,2017-6-24,A05831,1982.3,257.7,2240,有效发票 
E41,2710616,2017-6-24,A05831,141.59,18.41,160,有效发票 
E41,11505113,2017-6-26,A08761,4199,0,4199,作废发票 
E41,11505116,2017-6-26,A08761,4199,0,4199,有效发票 
E41,7776075,2017-6-28,A09920,9719.8,0,9719.8,有效发票 
E41,5640439,2017-7-4,A13305,457.08,27.42,484.5,有效发票 
E41,8740611,2017-7-5,A01386,711.65,21.35,733,有效发票 
E41,8762737,2017-7-5,A01386,711.65,21.35,733,有效发票 
E41,8762738,2017-7-5,A01386,711.65,21.35,733,有效发票 
E41,12085707,2017-7-7,A06765,427.18,12.82,440,有效发票 
E41,6111397,2017-7-19,A01482,2528.3,151.7,2680,有效发票 
E41,1797064,2017-7-20,A03949,291.26,8.74,300,有效发票 
E41,14702226,2017-7-20,A13655,201.94,6.06,208,有效发票 
E41,14224835,2017-7-21,A07617,189.32,5.68,195,有效发票 
E41,6765427,2017-7-21,A13557,119.42,3.58,123,有效发票 
E41,11652768,2017-7-25,A05831,1261.26,138.74,1400,有效发票 
E41,11191810,2017-7-25,A12844,696.07,23.93,720,有效发票 
E41,8846541,2017-7-25,A13155,2563.11,76.89,2640,有效发票 
E41,11505127,2017-7-26,A08761,5075,0,5075,有效发票 
E41,8846542,2017-7-26,A13155,5679.61,170.39,5850,有效发票 
E41,2016067,2017-7-27,A09920,7768.9,0,7768.9,有效发票 
E41,5411757,2017-7-28,A07256,893.2,26.8,920,有效发票 
E41,14334613,2017-7-28,A07617,141.75,4.25,146,有效发票 
E41,14512156,2017-7-29,A13670,401.89,24.11,426,有效发票 
E41,6658173,2017-7-31,A02912,77.67,2.33,80,有效发票 
E41,3064281,2017-7-31,A13655,242.72,7.28,250,有效发票 
E41,6658178,2017-8-1,A02912,88.35,2.65,91,有效发票 
E41,1797094,2017-8-1,A03949,194.17,5.83,200,有效发票 
E41,1927966,2017-8-1,A07420,165.09,9.91,175,有效发票 
E41,1797125,2017-8-4,A03949,5825.24,174.76,6000,有效发票 
E41,3755178,2017-8-4,A07242,119.42,3.58,123,有效发票 
E41,5405444,2017-8-4,A09920,143.69,4.31,148,有效发票 
E41,8570135,2017-8-4,A13157,1135.92,34.08,1170,有效发票 
E41,6124992,2017-8-4,A13305,477.12,28.63,505.75,有效发票 
E41,232355,2017-8-7,A09791,291.26,8.74,300,有效发票 
E41,262511,2017-8-7,A10440,813.59,24.41,838,有效发票 
E41,33192991,2017-8-9,A06470,70.85,12.05,82.9,有效发票 
E41,33153881,2017-8-9,A06470,101.71,17.29,119,有效发票 
E41,30792893,2017-8-9,A06470,1281.2,217.8,1499,有效发票 
E41,36969333,2017-8-9,A11104,50.94,3.06,54,有效发票 
E41,33567244,2017-8-10,A06470,768.37,130.63,899,有效发票 
E41,33177996,2017-8-10,A06470,298.29,50.71,349,有效发票 
E41,30801369,2017-8-11,A06470,-1281.2,-217.8,-1499,有效发票 
