企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态 
E15,73393335,2017-5-9,A09184,311.32,18.68,330,有效发票 
E15,5256202,2017-9-28,A06204,2427.18,72.82,2500,有效发票 
E15,2453697,2017-10-17,A05840,2051.28,348.72,2400,有效发票 
E15,37697642,2018-1-3,A02274,169.81,10.19,180,有效发票 
E15,65816414,2018-3-19,A09184,264.15,15.85,280,有效发票 
E15,14785876,2018-4-3,A08488,820.51,139.49,960,有效发票 
E15,10049887,2018-6-27,A09551,1365.05,40.95,1406,有效发票 
E15,16200791,2018-8-8,A00314,2980,0,2980,有效发票 
E15,2446907,2018-8-8,A00314,39603.78,2376.22,41980,有效发票 
E15,6624716,2018-9-13,A13197,709.71,21.29,731,有效发票 
E15,1732833,2018-11-9,A01191,43103.45,6896.55,50000,有效发票 
E15,19511642,2018-11-22,A03884,122982.52,3689.48,126672,有效发票 
E15,1884409,2018-12-11,A01191,43103.45,6896.55,50000,有效发票 
E15,11003334,2018-12-12,A00222,140.57,8.43,149,有效发票 
E15,44521813,2018-12-12,A13197,1762.14,52.86,1815,有效发票 
E15,746221,2018-12-13,A05057,86206.9,13793.1,100000,有效发票 
E15,746222,2018-12-13,A05057,86206.9,13793.1,100000,有效发票 
E15,746223,2018-12-13,A05057,86206.9,13793.1,100000,有效发票 
E15,746224,2018-12-13,A05057,86206.9,13793.1,100000,有效发票 
E15,746225,2018-12-13,A05057,86206.9,13793.1,100000,有效发票 
E15,8487121,2018-12-19,A13655,206.8,6.2,213,有效发票 
E15,15720966,2018-12-26,A07148,87500,14000,101500,有效发票 
E15,11033165,2019-1-4,A09552,97557.52,15609.2,113166.72,有效发票 
E15,11033166,2019-1-4,A09552,97557.52,15609.2,113166.72,有效发票 
E15,11033167,2019-1-4,A09552,97557.52,15609.2,113166.72,有效发票 
E15,11033168,2019-1-4,A09552,97557.52,15609.2,113166.72,有效发票 
E15,11033169,2019-1-4,A09552,97807.86,15649.26,113457.12,有效发票 
E15,4387480,2019-1-7,A03884,36427.19,1092.81,37520,有效发票 
E15,808499,2019-1-15,A05057,86206.9,13793.1,100000,有效发票 
E15,808500,2019-1-15,A05057,86206.9,13793.1,100000,有效发票 
E15,650565,2019-1-19,A08305,99999.14,15999.86,115999,有效发票 
E15,650564,2019-1-19,A08305,99999.14,15999.86,115999,有效发票 
E15,27647387,2019-3-21,A03889,46.23,2.77,49,有效发票 
E15,165124,2019-4-1,A02594,23584.91,1415.09,25000,有效发票 
E15,5918354,2019-4-8,A05057,96566.37,12553.63,109120,有效发票 
E15,5918355,2019-4-8,A05057,96566.37,12553.63,109120,有效发票 
E15,5918356,2019-4-8,A05057,92389.38,12010.62,104400,有效发票 
E15,5918351,2019-4-8,A05057,96566.37,12553.63,109120,有效发票 
E15,5918352,2019-4-8,A05057,96566.37,12553.63,109120,有效发票 
E15,5918353,2019-4-8,A05057,96566.37,12553.63,109120,有效发票 
E15,11129662,2019-4-10,A09552,84955.75,11044.25,96000,有效发票 
E15,40936406,2019-4-12,A09184,264.15,15.85,280,有效发票 
E15,27997957,2019-4-17,A03889,47.17,2.83,50,有效发票 
E15,10877335,2019-4-24,A06470,139.82,18.17,157.99,有效发票 
E15,21882326,2019-4-30,A09223,8708.74,261.26,8970,有效发票 
E15,1286420,2019-5-5,A02871,5660.38,339.62,6000,有效发票 
E15,3747785,2019-5-6,A10965,49778.76,6471.24,56250,有效发票 
E15,10744995,2019-5-12,A01205,53.9,7,60.9,有效发票 
E15,49345145,2019-5-13,A07012,535.39,69.61,605,有效发票 
