企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态 
E112,4870288,2017-2-8,A09195,943.4,56.6,1000,有效发票 
E112,4870289,2017-2-8,A09195,943.4,56.6,1000,有效发票 
E112,4870290,2017-2-8,A09195,943.4,56.6,1000,作废发票 
E112,4870291,2017-2-8,A09195,943.4,56.6,1000,有效发票 
E112,4870292,2017-2-8,A09195,943.4,56.6,1000,有效发票 
E112,4870293,2017-2-8,A09195,943.4,56.6,1000,有效发票 
E112,4718390,2017-2-13,A07242,5111.11,868.89,5980,有效发票 
E112,3613822,2017-3-9,A09150,6837.61,1162.39,8000,有效发票 
E112,2944367,2017-3-12,A09362,7692.31,1307.69,9000,有效发票 
E112,2760067,2017-3-23,A09246,7708.22,1310.38,9018.6,有效发票 
E112,6744102,2017-4-11,A08540,15566.23,2646.27,18212.5,有效发票 
E112,6641309,2017-4-12,A06386,4293.9,729.97,5023.87,有效发票 
E112,6712793,2017-4-12,A08850,32696.91,5558.49,38255.4,有效发票 
E112,6682475,2017-4-17,A09362,4025.66,684.34,4710,有效发票 
E112,6876167,2017-4-24,A09222,3598.29,611.71,4210,有效发票 
E112,2821380,2017-4-25,A07242,3735.04,634.96,4370,有效发票 
E112,51437567,2017-5-5,A13958,311.32,18.68,330,有效发票 
E112,6951933,2017-5-19,A07242,30782.89,5233.11,36016,有效发票 
E112,499426,2017-6-2,A09195,943.4,56.6,1000,有效发票 
E112,1724983,2017-6-16,A00327,3087.74,185.26,3273,有效发票 
E112,1725099,2017-6-20,A00327,852.83,51.17,904,有效发票 
E112,2829745,2017-6-22,A09901,1320,224.4,1544.4,有效发票 
E112,1235225,2017-6-23,A07242,8493.16,1443.84,9937,有效发票 
E112,3499071,2017-7-6,A09195,1886.79,113.21,2000,有效发票 
E112,55472,2017-7-6,A10307,226.42,13.58,240,有效发票 
E112,3484818,2017-7-11,A07242,4717.95,802.05,5520,有效发票 
E112,5139280,2017-7-12,A07313,8942.31,1520.19,10462.5,有效发票 
E112,51519795,2017-7-19,A13959,169.81,10.19,180,有效发票 
E112,5138238,2017-7-24,A07242,12482.05,2121.95,14604,有效发票 
E112,5437562,2017-8-20,A07909,7692.31,1307.69,9000,有效发票 
E112,3484835,2017-8-22,A07242,3931.62,668.38,4600,有效发票 
E112,3550798,2017-8-24,A09222,2366.69,103.31,2470,有效发票 
E112,3550801,2017-9-15,A09222,2111.11,358.89,2470,有效发票 
E112,333570,2017-9-22,A07242,17583.76,2989.24,20573,有效发票 
E112,346225,2017-9-22,A08850,15762.38,2679.62,18442,有效发票 
E112,514097,2017-9-25,A07242,6611.97,1124.03,7736,有效发票 
E112,1973018,2017-9-27,A06386,4984.94,847.44,5832.38,有效发票 
E112,1932761,2017-9-28,A09222,-2366.69,-103.31,-2470,有效发票 
E112,7350865,2017-10-17,A09195,943.4,56.6,1000,有效发票 
E112,7350866,2017-10-17,A09195,943.4,56.6,1000,有效发票 
E112,2095612,2017-10-19,A07313,9935.9,1689.1,11625,有效发票 
E112,2095613,2017-10-19,A07313,9935.9,1689.1,11625,有效发票 
E112,2095614,2017-10-19,A07313,9935.9,1689.1,11625,有效发票 
E112,2095615,2017-10-19,A07313,4385.57,745.55,5131.12,有效发票 
E112,1733797,2017-10-19,A09150,18418.8,3131.2,21550,有效发票 
E112,2105268,2017-10-23,A09195,1886.79,113.21,2000,有效发票 
E112,2101001,2017-10-24,A07242,15300.86,2601.14,17902,有效发票 
E112,1932765,2017-10-24,A09222,3222.23,547.77,3770,有效发票 
E112,1975357,2017-10-24,A09246,8769.48,1490.82,10260.3,有效发票 
E112,1271887,2017-10-24,A09901,3050,518.5,3568.5,有效发票 
E112,1990806,2017-10-25,A07242,51911.17,8824.83,60736,有效发票 
E112,1905726,2017-11-19,A07242,15868.38,2697.62,18566,有效发票 
E112,3262324,2017-11-23,A10307,2279.25,136.75,2416,有效发票 
E112,2450732,2017-11-27,A07242,9318.81,1584.19,10903,有效发票 
E112,2450733,2017-11-27,A07242,8484.62,1442.38,9927,有效发票 
