企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态 
E6,1451253,2016-12-1,A08705,9514.56,285.44,9800,有效发票 
E6,1451254,2016-12-1,A08705,9514.56,285.44,9800,有效发票 
E6,1451255,2016-12-1,A08705,9514.56,285.44,9800,有效发票 
E6,1451256,2016-12-1,A08705,9514.56,285.44,9800,有效发票 
E6,1451257,2016-12-1,A08705,9320.39,279.61,9600,有效发票 
E6,1451258,2016-12-1,A08705,9320.39,279.61,9600,有效发票 
E6,1451259,2016-12-1,A08705,9320.39,279.61,9600,有效发票 
E6,1451260,2016-12-1,A08705,9320.39,279.61,9600,有效发票 
E6,1451261,2016-12-1,A08705,9611.65,288.35,9900,有效发票 
E6,1451262,2016-12-1,A08705,9611.65,288.35,9900,有效发票 
E6,1451263,2016-12-1,A08705,2524.27,75.73,2600,有效发票 
E6,6590031,2016-12-2,A02696,69966.67,33.33,70000,有效发票 
E6,6590030,2016-12-2,A02696,79961.9,38.1,80000,有效发票 
E6,4721894,2016-12-2,A03310,3393.16,576.84,3970,有效发票 
E6,7234955,2016-12-2,A09920,6312.62,189.38,6502,有效发票 
E6,7234956,2016-12-2,A09920,9376.7,281.3,9658,有效发票 
E6,8531039,2016-12-2,A12782,9572.82,287.18,9860,有效发票 
E6,8531037,2016-12-2,A12782,9572.82,287.18,9860,有效发票 
E6,8531038,2016-12-2,A12782,9572.82,287.18,9860,有效发票 
E6,8531040,2016-12-2,A12782,1295.24,64.76,1360,作废发票 
E6,8531041,2016-12-2,A12782,1320.39,39.61,1360,有效发票 
E6,18237917,2016-12-5,A01552,51282.05,8717.95,60000,有效发票 
E6,18237918,2016-12-5,A01552,51282.05,8717.95,60000,有效发票 
E6,4071007,2016-12-6,A00337,3018.87,181.13,3200,有效发票 
E6,2245592,2016-12-6,A07684,9907.69,1684.31,11592,有效发票 
E6,2245591,2016-12-6,A07684,9989.74,1698.26,11688,有效发票 
E6,2245593,2016-12-6,A07684,9897.44,1682.56,11580,有效发票 
E6,2245596,2016-12-6,A07684,9230.77,1569.23,10800,有效发票 
E6,2245594,2016-12-6,A07684,9230.77,1569.23,10800,有效发票 
E6,2245595,2016-12-6,A07684,9230.77,1569.23,10800,有效发票 
E6,2245590,2016-12-6,A07684,9984.62,1697.38,11682,有效发票 
E6,2245597,2016-12-6,A07684,6923.08,1176.92,8100,有效发票 
E6,2245585,2016-12-6,A07684,9984.62,1697.38,11682,有效发票 
E6,2245586,2016-12-6,A07684,9984.62,1697.38,11682,有效发票 
E6,2245587,2016-12-6,A07684,9984.62,1697.38,11682,有效发票 
E6,2245588,2016-12-6,A07684,9984.62,1697.38,11682,有效发票 
E6,2245589,2016-12-6,A07684,9984.62,1697.38,11682,有效发票 
E6,3401920,2016-12-8,A00356,2751.97,174.8,2926.77,有效发票 
E6,876961,2016-12-8,A07265,3495.15,104.85,3600,有效发票 
E6,8537405,2016-12-8,A08705,8737.86,262.14,9000,有效发票 
E6,8537406,2016-12-8,A08705,8737.86,262.14,9000,有效发票 
E6,8537407,2016-12-8,A08705,7864.08,235.92,8100,有效发票 
E6,8537408,2016-12-8,A08705,3786.41,113.59,3900,有效发票 
E6,2212631,2016-12-11,A03325,94339.62,5660.38,100000,有效发票 
E6,2212632,2016-12-11,A03325,46226.42,2773.58,49000,有效发票 
E6,29926774,2016-12-12,A13157,4563.11,136.89,4700,有效发票 
E6,3606948,2016-12-13,A06784,13533.02,811.98,14345,有效发票 
E6,2602219,2016-12-13,A08644,12494.87,2124.13,14619,有效发票 
E6,2602218,2016-12-13,A08644,15241.03,2590.97,17832,有效发票 
E6,3788425,2016-12-14,A00368,17991.4,3058.54,21049.94,有效发票 
E6,20340767,2016-12-14,A07549,8737.86,262.14,9000,有效发票 
E6,20340768,2016-12-14,A07549,8737.86,262.14,9000,有效发票 
E6,20340769,2016-12-14,A07549,8737.86,262.14,9000,有效发票 
E6,20340770,2016-12-14,A07549,8737.86,262.14,9000,有效发票 
E6,20340771,2016-12-14,A07549,8737.86,262.14,9000,有效发票 
E6,20340772,2016-12-14,A07549,4854.37,145.63,5000,有效发票 
E6,1784529,2016-12-19,A02551,8119.66,1380.34,9500,有效发票 
E6,1784530,2016-12-19,A02551,8119.66,1380.34,9500,有效发票 
E6,1784531,2016-12-19,A02551,8076.92,1373.08,9450,有效发票 
E6,4731875,2016-12-19,A03078,97087.38,2912.62,100000,有效发票 
