企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态 
E58,9835269,2017-5-22,A08535,2444.66,73.34,2518,有效发票 
E58,7229396,2017-7-12,A05143,195.15,5.85,201,有效发票 
E58,4693944,2017-7-12,A05192,233.01,6.99,240,有效发票 
E58,16209906,2017-7-14,A11260,203.88,6.12,210,有效发票 
E58,5500135,2017-7-16,A07242,48.54,1.46,50,有效发票 
E58,12621865,2017-8-8,A04735,124.27,3.73,128,有效发票 
E58,259595,2017-8-9,A01229,416.5,12.5,429,有效发票 
E58,12621883,2017-8-9,A04735,124.27,3.73,128,有效发票 
E58,13739420,2017-8-13,A06928,2477.78,421.22,2899,有效发票 
E58,13739421,2017-8-13,A06928,2477.78,421.22,2899,有效发票 
E58,13739422,2017-8-13,A06928,2477.78,421.22,2899,有效发票 
E58,13739423,2017-8-13,A06928,2477.78,421.22,2899,有效发票 
E58,13739424,2017-8-13,A06928,1717.09,291.91,2009,有效发票 
E58,13739425,2017-8-13,A06928,85.47,14.53,100,有效发票 
E58,13739426,2017-8-13,A06928,2905.13,493.87,3399,有效发票 
E58,13739427,2017-8-13,A06928,170.94,29.06,200,有效发票 
E58,12725482,2017-8-17,A04735,124.27,3.73,128,作废发票 
E58,12725483,2017-8-17,A04735,124.27,3.73,128,有效发票 
E58,1113808,2017-9-6,A02156,423.3,12.7,436,有效发票 
E58,1113813,2017-9-7,A02156,389.32,11.68,401,有效发票 
E58,5950107,2017-9-15,A05575,1879.71,29.89,1909.6,有效发票 
E58,1140537,2017-9-21,A02156,108.74,3.26,112,有效发票 
E58,1113861,2017-9-22,A02156,389.32,11.68,401,有效发票 
E58,1136507,2017-9-22,A02156,75.73,2.27,78,有效发票 
E58,17487545,2017-9-26,A06374,170.94,29.06,200,有效发票 
E58,17378401,2017-10-10,A02953,170.94,29.06,200,有效发票 
E58,17379555,2017-10-12,A02953,170.94,29.06,200,有效发票 
E58,23167898,2017-10-12,A06204,181.55,5.45,187,有效发票 
E58,55797,2017-10-19,A01926,145.63,4.37,150,有效发票 
E58,511323,2017-10-22,A03217,805.13,136.87,942,有效发票 
E58,22029725,2017-10-23,A06374,85.47,14.53,100,有效发票 
E58,550671,2017-10-23,A07828,433.96,26.04,460,有效发票 
E58,10709483,2017-10-29,A01926,709.43,42.57,752,有效发票 
E58,729256,2017-11-2,A00325,2638.59,158.31,2796.9,有效发票 
E58,15257156,2017-11-2,A04659,2165.05,64.95,2230,有效发票 
E58,10498555,2017-11-4,A01714,151.46,4.54,156,有效发票 
E58,5844369,2017-11-5,A01839,87.38,2.62,90,有效发票 
E58,10498576,2017-11-6,A01714,125.24,3.76,129,有效发票 
E58,42575477,2017-11-7,A12056,170.94,29.06,200,有效发票 
E58,10498666,2017-11-10,A01714,139.81,4.19,144,有效发票 
E58,5758911,2017-11-10,A13288,170.94,29.06,200,有效发票 
E58,10498677,2017-11-11,A01714,154.37,4.63,159,有效发票 
E58,10498694,2017-11-12,A01714,151.46,4.54,156,有效发票 
E58,10498700,2017-11-13,A01714,151.46,4.54,156,有效发票 
E58,35102320,2017-11-14,A01714,164.08,4.92,169,有效发票 
E58,35102342,2017-11-15,A01714,151.46,4.54,156,有效发票 
E58,5765637,2017-11-15,A13288,256.41,43.59,300,有效发票 
E58,15005233,2017-11-16,A08412,758.49,45.51,804,有效发票 
E58,2451194,2017-11-18,A05628,256.41,43.59,300,有效发票 
E58,20182581,2017-11-18,A09184,2135.92,64.08,2200,有效发票 
E58,42764023,2017-11-19,A01714,151.46,4.54,156,有效发票 
E58,27225376,2017-11-19,A06972,402.65,68.45,471.1,有效发票 
E58,27225377,2017-11-19,A06972,579.49,98.51,678,有效发票 
E58,42764041,2017-11-20,A01714,123.3,3.7,127,有效发票 
E58,5592964,2017-11-21,A05161,140.95,7.05,148,有效发票 
E58,42764115,2017-11-23,A01714,144.66,4.34,149,有效发票 
E58,5603794,2017-11-23,A05670,299.15,50.85,350,有效发票 
E58,27225463,2017-11-23,A06972,769.23,130.77,900,有效发票 
E58,17312481,2017-11-25,A05640,124.27,3.73,128,有效发票 
E58,35146509,2017-11-29,A01839,226.42,13.58,240,有效发票 
E58,42405451,2017-11-30,A02222,116.5,3.5,120,有效发票 
E58,22224525,2017-12-2,A04699,271.84,8.16,280,有效发票 
E58,17238579,2017-12-2,A05696,583.76,99.24,683,有效发票 
E58,42764255,2017-12-3,A01714,164.08,4.92,169,有效发票 
E58,42764250,2017-12-3,A01714,164.08,4.92,169,有效发票 
E58,22097508,2017-12-4,A04826,333.01,9.99,343,有效发票 
E58,22139504,2017-12-4,A06279,334.95,10.05,345,有效发票 
E58,4847138,2017-12-6,A03555,467.92,28.08,496,有效发票 
E58,22177981,2017-12-7,A02953,170.94,29.06,200,有效发票 
E58,22249424,2017-12-7,A06374,337.61,57.39,395,有效发票 
E58,3708850,2017-12-8,A00882,170.94,29.06,200,有效发票 
E58,21982210,2017-12-8,A06626,2796.12,83.88,2880,有效发票 
E58,42764360,2017-12-9,A01714,134.95,4.05,139,有效发票 
E58,9344979,2017-12-9,A01850,874.36,148.64,1023,有效发票 
E58,42764366,2017-12-10,A01714,125.24,3.76,129,有效发票 
E58,15279825,2017-12-10,A04892,2785,83.55,2868.55,有效发票 
E58,22252170,2017-12-11,A06374,341.88,58.12,400,有效发票 
E58,34949169,2017-12-12,A01229,114.56,3.44,118,有效发票 
E58,42764390,2017-12-12,A01714,105.83,3.17,109,有效发票 
E58,347120,2017-12-13,A01712,1830.1,54.9,1885,有效发票 
E58,42764418,2017-12-13,A01714,164.08,4.92,169,有效发票 
E58,29935206,2017-12-13,A09522,248.54,7.46,256,有效发票 
E58,7273404,2017-12-13,A11168,116.5,3.5,120,有效发票 
E58,35079233,2017-12-14,A01926,115.53,3.47,119,有效发票 
E58,41068960,2017-12-15,A01232,192.23,5.77,198,有效发票 
E58,38562068,2017-12-15,A01250,299.03,8.97,308,有效发票 
E58,40389629,2017-12-16,A00823,85.47,14.53,100,有效发票 
E58,6574022,2017-12-16,A07313,172.82,5.18,178,有效发票 
E58,27880812,2017-12-18,A06374,345.3,58.7,404,有效发票 
E58,21983971,2017-12-18,A08462,375.73,11.27,387,有效发票 
E58,21983984,2017-12-19,A08462,97.09,2.91,100,有效发票 
E58,89686,2017-12-19,A10082,672.82,20.18,693,有效发票 
E58,35448212,2017-12-20,A01714,134.95,4.05,139,有效发票 
E58,27798522,2017-12-20,A02953,269.23,45.77,315,有效发票 
E58,11204708,2017-12-20,A10082,163.11,4.89,168,有效发票 
E58,39655,2017-12-21,A05926,341.88,58.12,400,有效发票 
E58,35361617,2017-12-22,A01926,177.36,10.64,188,有效发票 
E58,12863013,2017-12-22,A05274,170.94,29.06,200,有效发票 
