企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态 
E24,1433424,2017-1-7,A02274,8490.57,509.43,9000,有效发票 
E24,1433425,2017-1-7,A02274,6947.17,416.83,7364,有效发票 
E24,1974453,2017-1-9,A09284,556785.64,94653.56,651439.2,有效发票 
E24,1974454,2017-1-9,A09284,725265.73,123295.17,848560.9,有效发票 
E24,6248303,2017-3-1,A12703,5352.17,325.83,5678,有效发票 
E24,6248421,2017-3-15,A12703,1316.98,79.02,1396,有效发票 
E24,6248467,2017-3-18,A12703,701.23,46.77,748,有效发票 
E24,4243864,2017-3-21,A09284,346711.3,58940.92,405652.22,有效发票 
E24,4243863,2017-3-21,A09284,854717.54,145301.98,1000019.52,有效发票 
E24,7087858,2017-4-2,A02274,1579.25,94.75,1674,有效发票 
E24,7087859,2017-4-2,A02274,1052.83,63.17,1116,有效发票 
E24,7087860,2017-4-3,A02274,3307.55,198.45,3506,有效发票 
E24,7087861,2017-4-3,A02274,2254.72,135.28,2390,有效发票 
E24,2752184,2017-4-20,A10246,99991.45,16998.55,116990,有效发票 
E24,2752185,2017-4-20,A10246,99991.45,16998.55,116990,有效发票 
E24,2752186,2017-4-20,A10246,99991.45,16998.55,116990,有效发票 
E24,2752187,2017-4-20,A10246,99991.45,16998.55,116990,有效发票 
E24,2752188,2017-4-20,A10246,99991.45,16998.55,116990,有效发票 
E24,2752189,2017-4-20,A10246,98333.33,16716.67,115050,有效发票 
E24,1188859,2017-4-20,A12691,3862.26,231.74,4094,有效发票 
E24,6249007,2017-4-20,A12703,10697.85,650.15,11348,有效发票 
E24,1055264,2017-4-22,A12706,85470.09,14529.91,100000,有效发票 
E24,62124637,2017-4-24,A10596,283.02,16.98,300,有效发票 
E24,19346973,2017-4-25,A05609,122990.76,20908.44,143899.2,有效发票 
E24,19347050,2017-4-26,A05609,37956.23,6452.57,44408.8,有效发票 
E24,6249469,2017-5-17,A12703,2173.58,130.42,2304,有效发票 
E24,1144766,2017-5-23,A12706,-85470.09,-14529.91,-100000,有效发票 
E24,1542082,2017-5-24,A09284,956740.42,162645.87,1119386.29,有效发票 
E24,1144767,2017-5-25,A12706,85470.09,14529.91,100000,有效发票 
E24,2894620,2017-5-26,A10246,99991.45,16998.55,116990,有效发票 
E24,2894621,2017-5-26,A10246,99991.45,16998.55,116990,有效发票 
E24,2894622,2017-5-26,A10246,99991.45,16998.55,116990,有效发票 
E24,2894623,2017-5-26,A10246,41905.98,7124.02,49030,有效发票 
E24,1461960,2017-5-27,A10226,9433.96,566.04,10000,有效发票 
E24,1461961,2017-5-27,A10226,2830.19,169.81,3000,有效发票 
E24,1461958,2017-5-27,A10226,9433.96,566.04,10000,有效发票 
E24,1461959,2017-5-27,A10226,9433.96,566.04,10000,有效发票 
E24,1144771,2017-5-27,A12706,85470.09,14529.91,100000,有效发票 
E24,9266882,2017-6-12,A12680,85470.09,14529.91,100000,有效发票 
E24,1558543,2017-6-17,A10259,8148.81,488.93,8637.74,有效发票 
E24,2898071,2017-6-20,A10246,27384.62,4655.38,32040,有效发票 
E24,2898067,2017-6-20,A10246,99991.45,16998.55,116990,有效发票 
E24,2898068,2017-6-20,A10246,99991.45,16998.55,116990,有效发票 
E24,2898069,2017-6-20,A10246,99991.45,16998.55,116990,有效发票 
E24,2898070,2017-6-20,A10246,99991.45,16998.55,116990,有效发票 
E24,37415290,2017-6-26,A05609,601086.52,102184.68,703271.2,有效发票 
E24,9873889,2017-7-11,A11954,1068.38,181.62,1250,有效发票 
E24,8444083,2017-7-18,A09888,3700.94,222.06,3923,有效发票 
E24,2899604,2017-7-26,A10246,85470.09,14529.91,100000,有效发票 
E24,2899605,2017-7-26,A10246,85470.09,14529.91,100000,有效发票 
E24,2899606,2017-7-26,A10246,85470.09,14529.91,100000,有效发票 
E24,5055593,2017-7-27,A09284,181414.8,30840.52,212255.32,有效发票 
E24,1752438,2017-8-2,A12706,85470.09,14529.91,100000,有效发票 
E24,1752439,2017-8-2,A12706,85470.09,14529.91,100000,有效发票 
E24,20298970,2017-8-7,A05611,42735.04,7264.96,50000,有效发票 
E24,1335831,2017-8-9,A12675,99957.26,16992.74,116950,有效发票 
E24,1335832,2017-8-9,A12675,99957.26,16992.74,116950,有效发票 
E24,1335833,2017-8-9,A12675,99957.26,16992.74,116950,有效发票 
E24,1335834,2017-8-9,A12675,99957.26,16992.74,116950,有效发票 
E24,1335835,2017-8-9,A12675,99957.26,16992.74,116950,有效发票 
E24,1335836,2017-8-9,A12675,99957.26,16992.74,116950,有效发票 
E24,1335837,2017-8-9,A12675,99957.26,16992.74,116950,有效发票 
E24,1335839,2017-8-9,A12675,99957.26,16992.74,116950,有效发票 
E24,1335840,2017-8-9,A12675,99957.26,16992.74,116950,有效发票 
E24,1335841,2017-8-9,A12675,14179.41,2410.5,16589.91,有效发票 
E24,1335838,2017-8-9,A12675,99957.26,16992.74,116950,有效发票 
E24,6157010,2017-8-15,A13871,776.7,23.3,800,有效发票 
E24,6157011,2017-8-15,A13871,262.14,7.86,270,有效发票 
E24,9912060,2017-8-16,A09655,354.7,60.3,415,作废发票 
E24,9912061,2017-8-16,A09655,354.7,60.3,415,有效发票 
E24,23927935,2017-8-19,A05609,112648.22,19150.24,131798.46,有效发票 
E24,6207942,2017-8-21,A08642,596.12,17.88,614,有效发票 
E24,16851772,2017-8-23,A06870,917.92,55.08,973,有效发票 
E24,16845640,2017-8-23,A13869,1281.55,38.45,1320,有效发票 
E24,1091387,2017-9-1,A12683,85470.09,14529.91,100000,有效发票 
E24,1091388,2017-9-1,A12683,85470.09,14529.91,100000,有效发票 
E24,1257941,2017-9-2,A10226,8490.57,509.43,9000,有效发票 
E24,1257942,2017-9-11,A10226,5660.38,339.62,6000,有效发票 
E24,1752445,2017-9-26,A12706,85470.09,14529.91,100000,有效发票 
E24,1988325,2017-9-26,A12706,85470.09,14529.91,100000,有效发票 
E24,1988326,2017-9-26,A12706,85470.09,14529.91,100000,有效发票 
E24,16870538,2017-9-26,A13871,565.05,16.95,582,有效发票 
E24,1335900,2017-9-29,A12675,-99957.26,-16992.74,-116950,有效发票 
E24,1335901,2017-9-29,A12675,-99957.26,-16992.74,-116950,有效发票 
E24,1335902,2017-9-29,A12675,99957.26,16992.74,116950,有效发票 
E24,1335903,2017-9-29,A12675,99957.26,16992.74,116950,有效发票 
E24,1335904,2017-9-29,A12675,99957.26,16992.74,116950,有效发票 
E24,1335905,2017-9-29,A12675,99957.26,16992.74,116950,有效发票 
E24,1335897,2017-9-29,A12675,-14179.41,-2410.5,-16589.91,有效发票 
