企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态 
E111,3104103,2017-2-10,A06418,5887.18,1000.82,6888,作废发票 
E111,5378764,2017-8-5,A08115,128.21,21.79,150,有效发票 
E111,5596723,2017-8-23,A07756,216.98,13.02,230,有效发票 
E111,8236789,2017-8-25,A09516,855.3,51.31,906.61,有效发票 
E111,7379888,2017-9-15,A06509,1600,0,1600,有效发票 
E111,442546,2017-9-26,A09516,779.82,46.79,826.61,有效发票 
E111,6433491,2017-10-20,A07655,82.05,13.95,96,有效发票 
E111,379513,2017-10-27,A09516,779.82,46.79,826.61,有效发票 
E111,2179449,2017-12-4,A09516,779.82,46.79,826.61,有效发票 
E111,4410280,2017-12-22,A09516,779.82,46.79,826.61,有效发票 
E111,1606584,2017-12-25,A07037,9029.13,270.87,9300,有效发票 
E111,18591155,2017-12-25,A08367,124.27,3.73,128,有效发票 
E111,1440423,2018-1-1,A06509,1195.73,203.27,1399,有效发票 
E111,11005742,2018-1-22,A09064,485.44,14.56,500,有效发票 
E111,9029972,2018-1-23,A09516,779.82,46.79,826.61,有效发票 
E111,190477,2018-1-25,A06304,999.34,59.96,1059.3,有效发票 
E111,38802861,2018-1-27,A02272,177.36,10.64,188,有效发票 
E111,8265659,2018-2-1,A02669,141.51,8.49,150,有效发票 
E111,26108710,2018-2-2,A08648,344.34,20.66,365,有效发票 
E111,2992962,2018-2-6,A06509,3000,0,3000,有效发票 
E111,9030180,2018-2-9,A09516,779.82,46.79,826.61,有效发票 
E111,9225853,2018-3-9,A07337,5278.64,897.36,6176,作废发票 
E111,4265327,2018-3-14,A07337,5668.38,963.62,6632,有效发票 
E111,4229666,2018-3-20,A09516,877.93,52.68,930.61,有效发票 
E111,21725568,2018-4-1,A09064,291.26,8.74,300,有效发票 
E111,4436749,2018-4-10,A09516,779.82,46.79,826.61,有效发票 
E111,32771855,2018-4-18,A00370,256.41,43.59,300,有效发票 
E111,11525148,2018-4-18,A02669,141.51,8.49,150,有效发票 
E111,4536009,2018-4-18,A03645,2477.78,421.22,2899,有效发票 
E111,4955985,2018-4-20,A03028,1793.16,304.84,2098,有效发票 
E111,31993082,2018-4-20,A08964,255.56,43.44,299,有效发票 
E111,21725576,2018-4-20,A09064,283.02,16.98,300,有效发票 
E111,25283913,2018-4-20,A13655,110.26,18.74,129,有效发票 
E111,18835247,2018-4-25,A13686,5824.27,174.73,5999,有效发票 
E111,18835248,2018-4-25,A13686,4854.37,145.63,5000,有效发票 
E111,14711293,2018-5-8,A09274,194.17,5.83,200,有效发票 
E111,15642421,2018-5-11,A03420,2112.05,246.95,2359,作废发票 
E111,15642422,2018-5-11,A03420,2112.05,246.95,2359,作废发票 
E111,171005,2018-5-16,A02669,5660.38,339.62,6000,有效发票 
E111,18076246,2018-5-16,A03420,2121.47,237.53,2359,有效发票 
E111,26161793,2018-5-17,A08315,300,9,309,有效发票 
E111,4472783,2018-5-28,A06813,4817.24,770.76,5588,有效发票 
E111,2284260,2018-5-28,A09516,779.82,46.79,826.61,有效发票 
E111,32474227,2018-6-4,A08652,1016.98,61.02,1078,有效发票 
E111,30003559,2018-6-6,A06266,137.86,4.14,142,有效发票 
E111,16425782,2018-6-7,A06223,145.63,4.37,150,有效发票 
E111,24391295,2018-6-8,A12182,103.77,6.23,110,有效发票 
E111,24205537,2018-6-10,A13197,80.58,2.42,83,有效发票 
E111,3834707,2018-6-11,A02541,9708.74,291.26,10000,有效发票 
E111,3834708,2018-6-11,A02541,9708.74,291.26,10000,有效发票 
E111,3834709,2018-6-11,A02541,4854.37,145.63,5000,有效发票 
E111,24503275,2018-6-19,A00075,160.38,9.62,170,有效发票 
E111,18614425,2018-6-22,A02491,11977.36,22.64,12000,有效发票 
E111,6171454,2018-6-22,A06304,3554.15,213.25,3767.4,有效发票 
E111,3932907,2018-6-29,A06763,12931.03,2068.97,15000,有效发票 
E111,6110728,2018-7-5,A07758,110.17,17.63,127.8,有效发票 
E111,854732,2018-7-7,A08584,5171.55,827.45,5999,有效发票 
E111,5308428,2018-7-10,A08029,9708.74,291.26,10000,有效发票 
E111,5308429,2018-7-10,A08029,9708.74,291.26,10000,有效发票 
E111,5308430,2018-7-10,A08029,5053.4,151.6,5205,有效发票 
E111,3167810,2018-7-10,A09516,779.82,46.79,826.61,有效发票 
E111,24654719,2018-7-12,A13197,120.39,3.61,124,有效发票 
E111,72069323,2018-7-13,A00370,258.62,41.38,300,有效发票 
E111,24191980,2018-7-13,A08129,216.98,13.02,230,有效发票 
E111,4684226,2018-7-17,A08550,92456.9,14793.1,107250,有效发票 
E111,4684227,2018-7-17,A08550,36853.45,5896.55,42750,有效发票 
E111,12476195,2018-7-21,A09920,254.37,7.63,262,有效发票 
E111,1037022,2018-7-26,A09516,779.82,46.79,826.61,有效发票 
E111,12476219,2018-7-31,A09920,116.5,3.5,120,有效发票 
E111,13071691,2018-8-2,A09089,425.24,12.76,438,有效发票 
E111,86495445,2018-8-5,A00075,251.89,15.11,267,有效发票 
E111,32346219,2018-8-5,A13197,392.23,11.77,404,有效发票 
E111,5455714,2018-8-9,A09064,245.28,14.72,260,有效发票 
E111,16293614,2018-8-14,A08648,261.32,15.68,277,有效发票 
E111,39022309,2018-8-21,A00370,517.24,82.76,600,有效发票 
E111,5134090,2018-8-22,A09516,779.82,46.79,826.61,有效发票 
E111,6136182,2018-8-29,A02282,9433.96,566.04,10000,有效发票 
E111,61913357,2018-9-17,A03626,264.15,15.85,280,有效发票 
E111,15576547,2018-9-20,A09516,779.82,46.79,826.61,有效发票 
E111,113505,2018-9-21,A13702,5737.86,172.14,5910,有效发票 
E111,113506,2018-9-21,A13702,145.63,4.37,150,有效发票 
E111,5225951,2018-9-25,A00297,943.4,56.6,1000,有效发票 
E111,17098410,2018-9-27,A09064,613.21,36.79,650,有效发票 
E111,12941437,2018-9-29,A06304,7108.3,426.5,7534.8,有效发票 
E111,12941438,2018-9-29,A06304,3358.26,537.32,3895.58,有效发票 
E111,5898580,2018-9-30,A07445,439.81,13.19,453,有效发票 
E111,3640088,2018-10-8,A07134,954.42,57.27,1011.69,有效发票 
E111,1316956,2018-10-11,A06691,1471.7,88.3,1560,有效发票 
E111,5996768,2018-10-22,A09274,349.52,10.48,360,有效发票 
E111,94224761,2018-11-1,A02669,141.51,8.49,150,有效发票 
E111,16172879,2018-11-1,A07242,793.1,126.9,920,有效发票 
E111,218681,2018-11-2,A09516,779.82,46.79,826.61,有效发票 
E111,98366740,2018-11-11,A00370,172.41,27.59,200,有效发票 
E111,84911369,2018-11-20,A08964,454.31,72.69,527,有效发票 
E111,3793112,2018-11-21,A09516,779.82,46.79,826.61,有效发票 
E111,16332768,2018-11-22,A08550,82241.37,13158.63,95400,有效发票 
E111,16332769,2018-11-22,A08550,70827.59,11332.41,82160,作废发票 
E111,16332770,2018-11-22,A08550,70827.59,11332.41,82160,有效发票 
E111,4908692,2018-11-23,A07758,1678.37,268.53,1946.9,有效发票 
