企业代号,发票号码,开票日期,销方单位代号,金额,税额,价税合计,发票状态 
E92,6106998,2017-7-11,A09238,834.95,25.05,860,有效发票 
E92,11468380,2017-7-27,A07869,726.5,123.5,850,有效发票 
E92,5681029,2017-8-2,A06326,207.55,12.45,220,有效发票 
E92,50700742,2017-8-10,A03290,311.32,18.68,330,有效发票 
E92,9527690,2017-8-15,A05698,1769.81,106.19,1876,有效发票 
E92,5430710,2017-8-30,A09091,174.76,5.24,180,有效发票 
E92,14807935,2017-9-15,A13655,1424.76,71.24,1496,有效发票 
E92,5465920,2017-9-18,A09091,174.76,5.24,180,有效发票 
E92,11415302,2017-11-1,A13557,993.98,29.82,1023.8,有效发票 
E92,22870232,2017-11-7,A13818,332.04,9.96,342,有效发票 
E92,28108432,2017-11-10,A13881,77.67,2.33,80,有效发票 
E92,7524541,2017-11-14,A09402,896.23,53.77,950,有效发票 
E92,7524542,2017-11-14,A09402,2223.93,378.07,2602,有效发票 
E92,24622290,2017-12-21,A13197,104.85,3.15,108,有效发票 
E92,24622427,2018-1-17,A13197,209.71,6.29,216,有效发票 
E92,31945294,2018-1-18,A00627,256.41,43.59,300,有效发票 
E92,45658446,2018-1-19,A13230,363.11,10.89,374,作废发票 
E92,45658448,2018-1-19,A13230,363.11,10.89,374,有效发票 
E92,2846863,2018-1-23,A03346,1743.59,296.41,2040,有效发票 
E92,2846949,2018-1-24,A03346,1743.59,296.41,2040,有效发票 
E92,21428137,2018-1-31,A09191,3147.17,188.83,3336,有效发票 
E92,20030650,2018-2-7,A06510,28200,0,28200,有效发票 
E92,10731794,2018-2-8,A02558,663.25,112.75,776,有效发票 
E92,26446104,2018-2-10,A08389,2654.72,159.28,2814,有效发票 
E92,21220870,2018-2-24,A09091,349.51,10.49,360,有效发票 
E92,47060639,2018-2-26,A08973,269.23,45.77,315,有效发票 
E92,43975469,2018-3-1,A09497,259.22,7.78,267,有效发票 
E92,50223015,2018-3-7,A12736,398.06,11.94,410,有效发票 
E92,21255136,2018-3-9,A09091,349.51,10.49,360,有效发票 
E92,48278037,2018-3-10,A03460,349.06,20.94,370,有效发票 
E92,21240219,2018-3-10,A07869,2056.41,349.59,2406,有效发票 
E92,3688859,2018-3-11,A05891,299.15,50.85,350,有效发票 
E92,21240247,2018-3-12,A07869,858.12,145.88,1004,有效发票 
E92,22468115,2018-3-15,A05994,170.94,29.06,200,有效发票 
E92,32515757,2018-3-20,A00696,269.23,45.77,315,有效发票 
E92,47808787,2018-3-21,A05956,247.86,42.14,290,有效发票 
E92,47809114,2018-3-26,A05956,235.9,40.1,276,有效发票 
E92,44253962,2018-3-27,A07857,102.56,17.44,120,有效发票 
E92,40561943,2018-4-3,A02382,205.13,34.87,240,有效发票 
E92,47246962,2018-4-6,A06998,513.21,30.79,544,有效发票 
E92,44352716,2018-4-6,A13881,133.01,3.99,137,有效发票 
E92,47809779,2018-4-8,A05956,179.49,30.51,210,有效发票 
E92,25093770,2018-4-30,A13877,966.99,29.01,996,有效发票 
E92,25093771,2018-4-30,A13877,961.17,28.83,990,有效发票 
E92,25093772,2018-4-30,A13877,968.93,29.07,998,有效发票 
E92,25093773,2018-4-30,A13877,922.33,27.67,950,有效发票 
E92,25093774,2018-4-30,A13877,960.19,28.81,989,有效发票 
E92,25093775,2018-4-30,A13877,949.51,28.49,978,有效发票 
E92,25093776,2018-4-30,A13877,968.93,29.07,998,有效发票 
E92,25093777,2018-4-30,A13877,968.93,29.07,998,有效发票 
E92,5053021,2018-5-1,A05494,248.54,7.46,256,有效发票 
E92,4672741,2018-5-3,A05891,275.86,44.14,320,有效发票 
E92,14493641,2018-5-4,A05106,5320.39,159.61,5480,有效发票 
E92,5642405,2018-5-7,A02856,566.04,33.96,600,有效发票 
E92,45757693,2018-5-10,A13197,104.85,3.15,108,有效发票 
