公司ID: E48


季度: 2.017010e+05  ,  金额: 6248.000000

季度: 2.017020e+05  ,  金额: 57620.000000

季度: 2.017030e+05  ,  金额: 140117.200000

季度: 2.017040e+05  ,  金额: 8550.000000

季度: 2.017050e+05  ,  金额: 15412.500000

季度: 2.017060e+05  ,  金额: 361166.900000

季度: 2.017070e+05  ,  金额: 322894.930000

季度: 2.017080e+05  ,  金额: 71880.980000

季度: 2.017090e+05  ,  金额: 376725.220000

季度: 2.017100e+05  ,  金额: 138850.260000

季度: 2.017110e+05  ,  金额: 93592.780000

季度: 2.017120e+05  ,  金额: 29916.480000

季度: 2.018010e+05  ,  金额: 174556.010000

季度: 2.018020e+05  ,  金额: 2740.590000

季度: 2.018030e+05  ,  金额: 56073.810000

季度: 2.018040e+05  ,  金额: 413908.430000

季度: 2.018050e+05  ,  金额: 139068.870000

季度: 2.018060e+05  ,  金额: 408590.260000

季度: 2.018070e+05  ,  金额: 92296.680000

季度: 2.018080e+05  ,  金额: 541891.200000

季度: 2.018090e+05  ,  金额: 58523.340000

季度: 2.018100e+05  ,  金额: 673969.200000

季度: 2.018110e+05  ,  金额: 417222.430000

季度: 2.018120e+05  ,  金额: 962800.490000

季度: 2.019010e+05  ,  金额: 221570.860000

季度: 2.019020e+05  ,  金额: 46435.800000

季度: 2.019030e+05  ,  金额: 804302.230000

季度: 2.019040e+05  ,  金额: 295023.410000

季度: 2.019050e+05  ,  金额: 458142.030000

季度: 2.019060e+05  ,  金额: 646731.180000

季度: 2.019070e+05  ,  金额: 518059.240000

季度: 2.019080e+05  ,  金额: 1021792.330000

季度: 2.019090e+05  ,  金额: 848913.700000

季度: 2.019100e+05  ,  金额: 825702.240000

季度: 2.019110e+05  ,  金额: 1491397.910000

季度: 2.019120e+05  ,  金额: 1102959.440000

季度: 2.020010e+05  ,  金额: 527390.240000

季度: 2.020020e+05  ,  金额: 4258.180000

总流水交易额为: 14377295.350000, 总流水月平均交易额为: 378349.877632
