公司ID: E80


季度: 2.017050e+05  ,  金额: 54000.000000

季度: 2.017060e+05  ,  金额: 3352.250000

季度: 2.017080e+05  ,  金额: 24000.000000

季度: 2.017090e+05  ,  金额: 820.000000

季度: 2.017100e+05  ,  金额: 596150.000000

季度: 2.017110e+05  ,  金额: 9870.000000

季度: 2.017120e+05  ,  金额: 463.000000

季度: 2.018010e+05  ,  金额: 568803.000000

季度: 2.018020e+05  ,  金额: 5827.260000

季度: 2.018030e+05  ,  金额: 1511.020000

季度: 2.018040e+05  ,  金额: 9586.700000

季度: 2.018050e+05  ,  金额: 5005.000000

季度: 2.018060e+05  ,  金额: 3904.370000

季度: 2.018070e+05  ,  金额: 9700.920000

季度: 2.018080e+05  ,  金额: 4243.300000

季度: 2.018090e+05  ,  金额: 6293.070000

季度: 2.018100e+05  ,  金额: 6531.190000

季度: 2.018110e+05  ,  金额: 12913.120000

季度: 2.018120e+05  ,  金额: 1203641.900000

季度: 2.019010e+05  ,  金额: 10967.090000

季度: 2.019020e+05  ,  金额: 3675.000000

季度: 2.019030e+05  ,  金额: 4929.000000

季度: 2.019040e+05  ,  金额: 3036.010000

季度: 2.019050e+05  ,  金额: 6277.600000

季度: 2.019060e+05  ,  金额: 2513.000000

季度: 2.019070e+05  ,  金额: 11308.400000

季度: 2.019080e+05  ,  金额: 3329.390000

季度: 2.019090e+05  ,  金额: 2469.470000

季度: 2.019100e+05  ,  金额: 1242.100000

季度: 2.019110e+05  ,  金额: 3353.940000

季度: 2.019120e+05  ,  金额: 13338.020000

季度: 2.020010e+05  ,  金额: 7248.230000

季度: 2.020020e+05  ,  金额: 381.470000

总流水交易额为: 2600684.820000, 总流水月平均交易额为: 78808.630909
