公司ID: E36


季度: 2.017040e+05  ,  金额: 29040.000000

季度: 2.017050e+05  ,  金额: 821801.720000

季度: 2.017060e+05  ,  金额: 1011201.910000

季度: 2.017070e+05  ,  金额: 342816.220000

季度: 2.017080e+05  ,  金额: 783599.680000

季度: 2.017090e+05  ,  金额: 383603.840000

季度: 2.017100e+05  ,  金额: 551223.390000

季度: 2.017110e+05  ,  金额: 498308.460000

季度: 2.017120e+05  ,  金额: 839878.650000

季度: 2.018010e+05  ,  金额: 768958.670000

季度: 2.018020e+05  ,  金额: 442948.530000

季度: 2.018030e+05  ,  金额: 615891.730000

季度: 2.018040e+05  ,  金额: 1048770.480000

季度: 2.018050e+05  ,  金额: 600245.660000

季度: 2.018060e+05  ,  金额: 742422.530000

季度: 2.018070e+05  ,  金额: 829938.060000

季度: 2.018080e+05  ,  金额: 639473.190000

季度: 2.018090e+05  ,  金额: 760222.970000

季度: 2.018100e+05  ,  金额: 419853.510000

季度: 2.018110e+05  ,  金额: 560641.650000

季度: 2.018120e+05  ,  金额: 1166524.780000

季度: 2.019010e+05  ,  金额: 504286.820000

季度: 2.019020e+05  ,  金额: 326223.370000

季度: 2.019030e+05  ,  金额: 798859.860000

季度: 2.019040e+05  ,  金额: 812441.120000

季度: 2.019050e+05  ,  金额: 860383.330000

季度: 2.019060e+05  ,  金额: 839155.260000

季度: 2.019070e+05  ,  金额: 775366.840000

季度: 2.019080e+05  ,  金额: 1035510.020000

季度: 2.019090e+05  ,  金额: 726818.130000

季度: 2.019100e+05  ,  金额: 1029095.970000

季度: 2.019110e+05  ,  金额: 834899.750000

总流水交易额为: 22400406.100000, 总流水月平均交易额为: 700012.690625
