公司ID: E119


季度: 2.017070e+05  ,  金额: 5869.300000

季度: 2.017080e+05  ,  金额: 6398.100000

季度: 2.017090e+05  ,  金额: 645.000000

季度: 2.017100e+05  ,  金额: 3828.500000

季度: 2.017110e+05  ,  金额: 2190.000000

季度: 2.017120e+05  ,  金额: 2499.600000

季度: 2.018010e+05  ,  金额: 3339.500000

季度: 2.018030e+05  ,  金额: 17957.330000

季度: 2.018040e+05  ,  金额: 19045.340000

季度: 2.018050e+05  ,  金额: 5432.800000

季度: 2.018060e+05  ,  金额: 3100.600000

季度: 2.018070e+05  ,  金额: 1405.300000

季度: 2.018080e+05  ,  金额: 4080.180000

季度: 2.018090e+05  ,  金额: 7350.000000

季度: 2.018100e+05  ,  金额: 5963.750000

季度: 2.018110e+05  ,  金额: 2828.160000

季度: 2.018120e+05  ,  金额: 23089.450000

季度: 2.019010e+05  ,  金额: 3542.000000

季度: 2.019020e+05  ,  金额: 2306.700000

季度: 2.019030e+05  ,  金额: 3595.000000

季度: 2.019040e+05  ,  金额: 14075.900000

季度: 2.019050e+05  ,  金额: 7211.350000

季度: 2.019060e+05  ,  金额: 4953.000000

季度: 2.019070e+05  ,  金额: 18659.590000

季度: 2.019080e+05  ,  金额: 10206.600000

季度: 2.019090e+05  ,  金额: 20688.520000

季度: 2.019100e+05  ,  金额: 13232.210000

季度: 2.019110e+05  ,  金额: 3664.010000

季度: 2.019120e+05  ,  金额: 11697.930000

季度: 2.020010e+05  ,  金额: 8509.070000

季度: 2.020020e+05  ,  金额: 12370.040000

总流水交易额为: 249734.830000, 总流水月平均交易额为: 8055.962258
