公司ID: E7


季度: 2.017010e+05  ,  金额: 661843.160000

季度: 2.017020e+05  ,  金额: 1699678.180000

季度: 2.017030e+05  ,  金额: 2240149.320000

季度: 2.017040e+05  ,  金额: 1323281.510000

季度: 2.017050e+05  ,  金额: 1016881.640000

季度: 2.017060e+05  ,  金额: 1570530.110000

季度: 2.017070e+05  ,  金额: 2287372.890000

季度: 2.017080e+05  ,  金额: 1592321.550000

季度: 2.017090e+05  ,  金额: 1536685.130000

季度: 2.017100e+05  ,  金额: 1839865.640000

季度: 2.017110e+05  ,  金额: 2088410.780000

季度: 2.017120e+05  ,  金额: 3139446.180000

季度: 2.018010e+05  ,  金额: 1891885.960000

季度: 2.018020e+05  ,  金额: 906775.090000

季度: 2.018030e+05  ,  金额: 2106208.680000

季度: 2.018040e+05  ,  金额: 1334599.220000

季度: 2.018050e+05  ,  金额: 1426210.220000

季度: 2.018060e+05  ,  金额: 1689596.860000

季度: 2.018070e+05  ,  金额: 1611041.070000

季度: 2.018080e+05  ,  金额: 714248.770000

季度: 2.018090e+05  ,  金额: 1573549.880000

季度: 2.018100e+05  ,  金额: 1505369.780000

季度: 2.018110e+05  ,  金额: 1749554.220000

季度: 2.018120e+05  ,  金额: 1479579.040000

季度: 2.019010e+05  ,  金额: 924220.660000

季度: 2.019020e+05  ,  金额: 1712889.520000

季度: 2.019030e+05  ,  金额: 2147690.050000

季度: 2.019040e+05  ,  金额: 1009635.520000

季度: 2.019050e+05  ,  金额: 816237.860000

季度: 2.019060e+05  ,  金额: 1201341.870000

季度: 2.019070e+05  ,  金额: 617019.860000

季度: 2.019080e+05  ,  金额: 1376705.390000

季度: 2.019090e+05  ,  金额: 664899.620000

季度: 2.019100e+05  ,  金额: 1155400.030000

季度: 2.019110e+05  ,  金额: 3407405.320000

季度: 2.019120e+05  ,  金额: 8026457.460000

季度: 2.020010e+05  ,  金额: 1446755.020000

季度: 2.020020e+05  ,  金额: 199.000000

总流水交易额为: 63491942.060000, 总流水月平均交易额为: 1670840.580526
