公司ID: E54


季度: 2.017010e+05  ,  金额: 116693.300000

季度: 2.017020e+05  ,  金额: 150653.800000

季度: 2.017030e+05  ,  金额: 69933.500000

季度: 2.017040e+05  ,  金额: 397869.100000

季度: 2.017050e+05  ,  金额: 268673.900000

季度: 2.017060e+05  ,  金额: 110611.200000

季度: 2.017070e+05  ,  金额: 100060.900000

季度: 2.017080e+05  ,  金额: 481791.900000

季度: 2.017090e+05  ,  金额: 351223.360000

季度: 2.017100e+05  ,  金额: 303804.640000

季度: 2.017110e+05  ,  金额: 224421.440000

季度: 2.017120e+05  ,  金额: 534520.250000

季度: 2.018010e+05  ,  金额: 177897.910000

季度: 2.018020e+05  ,  金额: 10730.470000

季度: 2.018030e+05  ,  金额: 113004.430000

季度: 2.018040e+05  ,  金额: 168647.930000

季度: 2.018050e+05  ,  金额: 135970.860000

季度: 2.018060e+05  ,  金额: 191229.280000

季度: 2.018070e+05  ,  金额: 625400.020000

季度: 2.018080e+05  ,  金额: 100793.780000

季度: 2.018090e+05  ,  金额: 116711.830000

季度: 2.018100e+05  ,  金额: 361006.320000

季度: 2.018110e+05  ,  金额: 55309.440000

季度: 2.018120e+05  ,  金额: 319330.820000

季度: 2.019010e+05  ,  金额: 359934.410000

季度: 2.019020e+05  ,  金额: 200086.090000

季度: 2.019030e+05  ,  金额: 293467.230000

季度: 2.019040e+05  ,  金额: 120246.910000

季度: 2.019050e+05  ,  金额: 65355.480000

季度: 2.019060e+05  ,  金额: 157555.400000

季度: 2.019070e+05  ,  金额: 117157.900000

季度: 2.019080e+05  ,  金额: 259050.050000

季度: 2.019090e+05  ,  金额: 152712.310000

季度: 2.019100e+05  ,  金额: 71575.640000

季度: 2.019110e+05  ,  金额: 163558.970000

季度: 2.019120e+05  ,  金额: 323095.420000

季度: 2.020010e+05  ,  金额: 385092.040000

季度: 2.020020e+05  ,  金额: 8747.510000

总流水交易额为: 8163925.740000, 总流水月平均交易额为: 214840.151053
