公司ID: E34


季度: 2.016120e+05  ,  金额: 219345.500000

季度: 2.017010e+05  ,  金额: 41520.000000

季度: 2.017020e+05  ,  金额: 107578.520000

季度: 2.017030e+05  ,  金额: 307754.500000

季度: 2.017040e+05  ,  金额: 122509.490000

季度: 2.017050e+05  ,  金额: 467232.500000

季度: 2.017060e+05  ,  金额: 498.000000

季度: 2.017070e+05  ,  金额: 24528.000000

季度: 2.017080e+05  ,  金额: 1170916.500000

季度: 2.017090e+05  ,  金额: 52824.650000

季度: 2.017100e+05  ,  金额: 1218972.860000

季度: 2.017110e+05  ,  金额: 1103650.000000

季度: 2.017120e+05  ,  金额: 541634.920000

季度: 2.018010e+05  ,  金额: 135922.750000

季度: 2.018020e+05  ,  金额: 291328.340000

季度: 2.018030e+05  ,  金额: 680238.870000

季度: 2.018040e+05  ,  金额: 31363.040000

季度: 2.018050e+05  ,  金额: 584383.940000

季度: 2.018060e+05  ,  金额: 62639.510000

季度: 2.018070e+05  ,  金额: 14103.000000

季度: 2.018080e+05  ,  金额: 1459081.700000

季度: 2.018090e+05  ,  金额: 262761.720000

季度: 2.018100e+05  ,  金额: 790472.050000

季度: 2.018110e+05  ,  金额: 535139.460000

季度: 2.018120e+05  ,  金额: 1210366.250000

季度: 2.019010e+05  ,  金额: 1145509.870000

季度: 2.019020e+05  ,  金额: 335461.210000

季度: 2.019030e+05  ,  金额: 554146.240000

季度: 2.019040e+05  ,  金额: 659458.640000

季度: 2.019050e+05  ,  金额: 703773.670000

季度: 2.019060e+05  ,  金额: 244990.320000

季度: 2.019070e+05  ,  金额: 1320191.560000

季度: 2.019080e+05  ,  金额: 3993448.420000

季度: 2.019090e+05  ,  金额: 5660052.580000

季度: 2.019100e+05  ,  金额: 7301369.080000

季度: 2.019110e+05  ,  金额: 10281976.910000

季度: 2.019120e+05  ,  金额: 9212707.080000

总流水交易额为: 52849851.650000, 总流水月平均交易额为: 1428374.368919
