公司ID: E72


季度: 2.017040e+05  ,  金额: 330.000000

季度: 2.017070e+05  ,  金额: 2382.000000

季度: 2.017080e+05  ,  金额: 2973.000000

季度: 2.017090e+05  ,  金额: 955.000000

季度: 2.017110e+05  ,  金额: 157140.000000

季度: 2.017120e+05  ,  金额: 508.000000

季度: 2.018010e+05  ,  金额: 180.000000

季度: 2.018020e+05  ,  金额: 3628.000000

季度: 2.018030e+05  ,  金额: 1824.370000

季度: 2.018040e+05  ,  金额: 1061.000000

季度: 2.018050e+05  ,  金额: 1486.000000

季度: 2.018060e+05  ,  金额: 916.000000

季度: 2.018070e+05  ,  金额: 309692.000000

季度: 2.018080e+05  ,  金额: 21235.000000

季度: 2.018090e+05  ,  金额: 11312.000000

季度: 2.018100e+05  ,  金额: 1296.080000

季度: 2.018110e+05  ,  金额: 7268.600000

季度: 2.018120e+05  ,  金额: 292392.880000

季度: 2.019010e+05  ,  金额: 5524.000000

季度: 2.019020e+05  ,  金额: 1672.010000

季度: 2.019030e+05  ,  金额: 1362.000000

季度: 2.019040e+05  ,  金额: 4123.500000

季度: 2.019050e+05  ,  金额: 1108.000000

季度: 2.019060e+05  ,  金额: 378683.800000

季度: 2.019070e+05  ,  金额: 1819.000000

季度: 2.019080e+05  ,  金额: 1264.000000

季度: 2.019090e+05  ,  金额: 1180.560000

季度: 2.019100e+05  ,  金额: 1189.000000

季度: 2.019110e+05  ,  金额: 150000.000000

季度: 2.019120e+05  ,  金额: 1594.000000

季度: 2.020010e+05  ,  金额: 180914.970000

总流水交易额为: 1547014.770000, 总流水月平均交易额为: 49903.702258
