公司ID: E19


季度: 2.016100e+05  ,  金额: 1765422.980000

季度: 2.016110e+05  ,  金额: 2976019.000000

季度: 2.016120e+05  ,  金额: 5039117.230000

季度: 2.017010e+05  ,  金额: 5045683.760000

季度: 2.017020e+05  ,  金额: 2190905.210000

季度: 2.017030e+05  ,  金额: 4101181.150000

季度: 2.017040e+05  ,  金额: 3572286.070000

季度: 2.017050e+05  ,  金额: 1830415.580000

季度: 2.017060e+05  ,  金额: 2652413.530000

季度: 2.017070e+05  ,  金额: 3812051.000000

季度: 2.017080e+05  ,  金额: 4841002.590000

季度: 2.017090e+05  ,  金额: 6175716.950000

季度: 2.017100e+05  ,  金额: 6830682.920000

季度: 2.017110e+05  ,  金额: 8374273.990000

季度: 2.017120e+05  ,  金额: 7022397.130000

季度: 2.018010e+05  ,  金额: 6825616.640000

季度: 2.018020e+05  ,  金额: 1008657.740000

季度: 2.018030e+05  ,  金额: 7460014.690000

季度: 2.018040e+05  ,  金额: 12213033.930000

季度: 2.018050e+05  ,  金额: 8073612.720000

季度: 2.018060e+05  ,  金额: 7208987.980000

季度: 2.018070e+05  ,  金额: 6532566.450000

季度: 2.018080e+05  ,  金额: 6430897.450000

季度: 2.018090e+05  ,  金额: 7098039.090000

季度: 2.018100e+05  ,  金额: 7376448.290000

季度: 2.018110e+05  ,  金额: 7411037.510000

季度: 2.018120e+05  ,  金额: 14684708.560000

季度: 2.019010e+05  ,  金额: 6443807.110000

季度: 2.019020e+05  ,  金额: 3369231.370000

季度: 2.019030e+05  ,  金额: 8834263.590000

季度: 2.019040e+05  ,  金额: 3526247.400000

季度: 2.019050e+05  ,  金额: 4557874.680000

季度: 2.019060e+05  ,  金额: 5880961.770000

季度: 2.019070e+05  ,  金额: 4763406.010000

季度: 2.019080e+05  ,  金额: 5830542.550000

季度: 2.019090e+05  ,  金额: 5196892.260000

季度: 2.019100e+05  ,  金额: 5184140.420000

总流水交易额为: 212140557.300000, 总流水月平均交易额为: 5733528.575676
