公司ID: E14


季度: 2.017010e+05  ,  金额: 2219719.740000

季度: 2.017020e+05  ,  金额: 852609.370000

季度: 2.017030e+05  ,  金额: 1425502.830000

季度: 2.017040e+05  ,  金额: 1398180.240000

季度: 2.017050e+05  ,  金额: 1933097.750000

季度: 2.017060e+05  ,  金额: 1633257.170000

季度: 2.017070e+05  ,  金额: 1828670.820000

季度: 2.017080e+05  ,  金额: 2318922.950000

季度: 2.017090e+05  ,  金额: 2649316.090000

季度: 2.017100e+05  ,  金额: 2563363.040000

季度: 2.017110e+05  ,  金额: 9383510.250000

季度: 2.017120e+05  ,  金额: 12895360.170000

季度: 2.018010e+05  ,  金额: 2516928.420000

季度: 2.018020e+05  ,  金额: 2362458.550000

季度: 2.018030e+05  ,  金额: 2833008.760000

季度: 2.018040e+05  ,  金额: 3369963.250000

季度: 2.018050e+05  ,  金额: 2417779.570000

季度: 2.018060e+05  ,  金额: 2315573.610000

季度: 2.018070e+05  ,  金额: 2185885.860000

季度: 2.018080e+05  ,  金额: 2257172.020000

季度: 2.018090e+05  ,  金额: 2071237.390000

季度: 2.018100e+05  ,  金额: 2024685.180000

季度: 2.018110e+05  ,  金额: 2603711.500000

季度: 2.018120e+05  ,  金额: 22313088.410000

季度: 2.019010e+05  ,  金额: 2860349.360000

季度: 2.019020e+05  ,  金额: 841073.760000

季度: 2.019030e+05  ,  金额: 5967599.190000

季度: 2.019040e+05  ,  金额: 1058659.170000

季度: 2.019050e+05  ,  金额: 3168445.180000

季度: 2.019060e+05  ,  金额: 2276787.360000

季度: 2.019070e+05  ,  金额: 4378942.190000

季度: 2.019080e+05  ,  金额: 4895021.460000

季度: 2.019090e+05  ,  金额: 4453086.210000

季度: 2.019100e+05  ,  金额: 1891482.260000

季度: 2.019110e+05  ,  金额: 2150913.470000

季度: 2.019120e+05  ,  金额: 788307.690000

总流水交易额为: 125103670.240000, 总流水月平均交易额为: 3475101.951111
