公司ID: E11


季度: 2.017050e+05  ,  金额: 330.000000

季度: 2.017080e+05  ,  金额: 313.000000

季度: 2.017090e+05  ,  金额: 1439.000000

季度: 2.017100e+05  ,  金额: 3613.000000

季度: 2.017110e+05  ,  金额: 4184.000000

季度: 2.017120e+05  ,  金额: 28053.770000

季度: 2.018010e+05  ,  金额: 640265.810000

季度: 2.018020e+05  ,  金额: 941358.990000

季度: 2.018030e+05  ,  金额: 2625979.560000

季度: 2.018040e+05  ,  金额: 4173172.050000

季度: 2.018050e+05  ,  金额: 1528534.130000

季度: 2.018060e+05  ,  金额: 685333.250000

季度: 2.018070e+05  ,  金额: 2728633.620000

季度: 2.018080e+05  ,  金额: 3044290.540000

季度: 2.018090e+05  ,  金额: 1568691.020000

季度: 2.018100e+05  ,  金额: 3380363.580000

季度: 2.018110e+05  ,  金额: 5114810.000000

季度: 2.018120e+05  ,  金额: 3641801.490000

季度: 2.019010e+05  ,  金额: 11651299.980000

季度: 2.019020e+05  ,  金额: 1278546.780000

季度: 2.019030e+05  ,  金额: 5680066.050000

季度: 2.019040e+05  ,  金额: 8906086.030000

季度: 2.019050e+05  ,  金额: 13619416.830000

季度: 2.019060e+05  ,  金额: 6005253.810000

季度: 2.019070e+05  ,  金额: 14103629.290000

季度: 2.019080e+05  ,  金额: 5340914.490000

季度: 2.019090e+05  ,  金额: 14362628.360000

季度: 2.019100e+05  ,  金额: 6020513.570000

季度: 2.019110e+05  ,  金额: 8156788.140000

季度: 2.019120e+05  ,  金额: 14289574.840000

季度: 2.020010e+05  ,  金额: 4686063.100000

总流水交易额为: 144211948.080000, 总流水月平均交易额为: 4651998.325161
