公司ID: E21


季度: 2.016120e+05  ,  金额: 1305573.560000

季度: 2.017010e+05  ,  金额: 3466128.940000

季度: 2.017020e+05  ,  金额: 980396.000000

季度: 2.017030e+05  ,  金额: 1303482.530000

季度: 2.017040e+05  ,  金额: 4996.000000

季度: 2.017050e+05  ,  金额: 113995.400000

季度: 2.017060e+05  ,  金额: 100363.660000

季度: 2.017070e+05  ,  金额: 700395.000000

季度: 2.017080e+05  ,  金额: 2008141.900000

季度: 2.017090e+05  ,  金额: 1027125.800000

季度: 2.017100e+05  ,  金额: 639588.040000

季度: 2.017110e+05  ,  金额: 1642779.440000

季度: 2.017120e+05  ,  金额: 1774884.900000

季度: 2.018010e+05  ,  金额: 2833505.840000

季度: 2.018020e+05  ,  金额: 660353.000000

季度: 2.018030e+05  ,  金额: 404311.330000

季度: 2.018040e+05  ,  金额: 2275974.730000

季度: 2.018050e+05  ,  金额: 1486984.690000

季度: 2.018060e+05  ,  金额: 1033255.160000

季度: 2.018070e+05  ,  金额: 917468.220000

季度: 2.018080e+05  ,  金额: 2883934.650000

季度: 2.018090e+05  ,  金额: 4315137.390000

季度: 2.018100e+05  ,  金额: 5856036.680000

季度: 2.018110e+05  ,  金额: 11145057.720000

季度: 2.018120e+05  ,  金额: 5986770.640000

季度: 2.019010e+05  ,  金额: 4732995.250000

季度: 2.019020e+05  ,  金额: 1167029.500000

季度: 2.019030e+05  ,  金额: 8441340.410000

季度: 2.019040e+05  ,  金额: 3929402.540000

季度: 2.019050e+05  ,  金额: 4428570.810000

季度: 2.019060e+05  ,  金额: 5676661.780000

季度: 2.019070e+05  ,  金额: 8448686.470000

季度: 2.019080e+05  ,  金额: 7452965.400000

季度: 2.019090e+05  ,  金额: 3669928.590000

季度: 2.019100e+05  ,  金额: 9161806.710000

季度: 2.019110e+05  ,  金额: 3183009.540000

季度: 2.019120e+05  ,  金额: 8035721.860000

总流水交易额为: 123194760.080000, 总流水月平均交易额为: 3329588.110270
