公司ID: E40


季度: 2.017050e+05  ,  金额: 200.000000

季度: 2.017060e+05  ,  金额: 9023.000000

季度: 2.017070e+05  ,  金额: 11773.790000

季度: 2.017080e+05  ,  金额: 16869.500000

季度: 2.017090e+05  ,  金额: 21582.000000

季度: 2.017100e+05  ,  金额: 51949.920000

季度: 2.017110e+05  ,  金额: 82158.020000

季度: 2.017120e+05  ,  金额: 42752.360000

季度: 2.018010e+05  ,  金额: 80145.720000

季度: 2.018020e+05  ,  金额: 26876.810000

季度: 2.018030e+05  ,  金额: 55547.770000

季度: 2.018040e+05  ,  金额: 173687.160000

季度: 2.018050e+05  ,  金额: 57567.450000

季度: 2.018060e+05  ,  金额: 228213.270000

季度: 2.018070e+05  ,  金额: 103877.610000

季度: 2.018080e+05  ,  金额: 74023.030000

季度: 2.018090e+05  ,  金额: 194687.640000

季度: 2.018100e+05  ,  金额: 143956.220000

季度: 2.018110e+05  ,  金额: 110691.350000

季度: 2.018120e+05  ,  金额: 591771.960000

季度: 2.019010e+05  ,  金额: 602125.160000

季度: 2.019020e+05  ,  金额: 370875.550000

季度: 2.019030e+05  ,  金额: 93621.220000

季度: 2.019040e+05  ,  金额: 198231.310000

季度: 2.019050e+05  ,  金额: 200843.610000

季度: 2.019060e+05  ,  金额: 83188.840000

季度: 2.019070e+05  ,  金额: 116141.000000

季度: 2.019080e+05  ,  金额: 110011.640000

季度: 2.019090e+05  ,  金额: 173722.350000

季度: 2.019100e+05  ,  金额: 55645.880000

季度: 2.019110e+05  ,  金额: 143899.570000

季度: 2.019120e+05  ,  金额: 168568.030000

季度: 2.020010e+05  ,  金额: 89617.540000

季度: 2.020020e+05  ,  金额: 2489.080000

总流水交易额为: 4486335.360000, 总流水月平均交易额为: 131951.040000
