公司ID: E63


季度: 2.017010e+05  ,  金额: 157374.700000

季度: 2.017020e+05  ,  金额: -3298.500000

季度: 2.017030e+05  ,  金额: 227969.460000

季度: 2.017040e+05  ,  金额: 356487.400000

季度: 2.017050e+05  ,  金额: 3211853.720000

季度: 2.017060e+05  ,  金额: 2389822.360000

季度: 2.017070e+05  ,  金额: 3837018.630000

季度: 2.017080e+05  ,  金额: 3136215.330000

季度: 2.017090e+05  ,  金额: 4088037.430000

季度: 2.017100e+05  ,  金额: 2556977.720000

季度: 2.017110e+05  ,  金额: 2922451.350000

季度: 2.017120e+05  ,  金额: 2076695.530000

季度: 2.018010e+05  ,  金额: 1614294.000000

季度: 2.018020e+05  ,  金额: 738747.010000

季度: 2.018030e+05  ,  金额: 2490099.440000

季度: 2.018040e+05  ,  金额: 1768252.050000

季度: 2.018050e+05  ,  金额: 906067.730000

季度: 2.018060e+05  ,  金额: 3503966.730000

季度: 2.018070e+05  ,  金额: 1722788.520000

季度: 2.018080e+05  ,  金额: 620391.450000

季度: 2.018090e+05  ,  金额: 1167357.790000

季度: 2.018100e+05  ,  金额: 235410.760000

季度: 2.018110e+05  ,  金额: 275467.850000

季度: 2.018120e+05  ,  金额: 405196.740000

季度: 2.019010e+05  ,  金额: 26771.220000

季度: 2.019020e+05  ,  金额: 14854.000000

季度: 2.019030e+05  ,  金额: 8454.030000

季度: 2.019040e+05  ,  金额: 26641.900000

季度: 2.019050e+05  ,  金额: 30415.350000

季度: 2.019060e+05  ,  金额: 23471.390000

季度: 2.019070e+05  ,  金额: 14977.010000

季度: 2.019080e+05  ,  金额: 253064.890000

季度: 2.019090e+05  ,  金额: -797032.840000

季度: 2.019100e+05  ,  金额: -617930.930000

季度: 2.019110e+05  ,  金额: 27114.560000

季度: 2.019120e+05  ,  金额: 19382.660000

季度: 2.020010e+05  ,  金额: 4208.540000

季度: 2.020020e+05  ,  金额: 147.890000

总流水交易额为: 39440184.870000, 总流水月平均交易额为: 1037899.601842
