公司ID: E101


季度: 2.018030e+05  ,  金额: 188.000000

季度: 2.018040e+05  ,  金额: 246.000000

季度: 2.018050e+05  ,  金额: 242.000000

季度: 2.018060e+05  ,  金额: 9088.000000

季度: 2.018070e+05  ,  金额: 41145.000000

季度: 2.018080e+05  ,  金额: 280.000000

季度: 2.018100e+05  ,  金额: 503.000000

季度: 2.018120e+05  ,  金额: 232.000000

季度: 2.019010e+05  ,  金额: 216.000000

季度: 2.019030e+05  ,  金额: 280.000000

季度: 2.019040e+05  ,  金额: 260.000000

季度: 2.019050e+05  ,  金额: 478.000000

总流水交易额为: 53158.000000, 总流水月平均交易额为: 4429.833333
