公司ID: E52


季度: 2.017090e+05  ,  金额: 4440.000000

季度: 2.017100e+05  ,  金额: 400.000000

季度: 2.017110e+05  ,  金额: 7398.000000

季度: 2.017120e+05  ,  金额: 13828.000000

季度: 2.018010e+05  ,  金额: 66990.470000

季度: 2.018020e+05  ,  金额: 362055.000000

季度: 2.018030e+05  ,  金额: 244236.000000

季度: 2.018040e+05  ,  金额: 50105.900000

季度: 2.018050e+05  ,  金额: 589439.000000

季度: 2.018060e+05  ,  金额: 387946.000000

季度: 2.018070e+05  ,  金额: 19112.000000

季度: 2.018080e+05  ,  金额: 20577.000000

季度: 2.018090e+05  ,  金额: 210476.800000

季度: 2.018100e+05  ,  金额: 163187.000000

季度: 2.018110e+05  ,  金额: 1222863.000000

季度: 2.018120e+05  ,  金额: 457125.000000

季度: 2.019010e+05  ,  金额: 846600.000000

季度: 2.019020e+05  ,  金额: -3499.000000

季度: 2.019030e+05  ,  金额: 421196.000000

季度: 2.019040e+05  ,  金额: 570743.300000

季度: 2.019050e+05  ,  金额: 360187.000000

季度: 2.019060e+05  ,  金额: 1144989.030000

季度: 2.019070e+05  ,  金额: 233631.000000

季度: 2.019080e+05  ,  金额: 6524544.980000

季度: 2.019090e+05  ,  金额: 684053.450000

季度: 2.019100e+05  ,  金额: 367789.980000

季度: 2.019110e+05  ,  金额: 1529887.740000

季度: 2.019120e+05  ,  金额: 1199258.890000

季度: 2.020010e+05  ,  金额: 737855.000000

总流水交易额为: 18437416.540000, 总流水月平均交易额为: 635772.984138
