公司ID: E20


季度: 2.016110e+05  ,  金额: 6498976.590000

季度: 2.016120e+05  ,  金额: 6378851.140000

季度: 2.017010e+05  ,  金额: 1346806.410000

季度: 2.017020e+05  ,  金额: 3777250.940000

季度: 2.017030e+05  ,  金额: 1957811.850000

季度: 2.017040e+05  ,  金额: 3004053.340000

季度: 2.017050e+05  ,  金额: 2715296.770000

季度: 2.017060e+05  ,  金额: 7262620.320000

季度: 2.017070e+05  ,  金额: 17208021.890000

季度: 2.017080e+05  ,  金额: 2400420.270000

季度: 2.017090e+05  ,  金额: 11889567.040000

季度: 2.017100e+05  ,  金额: 3081341.740000

季度: 2.017110e+05  ,  金额: 6438642.530000

季度: 2.017120e+05  ,  金额: 1470667.910000

季度: 2.018010e+05  ,  金额: 2717608.970000

季度: 2.018020e+05  ,  金额: 10148280.460000

季度: 2.018030e+05  ,  金额: 9749.740000

季度: 2.018040e+05  ,  金额: 1287712.180000

季度: 2.018050e+05  ,  金额: 143606.860000

季度: 2.018060e+05  ,  金额: 2710075.160000

季度: 2.018070e+05  ,  金额: 11173731.960000

季度: 2.018080e+05  ,  金额: 7537549.250000

季度: 2.018090e+05  ,  金额: 8682686.350000

季度: 2.018100e+05  ,  金额: 6267651.400000

季度: 2.018110e+05  ,  金额: 8716867.590000

季度: 2.018120e+05  ,  金额: 7584274.220000

季度: 2.019010e+05  ,  金额: 4155582.920000

季度: 2.019020e+05  ,  金额: 8051606.170000

季度: 2.019030e+05  ,  金额: 5145869.810000

季度: 2.019040e+05  ,  金额: 6714382.640000

季度: 2.019050e+05  ,  金额: 7046457.880000

季度: 2.019060e+05  ,  金额: 5689283.810000

季度: 2.019070e+05  ,  金额: 3279691.270000

季度: 2.019080e+05  ,  金额: 2276940.570000

季度: 2.019090e+05  ,  金额: 3454993.300000

季度: 2.019100e+05  ,  金额: 9457504.530000

季度: 2.019110e+05  ,  金额: 6657381.390000

总流水交易额为: 204339817.170000, 总流水月平均交易额为: 5522697.761351
