公司ID: E83


季度: 2.017030e+05  ,  金额: 23000.000000

季度: 2.017040e+05  ,  金额: 330.000000

季度: 2.017050e+05  ,  金额: 4320.000000

季度: 2.017070e+05  ,  金额: 456069.520000

季度: 2.017080e+05  ,  金额: 821258.260000

季度: 2.017090e+05  ,  金额: 606894.350000

季度: 2.017100e+05  ,  金额: 1210336.180000

季度: 2.017110e+05  ,  金额: 1860245.560000

季度: 2.017120e+05  ,  金额: 1477247.810000

季度: 2.018010e+05  ,  金额: 1148554.130000

季度: 2.018020e+05  ,  金额: 321180.380000

季度: 2.018030e+05  ,  金额: 481019.430000

季度: 2.018040e+05  ,  金额: 776385.360000

季度: 2.018050e+05  ,  金额: 683865.350000

季度: 2.018060e+05  ,  金额: 538477.590000

季度: 2.018070e+05  ,  金额: 1276612.280000

季度: 2.018080e+05  ,  金额: 1550419.140000

季度: 2.018090e+05  ,  金额: 1297464.480000

季度: 2.018100e+05  ,  金额: 1285445.040000

季度: 2.018110e+05  ,  金额: 1343659.910000

季度: 2.018120e+05  ,  金额: 1871499.730000

季度: 2.019010e+05  ,  金额: 2117760.840000

季度: 2.019020e+05  ,  金额: 1094175.480000

季度: 2.019030e+05  ,  金额: 707013.160000

季度: 2.019040e+05  ,  金额: 757122.780000

季度: 2.019050e+05  ,  金额: 1113496.040000

季度: 2.019060e+05  ,  金额: 847289.910000

季度: 2.019070e+05  ,  金额: 1785106.240000

季度: 2.019080e+05  ,  金额: 1269215.370000

季度: 2.019090e+05  ,  金额: 1697681.580000

季度: 2.019100e+05  ,  金额: 1083724.940000

季度: 2.019110e+05  ,  金额: 2313117.210000

季度: 2.019120e+05  ,  金额: 3029912.710000

季度: 2.020010e+05  ,  金额: 469265.170000

季度: 2.020020e+05  ,  金额: 251619.050000

总流水交易额为: 37570784.980000, 总流水月平均交易额为: 1073450.999429
