公司ID: E121


季度: 2.017010e+05  ,  金额: 70012.290000

季度: 2.017020e+05  ,  金额: 68996.820000

季度: 2.017030e+05  ,  金额: 75003.270000

季度: 2.017040e+05  ,  金额: 75727.950000

季度: 2.017050e+05  ,  金额: 75608.910000

季度: 2.017060e+05  ,  金额: 63205.100000

季度: 2.017070e+05  ,  金额: 61332.640000

季度: 2.017080e+05  ,  金额: 59502.960000

季度: 2.017090e+05  ,  金额: 65456.970000

季度: 2.017100e+05  ,  金额: 64560.980000

季度: 2.017110e+05  ,  金额: 72852.480000

季度: 2.017120e+05  ,  金额: 61761.940000

季度: 2.018010e+05  ,  金额: 55672.170000

季度: 2.018020e+05  ,  金额: 56006.170000

季度: 2.018030e+05  ,  金额: 59594.250000

季度: 2.018040e+05  ,  金额: 58991.190000

季度: 2.018050e+05  ,  金额: 62321.520000

季度: 2.018060e+05  ,  金额: 45155.400000

季度: 2.018070e+05  ,  金额: 45619.580000

季度: 2.018090e+05  ,  金额: 280.000000

季度: 2.018100e+05  ,  金额: 43470.720000

季度: 2.018110e+05  ,  金额: 10986.570000

季度: 2.019050e+05  ,  金额: -2400.000000

季度: 2.019080e+05  ,  金额: 1400.000000

总流水交易额为: 1251119.880000, 总流水月平均交易额为: 52129.995000
