公司ID: E76


季度: 2.017010e+05  ,  金额: 510.000000

季度: 2.017040e+05  ,  金额: 275080.000000

季度: 2.017050e+05  ,  金额: 850.000000

季度: 2.017070e+05  ,  金额: 11424.650000

季度: 2.017080e+05  ,  金额: 5415.000000

季度: 2.017090e+05  ,  金额: 61914.260000

季度: 2.017100e+05  ,  金额: 2248.140000

季度: 2.017110e+05  ,  金额: 3201.140000

季度: 2.017120e+05  ,  金额: 168867.140000

季度: 2.018010e+05  ,  金额: 8895.140000

季度: 2.018020e+05  ,  金额: 624.140000

季度: 2.018030e+05  ,  金额: 4401.160000

季度: 2.018040e+05  ,  金额: 3425.240000

季度: 2.018050e+05  ,  金额: 2149.140000

季度: 2.018060e+05  ,  金额: 48361.340000

季度: 2.018070e+05  ,  金额: 13576.990000

季度: 2.018080e+05  ,  金额: 91797.190000

季度: 2.018090e+05  ,  金额: 7610.990000

季度: 2.018100e+05  ,  金额: 5335.480000

季度: 2.018110e+05  ,  金额: 14373.120000

季度: 2.018120e+05  ,  金额: 11204.730000

季度: 2.019010e+05  ,  金额: 61812.780000

季度: 2.019020e+05  ,  金额: 944.000000

季度: 2.019030e+05  ,  金额: 10165.600000

季度: 2.019040e+05  ,  金额: 11784.000000

季度: 2.019050e+05  ,  金额: 8834.900000

季度: 2.019060e+05  ,  金额: 1072.000000

季度: 2.019070e+05  ,  金额: 5528.340000

季度: 2.019080e+05  ,  金额: 24017.000000

季度: 2.019090e+05  ,  金额: 21699.540000

季度: 2.019100e+05  ,  金额: 4743.860000

季度: 2.019110e+05  ,  金额: 18256.000000

季度: 2.019120e+05  ,  金额: 16726.600000

季度: 2.020010e+05  ,  金额: 2467.000000

总流水交易额为: 929316.610000, 总流水月平均交易额为: 27332.841471
