公司ID: E26


季度: 2.016110e+05  ,  金额: 172694.400000

季度: 2.016120e+05  ,  金额: 204543.540000

季度: 2.017010e+05  ,  金额: 1348280.290000

季度: 2.017020e+05  ,  金额: 671394.760000

季度: 2.017030e+05  ,  金额: 317714.200000

季度: 2.017040e+05  ,  金额: 893130.270000

季度: 2.017050e+05  ,  金额: 892835.990000

季度: 2.017060e+05  ,  金额: 1369688.370000

季度: 2.017070e+05  ,  金额: 668031.410000

季度: 2.017080e+05  ,  金额: 803762.220000

季度: 2.017090e+05  ,  金额: 1762175.170000

季度: 2.017100e+05  ,  金额: 1029309.870000

季度: 2.017110e+05  ,  金额: 2573825.760000

季度: 2.017120e+05  ,  金额: 1055388.020000

季度: 2.018010e+05  ,  金额: 2217515.450000

季度: 2.018020e+05  ,  金额: 1079791.820000

季度: 2.018030e+05  ,  金额: 875616.240000

季度: 2.018040e+05  ,  金额: 899357.690000

季度: 2.018050e+05  ,  金额: 355076.210000

季度: 2.018060e+05  ,  金额: 579899.560000

季度: 2.018070e+05  ,  金额: 791548.830000

季度: 2.018080e+05  ,  金额: 562845.760000

季度: 2.018090e+05  ,  金额: 1569481.000000

季度: 2.018100e+05  ,  金额: 1583868.190000

季度: 2.018110e+05  ,  金额: 1444000.200000

季度: 2.018120e+05  ,  金额: 1519155.310000

季度: 2.019010e+05  ,  金额: 1022253.040000

季度: 2.019020e+05  ,  金额: 354072.220000

季度: 2.019030e+05  ,  金额: 4536984.250000

季度: 2.019040e+05  ,  金额: 1027734.680000

季度: 2.019050e+05  ,  金额: 1576018.300000

季度: 2.019060e+05  ,  金额: 1765216.480000

季度: 2.019070e+05  ,  金额: 1668092.350000

季度: 2.019080e+05  ,  金额: 1134706.140000

季度: 2.019090e+05  ,  金额: 1277498.250000

季度: 2.019100e+05  ,  金额: 383898.160000

季度: 2.019110e+05  ,  金额: 658006.120000

总流水交易额为: 42645410.520000, 总流水月平均交易额为: 1152578.662703
