公司ID: E57


季度: 2.016120e+05  ,  金额: 510.000000

季度: 2.017010e+05  ,  金额: 660000.000000

季度: 2.017050e+05  ,  金额: 21384.000000

季度: 2.017080e+05  ,  金额: 96658.050000

季度: 2.017090e+05  ,  金额: 155000.000000

季度: 2.017100e+05  ,  金额: 1068800.000000

季度: 2.017110e+05  ,  金额: 80000.000000

季度: 2.017120e+05  ,  金额: 280.000000

季度: 2.018010e+05  ,  金额: 682835.470000

季度: 2.018030e+05  ,  金额: 1344430.490000

季度: 2.018040e+05  ,  金额: 1516654.000000

季度: 2.018050e+05  ,  金额: 119337.000000

季度: 2.018060e+05  ,  金额: 638044.060000

季度: 2.018070e+05  ,  金额: 408000.000000

季度: 2.018080e+05  ,  金额: 1484600.000000

季度: 2.018090e+05  ,  金额: 95884.240000

季度: 2.018100e+05  ,  金额: 520577.000000

季度: 2.018110e+05  ,  金额: 693.000000

季度: 2.018120e+05  ,  金额: 490887.000000

季度: 2.019010e+05  ,  金额: 1512.000000

季度: 2.019020e+05  ,  金额: 8818.000000

季度: 2.019030e+05  ,  金额: 2534740.080000

季度: 2.019040e+05  ,  金额: 1327737.280000

季度: 2.019050e+05  ,  金额: 2842437.020000

季度: 2.019060e+05  ,  金额: 460.000000

季度: 2.019070e+05  ,  金额: 2295352.330000

季度: 2.019080e+05  ,  金额: 2100.000000

季度: 2.019100e+05  ,  金额: 6224700.960000

季度: 2.019110e+05  ,  金额: 1817605.260000

季度: 2.019120e+05  ,  金额: 5383433.310000

总流水交易额为: 31823470.550000, 总流水月平均交易额为: 1060782.351667
