公司ID: E92


季度: 2.017070e+05  ,  金额: 1710.000000

季度: 2.017080e+05  ,  金额: 2606.000000

季度: 2.017090e+05  ,  金额: 1676.000000

季度: 2.017110e+05  ,  金额: 4997.800000

季度: 2.017120e+05  ,  金额: 108.000000

季度: 2.018010e+05  ,  金额: 8306.000000

季度: 2.018020e+05  ,  金额: 32465.000000

季度: 2.018030e+05  ,  金额: 6368.000000

季度: 2.018040e+05  ,  金额: 9028.000000

季度: 2.018050e+05  ,  金额: 8409.000000

季度: 2.018060e+05  ,  金额: 1256.000000

季度: 2.018070e+05  ,  金额: 1195.130000

季度: 2.018080e+05  ,  金额: 4103.000000

季度: 2.018090e+05  ,  金额: 3724.720000

季度: 2.018100e+05  ,  金额: 2174.000000

季度: 2.018110e+05  ,  金额: 1038.000000

季度: 2.018120e+05  ,  金额: 2123.000000

季度: 2.019010e+05  ,  金额: 5142.000000

季度: 2.019020e+05  ,  金额: 2765.000000

季度: 2.019030e+05  ,  金额: 1663.000000

季度: 2.019040e+05  ,  金额: 533.000000

季度: 2.019050e+05  ,  金额: 16777.670000

季度: 2.019060e+05  ,  金额: 2381.000000

季度: 2.019070e+05  ,  金额: 2882.000000

季度: 2.019080e+05  ,  金额: 1547.000000

季度: 2.019090e+05  ,  金额: 4273.140000

季度: 2.019100e+05  ,  金额: 14615.300000

季度: 2.019110e+05  ,  金额: 9731.780000

季度: 2.019120e+05  ,  金额: 2660.870000

季度: 2.020010e+05  ,  金额: 3133.000000

总流水交易额为: 159392.410000, 总流水月平均交易额为: 5313.080333
