公司ID: E41


季度: 2.017040e+05  ,  金额: 330.000000

季度: 2.017060e+05  ,  金额: 16318.800000

季度: 2.017070e+05  ,  金额: 31905.400000

季度: 2.017080e+05  ,  金额: 78470.150000

季度: 2.017090e+05  ,  金额: 123163.940000

季度: 2.017100e+05  ,  金额: 75474.150000

季度: 2.017110e+05  ,  金额: 64394.400000

季度: 2.017120e+05  ,  金额: 34915.000000

季度: 2.018010e+05  ,  金额: 110724.590000

季度: 2.018020e+05  ,  金额: 67280.670000

季度: 2.018030e+05  ,  金额: 222907.020000

季度: 2.018040e+05  ,  金额: 108423.240000

季度: 2.018050e+05  ,  金额: 187877.290000

季度: 2.018060e+05  ,  金额: 111740.680000

季度: 2.018070e+05  ,  金额: 164106.280000

季度: 2.018080e+05  ,  金额: 267659.170000

季度: 2.018090e+05  ,  金额: 157632.310000

季度: 2.018100e+05  ,  金额: 160024.160000

季度: 2.018110e+05  ,  金额: 66340.250000

季度: 2.018120e+05  ,  金额: 198726.250000

季度: 2.019010e+05  ,  金额: 107096.760000

季度: 2.019020e+05  ,  金额: 120664.560000

季度: 2.019030e+05  ,  金额: 392961.210000

季度: 2.019040e+05  ,  金额: 228040.190000

季度: 2.019050e+05  ,  金额: 120538.980000

季度: 2.019060e+05  ,  金额: 132718.340000

季度: 2.019070e+05  ,  金额: 78471.160000

季度: 2.019080e+05  ,  金额: 249257.330000

季度: 2.019090e+05  ,  金额: 100195.640000

季度: 2.019100e+05  ,  金额: 420268.370000

季度: 2.019110e+05  ,  金额: 199719.770000

季度: 2.019120e+05  ,  金额: 319101.820000

季度: 2.020010e+05  ,  金额: 646215.900000

季度: 2.020020e+05  ,  金额: 25063.550000

总流水交易额为: 5388727.330000, 总流水月平均交易额为: 158491.980294
