公司ID: E67


季度: 2.017010e+05  ,  金额: 600.000000

季度: 2.017020e+05  ,  金额: 300.000000

季度: 2.017030e+05  ,  金额: 500.000000

季度: 2.017040e+05  ,  金额: 3960.000000

季度: 2.017050e+05  ,  金额: 500.000000

季度: 2.017060e+05  ,  金额: 20400.000000

季度: 2.017070e+05  ,  金额: 2683.000000

季度: 2.017080e+05  ,  金额: 21457.000000

季度: 2.017090e+05  ,  金额: 2319.550000

季度: 2.017100e+05  ,  金额: 3805.000000

季度: 2.017110e+05  ,  金额: 362.900000

季度: 2.017120e+05  ,  金额: 6078.000000

季度: 2.018010e+05  ,  金额: 7246.000000

季度: 2.018020e+05  ,  金额: 4054.330000

季度: 2.018030e+05  ,  金额: 6328.000000

季度: 2.018040e+05  ,  金额: 10288.000000

季度: 2.018050e+05  ,  金额: 3126.740000

季度: 2.018060e+05  ,  金额: 23518.340000

季度: 2.018070e+05  ,  金额: 8599.000000

季度: 2.018080e+05  ,  金额: 3338.950000

季度: 2.018090e+05  ,  金额: 9570.700000

季度: 2.018100e+05  ,  金额: 67972.120000

季度: 2.018110e+05  ,  金额: 40997.540000

季度: 2.018120e+05  ,  金额: 6308.000000

季度: 2.019010e+05  ,  金额: 14349.040000

季度: 2.019020e+05  ,  金额: 3741.370000

季度: 2.019030e+05  ,  金额: 31249.290000

季度: 2.019040e+05  ,  金额: 14440.800000

季度: 2.019050e+05  ,  金额: 62861.500000

季度: 2.019060e+05  ,  金额: 46938.360000

季度: 2.019070e+05  ,  金额: 74041.680000

季度: 2.019080e+05  ,  金额: 264185.240000

季度: 2.019090e+05  ,  金额: 417764.250000

季度: 2.019100e+05  ,  金额: 41849.490000

季度: 2.019110e+05  ,  金额: 27899.070000

季度: 2.019120e+05  ,  金额: 18814.190000

季度: 2.020010e+05  ,  金额: 15665.830000

季度: 2.020020e+05  ,  金额: 2185.670000

总流水交易额为: 1290298.950000, 总流水月平均交易额为: 33955.235526
