公司ID: E98


季度: 2.017070e+05  ,  金额: 7210.000000

季度: 2.017110e+05  ,  金额: 348.000000

季度: 2.017120e+05  ,  金额: 2281.200000

季度: 2.018010e+05  ,  金额: 10010.000000

季度: 2.018020e+05  ,  金额: 6695.970000

季度: 2.018030e+05  ,  金额: 2121.840000

季度: 2.018040e+05  ,  金额: 10131.000000

季度: 2.018060e+05  ,  金额: 609.000000

季度: 2.018070e+05  ,  金额: 431.000000

季度: 2.018080e+05  ,  金额: 0.010000

季度: 2.018090e+05  ,  金额: 1351.000000

季度: 2.018100e+05  ,  金额: 1014.000000

季度: 2.018120e+05  ,  金额: 7496.960000

季度: 2.019030e+05  ,  金额: 7400.000000

季度: 2.019040e+05  ,  金额: 115.000000

季度: 2.019050e+05  ,  金额: 35232.000000

季度: 2.019060e+05  ,  金额: 1156.000000

季度: 2.019070e+05  ,  金额: 15400.000000

季度: 2.019110e+05  ,  金额: 100000.000000

季度: 2.020010e+05  ,  金额: 280.000000

总流水交易额为: 209282.980000, 总流水月平均交易额为: 10464.149000
