公司ID: E32


季度: 2.017040e+05  ,  金额: 360.000000

季度: 2.017070e+05  ,  金额: 44203.000000

季度: 2.017080e+05  ,  金额: 21706.000000

季度: 2.017090e+05  ,  金额: 5706.000000

季度: 2.017100e+05  ,  金额: 7842.000000

季度: 2.017110e+05  ,  金额: 7812.000000

季度: 2.017120e+05  ,  金额: 30969.500000

季度: 2.018010e+05  ,  金额: 31796.000000

季度: 2.018020e+05  ,  金额: 106298.640000

季度: 2.018030e+05  ,  金额: 83862.780000

季度: 2.018040e+05  ,  金额: 79649.780000

季度: 2.018050e+05  ,  金额: 86994.450000

季度: 2.018060e+05  ,  金额: 16952.730000

季度: 2.018070e+05  ,  金额: 40448.500000

季度: 2.018080e+05  ,  金额: 54030.840000

季度: 2.018090e+05  ,  金额: 51340.560000

季度: 2.018100e+05  ,  金额: 249641.100000

季度: 2.018110e+05  ,  金额: 158443.520000

季度: 2.018120e+05  ,  金额: 166679.250000

季度: 2.019010e+05  ,  金额: 164388.810000

季度: 2.019020e+05  ,  金额: 78050.110000

季度: 2.019030e+05  ,  金额: 132540.830000

季度: 2.019040e+05  ,  金额: 87869.070000

季度: 2.019050e+05  ,  金额: 112208.440000

季度: 2.019060e+05  ,  金额: 71269.520000

季度: 2.019070e+05  ,  金额: 49237.960000

季度: 2.019080e+05  ,  金额: 96012.460000

季度: 2.019090e+05  ,  金额: 78744.320000

季度: 2.019100e+05  ,  金额: 106816.280000

季度: 2.019110e+05  ,  金额: 59847.410000

季度: 2.019120e+05  ,  金额: 260853.860000

总流水交易额为: 2542575.720000, 总流水月平均交易额为: 82018.571613
