公司ID: E25


季度: 2.017040e+05  ,  金额: 66060.000000

季度: 2.017050e+05  ,  金额: 54500.000000

季度: 2.017060e+05  ,  金额: 49935.000000

季度: 2.017070e+05  ,  金额: 246.000000

季度: 2.017080e+05  ,  金额: 446743.000000

季度: 2.017090e+05  ,  金额: 104062.590000

季度: 2.017100e+05  ,  金额: 247751.000000

季度: 2.017110e+05  ,  金额: 323330.000000

季度: 2.017120e+05  ,  金额: 75988.000000

季度: 2.018010e+05  ,  金额: 212778.000000

季度: 2.018020e+05  ,  金额: 342803.000000

季度: 2.018030e+05  ,  金额: 508268.250000

季度: 2.018040e+05  ,  金额: 225959.280000

季度: 2.018050e+05  ,  金额: 420796.950000

季度: 2.018060e+05  ,  金额: 72864.790000

季度: 2.018070e+05  ,  金额: 945070.650000

季度: 2.018080e+05  ,  金额: 40761.240000

季度: 2.018090e+05  ,  金额: 504694.050000

季度: 2.018100e+05  ,  金额: 575123.970000

季度: 2.018110e+05  ,  金额: 144566.390000

季度: 2.018120e+05  ,  金额: 703120.890000

季度: 2.019010e+05  ,  金额: 289270.060000

季度: 2.019020e+05  ,  金额: 13891.260000

季度: 2.019030e+05  ,  金额: 17246.100000

季度: 2.019040e+05  ,  金额: 70511.790000

季度: 2.019050e+05  ,  金额: 59875.050000

季度: 2.019060e+05  ,  金额: 40788.420000

季度: 2.019070e+05  ,  金额: 726053.810000

季度: 2.019080e+05  ,  金额: 363755.970000

季度: 2.019090e+05  ,  金额: 178515.710000

季度: 2.019100e+05  ,  金额: 405900.150000

季度: 2.019110e+05  ,  金额: 1176808.000000

季度: 2.019120e+05  ,  金额: 473709.270000

季度: 2.020010e+05  ,  金额: 122440.230000

总流水交易额为: 10004188.870000, 总流水月平均交易额为: 294240.849118
