公司ID: E93


季度: 2.017070e+05  ,  金额: 1000.000000

季度: 2.017090e+05  ,  金额: 3808.000000

季度: 2.017100e+05  ,  金额: 4300.000000

季度: 2.017120e+05  ,  金额: 4000.000000

季度: 2.018010e+05  ,  金额: 2961.880000

季度: 2.018020e+05  ,  金额: 1175.200000

季度: 2.018030e+05  ,  金额: 2078.980000

季度: 2.018040e+05  ,  金额: 165.000000

季度: 2.018050e+05  ,  金额: 4401.020000

季度: 2.018060e+05  ,  金额: 9018.000000

季度: 2.018070e+05  ,  金额: 16664.000000

季度: 2.018080e+05  ,  金额: 5917.500000

季度: 2.018090e+05  ,  金额: 4676.000000

季度: 2.018100e+05  ,  金额: 49516.020000

季度: 2.018110e+05  ,  金额: 10307.000000

季度: 2.018120e+05  ,  金额: 49699.530000

季度: 2.019010e+05  ,  金额: 594.000000

季度: 2.019020e+05  ,  金额: 10186.850000

季度: 2.019030e+05  ,  金额: 4861.220000

季度: 2.019040e+05  ,  金额: 21386.750000

季度: 2.019050e+05  ,  金额: 2923.970000

季度: 2.019060e+05  ,  金额: 3953.400000

季度: 2.019070e+05  ,  金额: 36971.000000

季度: 2.019080e+05  ,  金额: 810.000000

季度: 2.019090e+05  ,  金额: 8398.360000

季度: 2.019100e+05  ,  金额: 467.050000

季度: 2.019110e+05  ,  金额: 2401.100000

季度: 2.019120e+05  ,  金额: 38621.000000

季度: 2.020010e+05  ,  金额: 1652.000000

总流水交易额为: 302914.830000, 总流水月平均交易额为: 10445.338966
