公司ID: E89


季度: 2.017030e+05  ,  金额: 2686336.000000

季度: 2.017090e+05  ,  金额: 3244.000000

季度: 2.017110e+05  ,  金额: 552.000000

季度: 2.017120e+05  ,  金额: 460.000000

季度: 2.018010e+05  ,  金额: 1965.000000

季度: 2.018050e+05  ,  金额: 637.000000

季度: 2.018060e+05  ,  金额: 480.000000

季度: 2.018120e+05  ,  金额: 280.000000

季度: 2.019050e+05  ,  金额: 6242.000000

季度: 2.019070e+05  ,  金额: 800.000000

季度: 2.019080e+05  ,  金额: 199.590000

季度: 2.019090e+05  ,  金额: 1952.000000

季度: 2.019100e+05  ,  金额: 1297.000000

季度: 2.019110e+05  ,  金额: 2579.100000

季度: 2.019120e+05  ,  金额: 1651.000000

季度: 2.020010e+05  ,  金额: 9746.000000

总流水交易额为: 2718420.690000, 总流水月平均交易额为: 169901.293125
